date,price,cash,btc_holdings,position_value,total_value,return,total_score,in_target_zone,peak,drawdown
2021-11-20,59769.66,9998.686236434742,0.0,0.0,9998.686236434742,-0.0131376356525834,3,True,13711.43128605471,-27.077735155162376
2021-11-21,58700.83,9998.686236434742,0.0,0.0,9998.686236434742,-0.0131376356525834,3,True,13711.43128605471,-27.077735155162376
2021-11-22,56303.06,9998.686236434742,0.0,0.0,9998.686236434742,-0.0131376356525834,4,True,13711.43128605471,-27.077735155162376
2021-11-23,57566.6,9.094947017729282e-13,0.1736890182229755,9998.686236434742,9998.686236434743,-0.0131376356525652,4,True,13711.43128605471,-27.077735155162365
2021-11-24,57175.09,9.094947017729282e-13,0.1736890182229755,9930.685248910264,9930.685248910264,-0.6931475108973609,4,True,13711.43128605471,-27.573678912643324
2021-11-25,58966.99,10241.918600664016,0.0,0.0,10241.918600664016,2.4191860066401567,2,False,13711.43128605471,-25.303796613263728
2021-11-26,53788.22,10241.918600664016,0.0,0.0,10241.918600664016,2.4191860066401567,2,False,13711.43128605471,-25.303796613263728
2021-11-27,54805.03,10241.918600664016,0.0,0.0,10241.918600664016,2.4191860066401567,4,True,13711.43128605471,-25.303796613263728
2021-11-28,57331.41,3072.5755801992036,0.1250508756101552,7169.343020464812,10241.918600664016,2.4191860066401567,4,True,13711.43128605471,-25.303796613263728
2021-11-29,57839.55,3072.5755801992036,0.1250508756101552,7232.886372397356,10305.46195259656,3.0546195259656086,4,True,13711.43128605471,-24.840363215197016
2021-11-30,56975.35,3072.5755801992036,0.1250508756101552,7124.817405695059,10197.392985894265,1.9739298589426288,4,True,13711.43128605471,-25.628530142833593
2021-12-01,57227.97,3072.5755801992036,0.1250508756101552,7156.407757891698,10228.9833380909,2.2898333809090032,3,True,13711.43128605471,-25.39813587153118
2021-12-02,56522.76,3072.5755801992036,0.1250508756101552,7068.22062990266,10140.796210101864,1.4079621010186385,4,True,13711.43128605471,-26.04130087851865
2021-12-03,53663.25,3072.5755801992036,0.1250508756101552,6710.636400586664,9783.211980785867,-2.1678801921413107,4,True,13711.43128605471,-28.649228686023896
2021-12-04,49243.39,6591.392173063411,0.0535932324043522,2639.1124446481563,9230.504617711567,-7.694953822884326,4,True,13711.43128605471,-32.68022553488267
2021-12-05,49465.5,6591.392173063411,0.0535932324043522,2651.016037497487,9242.408210560898,-7.575917894391022,4,True,13711.43128605471,-32.593410434394684
2021-12-06,50552.83,6591.392173063411,0.0535932324043522,2709.2895668877113,9300.681739951122,-6.9931826004887805,3,True,13711.43128605471,-32.168410825130756
2021-12-07,50633.01,77.90698133569822,0.1822343144124673,9227.071863989606,9304.978845325304,-6.950211546746959,3,True,13711.43128605471,-32.13707124223431
2021-12-08,50513.04,77.90698133569822,0.1822343144124673,9205.20921328954,9283.11619462524,-7.168838053747605,3,True,13711.43128605471,-32.296519590433384
2021-12-09,47593.85,77.90698133569822,0.1822343144124673,8673.23262499981,8751.139606335508,-12.488603936644925,3,True,13711.43128605471,-36.176323071130405
2021-12-10,47191.14,77.90698133569822,0.1822343144124673,8599.845044242766,8677.752025578464,-13.222479744215365,3,True,13711.43128605471,-36.71155224761823
2021-12-11,49398.4,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-12,50109.99,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-13,46731.03,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-14,48387.69,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-15,48885.05,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-16,47635.92,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-17,46164.14,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-18,46861.62,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-19,46697.13,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-20,46913.54,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-21,48917.48,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-22,48614.97,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-23,50830.2,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-24,50840.36,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-25,50431.63,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-26,50790.88,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-27,50714.73,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-28,47536.39,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-29,46471.7,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-30,47129.66,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2021-12-31,46197.31,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-01,47737.35,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-02,47306.41,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-03,46450.79,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-04,45824.54,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-05,43432.51,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-06,43094.54,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-07,41543.79,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-08,41686.67,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-09,41869.6,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-10,41832.59,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-11,42743.03,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-12,43919.67,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-13,42575.61,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-14,43089.83,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-15,43088.74,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-16,43100.36,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-17,42224.38,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-18,42372.75,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-19,41674.8,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-20,40697.03,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-21,36469.3,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-22,35075.92,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-23,36288.15,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-24,36702.79,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-25,36975.99,9079.990538408529,0.0,0.0,9079.990538408529,-9.200094615914733,2,False,13711.43128605471,-33.77795250563388
2022-01-26,36829.37,2723.9971615225572,0.1725794760237812,6355.993376885969,9079.990538408529,-9.200094615914733,4,True,13711.43128605471,-33.77795250563388
2022-01-27,37189.85,2723.9971615225572,0.1725794760237812,6418.204826403022,9142.20198792558,-8.577980120744213,4,True,13711.43128605471,-33.32423291780117
2022-01-28,37744.7,2723.9971615225572,0.1725794760237812,6513.960548674816,9237.957710197374,-7.620422898026264,4,True,13711.43128605471,-32.62586875527071
2022-01-29,38184.86,2723.9971615225572,0.1725794760237812,6589.923130841445,9313.920292364002,-6.860797076359977,3,True,13711.43128605471,-32.07185961806352
2022-01-30,37908.44,2723.9971615225572,0.1725794760237812,6542.218712078951,9266.215873601508,-7.337841263984919,3,True,13711.43128605471,-32.41977675207573
2022-01-31,38494.66,2723.9971615225572,0.1725794760237812,6643.388252513612,9367.38541403617,-6.326145859638308,3,True,13711.43128605471,-31.681928614095
2022-02-01,38721.49,2723.9971615225572,0.1725794760237812,6682.534455060086,9406.531616582644,-5.934683834173575,3,True,13711.43128605471,-31.3964281311054
2022-02-02,36918.19,2723.9971615225572,0.1725794760237812,6371.321885946401,9095.319047468958,-9.04680952531042,3,True,13711.43128605471,-33.66615885885375
2022-02-03,37328.64,2723.9971615225572,0.1725794760237812,6442.157131880362,9166.154293402918,-8.338457065970815,3,True,13711.43128605471,-33.14954433148487
2022-02-04,41590.34,2723.9971615225572,0.1725794760237812,7177.63908485091,9901.636246373468,-0.9836375362653236,3,True,13711.43128605471,-27.785538651650587
2022-02-05,41418.21,2723.9971615225572,0.1725794760237812,7147.932979642937,9871.930141165494,-1.280698588345058,3,True,13711.43128605471,-28.002190761763895
2022-02-06,42412.41,2723.9971615225572,0.1725794760237812,7319.511494705781,10043.508656228338,0.4350865622833771,3,True,13711.43128605471,-26.750836971752573
2022-02-07,43861.07,2723.9971615225572,0.1725794760237812,7569.520478442391,10293.517639964948,2.935176399649481,3,True,13711.43128605471,-24.92747529257555
2022-02-08,44080.12,2723.9971615225572,0.1725794760237812,7607.324012665402,10331.32117418796,3.313211741879586,3,True,13711.43128605471,-24.65176713757456
2022-02-09,44422.91,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-10,43531.67,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,2,False,13711.43128605471,-24.22031313870313
2022-02-11,42398.98,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,2,False,13711.43128605471,-24.22031313870313
2022-02-12,42239.01,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,2,False,13711.43128605471,-24.22031313870313
2022-02-13,42069.84,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-14,42552.28,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-15,44576.33,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-16,43896.34,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-17,40545.09,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-18,39994.66,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-19,40107.12,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-20,38397.25,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-21,37037.39,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-22,38267.75,10390.47969277415,0.0,0.0,10390.47969277415,3.9047969277415,3,True,13711.43128605471,-24.22031313870313
2022-02-23,37270.85,7273.335784941906,0.0836349025533961,3117.143907832245,10390.479692774152,3.9047969277415175,3,True,13711.43128605471,-24.220313138703116
2022-02-24,38353.62,3080.9209624571495,0.1929443972630156,7400.116093754743,10481.037056211891,4.810370562118915,4,True,13711.43128605471,-23.559861566956258
2022-02-25,39239.77,3080.9209624571495,0.1929443972630156,7571.093771389364,10652.014733846514,6.52014733846514,4,True,13711.43128605471,-22.31288979524547
2022-02-26,39134.83,3080.9209624571495,0.1929443972630156,7550.846186340584,10631.767148797731,6.317671487977332,3,True,13711.43128605471,-22.46055917144965
2022-02-27,37714.96,3080.9209624571495,0.1929443972630156,7276.890224998745,10357.811187455894,3.5781118745589446,3,True,13711.43128605471,-24.458570579787935
2022-02-28,43189.46,3080.9209624571495,0.1929443972630156,8333.164327815124,11414.085290272273,14.140852902722727,3,True,13711.43128605471,-16.754968521185436
2022-03-01,44428.47,3080.9209624571495,0.1929443972630156,8572.224365467973,11653.145327925122,16.531453279251217,4,True,13711.43128605471,-15.011459527372464
2022-03-02,43935.37,3080.9209624571495,0.1929443972630156,8477.083483177581,11558.004445634731,15.580044456347316,3,True,13711.43128605471,-15.705339548396632
2022-03-03,42474.37,3080.9209624571495,0.1929443972630156,8195.191718776316,11276.112681233466,12.76112681233466,3,True,13711.43128605471,-17.761228233686293
2022-03-04,39154.4,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-05,39407.02,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-06,38428.92,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-07,38030.63,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-08,38748.52,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-09,41962.85,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-10,39443.42,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-11,38741.03,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,2,False,13711.43128605471,-22.433020676192218
2022-03-12,38805.53,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-13,37796.31,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-14,39696.28,10635.54307065217,0.0,0.0,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-15,39314.86,7444.880149456519,0.0811566649657572,3190.6629211956506,10635.54307065217,6.355430706521692,3,True,13711.43128605471,-22.433020676192218
2022-03-16,41133.64,7444.880149456519,0.0811566649657572,3338.2690403020706,10783.14918975859,7.831491897585893,3,True,13711.43128605471,-21.356501996070588
2022-03-17,40956.79,7444.880149456519,0.0811566649657572,3323.9164841028764,10768.796633559396,7.687966335593956,3,True,13711.43128605471,-21.461177838437177
2022-03-18,41790.97,7444.880149456519,0.0811566649657572,3391.615750884012,10836.495900340533,8.36495900340531,3,True,13711.43128605471,-20.967434586046092
2022-03-19,42235.02,7444.880149456519,0.0811566649657572,3427.653367962056,10872.533517418577,8.725335174185748,3,True,13711.43128605471,-20.704605590836113
2022-03-20,41243.16,7444.880149456519,0.0811566649657572,3347.1573182491206,10792.03746770564,7.9203746770563885,3,True,13711.43128605471,-21.291678143902143
2022-03-21,41043.9,7444.880149456519,0.0811566649657572,3330.9860411880436,10775.866190644563,7.758661906445632,3,True,13711.43128605471,-21.409618253316708
2022-03-22,42380.11,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-23,42904.1,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-24,44006.77,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-25,44331.36,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-26,44542.31,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-27,46842.14,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-28,47128.71,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-29,47445.3,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-30,47056.41,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,2,False,13711.43128605471,-20.618728192085932
2022-03-31,45522.65,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-01,46299.75,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-02,45822.28,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-03,46414.26,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-04,46609.36,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-05,45501.58,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-06,43177.78,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-07,43466.21,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-08,42273.38,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-09,42768.61,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-10,42153.77,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-11,39536.71,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,4,True,13711.43128605471,-20.618728192085932
2022-04-12,40086.66,10884.308537938456,0.0,0.0,10884.308537938456,8.843085379384574,3,True,13711.43128605471,-20.618728192085932
2022-04-13,41150.33,4.547473508864641e-13,0.2645011239992111,10884.308537938456,10884.308537938456,8.843085379384574,3,True,13711.43128605471,-20.618728192085932
2022-04-14,39951.63,4.547473508864641e-13,0.2645011239992111,10567.251040600602,10567.251040600602,5.672510406006022,3,True,13711.43128605471,-22.931087060560294
2022-04-15,40563.69,4.547473508864641e-13,0.2645011239992111,10729.14159855556,10729.14159855556,7.291415985555595,3,True,13711.43128605471,-21.750389330487373
2022-04-16,40392.55,4.547473508864641e-13,0.2645011239992111,10683.874876194335,10683.874876194335,6.838748761943353,3,True,13711.43128605471,-22.08052789455736
2022-04-17,39688.16,4.547473508864641e-13,0.2645011239992111,10497.562929460531,10497.562929460531,4.975629294605315,3,True,13711.43128605471,-23.43933532207438
2022-04-18,40811.03,4.547473508864641e-13,0.2645011239992111,10794.563306565524,10794.563306565524,7.9456330656552385,3,True,13711.43128605471,-21.273256734734936
2022-04-19,41504.44,4.547473508864641e-13,0.2645011239992111,10977.97103095782,10977.97103095782,9.779710309578189,4,True,13711.43128605471,-19.935630336980015
2022-04-20,41375.35,4.547473508864641e-13,0.2645011239992111,10943.82658086076,10943.82658086076,9.438265808607593,4,True,13711.43128605471,-20.18465211584993
2022-04-21,40490.97,4.547473508864641e-13,0.2645011239992111,10709.907076818336,10709.907076818336,7.099070768183374,4,True,13711.43128605471,-21.89067024891187
2022-04-22,39716.04,4.547473508864641e-13,0.2645011239992111,10504.937220797628,10504.937220797628,5.049372207976285,4,True,13711.43128605471,-23.385553253789524
2022-04-23,39445.97,4.547473508864641e-13,0.2645011239992111,10433.50340223916,10433.50340223916,4.335034022391611,5,True,13711.43128605471,-23.906533281827297
2022-04-24,39466.26,4.547473508864641e-13,0.2645011239992111,10438.870130045108,10438.870130045108,4.388701300451067,5,True,13711.43128605471,-23.867392745044647
2022-04-25,40437.52,4.547473508864641e-13,0.2645011239992111,10695.76949174058,10695.76949174058,6.957694917405788,5,True,13711.43128605471,-21.99377826719832
2022-04-26,38117.39,4.547473508864641e-13,0.2645011239992111,10082.092498916289,10082.092498916289,0.8209249891628861,5,True,13711.43128605471,-26.46943788304334
2022-04-27,39252.04,4.547473508864641e-13,0.2645011239992111,10382.208699261995,10382.208699261995,3.822086992619952,5,True,13711.43128605471,-24.28063502151464
2022-04-28,39749.75,4.547473508864641e-13,0.2645011239992111,10513.853553687642,10513.853553687642,5.138535536876425,5,True,13711.43128605471,-23.320524791742077
2022-04-29,38594.22,4.547473508864641e-13,0.2645011239992111,10208.214569872833,10208.214569872833,2.0821456987283273,5,True,13711.43128605471,-25.549606332818403
2022-04-30,37650.13,4.547473508864641e-13,0.2645011239992111,9958.501703716418,9958.501703716418,-0.4149829628358202,5,True,13711.43128605471,-27.370808371808938
2022-05-01,38480.53,4.547473508864641e-13,0.2645011239992111,10178.143437085362,10178.143437085362,1.7814343708536216,5,True,13711.43128605471,-25.7689206564664
2022-05-02,38513.01,4.547473508864641e-13,0.2645011239992111,10186.734433592856,10186.734433592856,1.8673443359285735,5,True,13711.43128605471,-25.70626493272563
2022-05-03,37725.38,4.547473508864641e-13,0.2645011239992111,9978.405413297358,9978.405413297358,-0.2159458670264211,5,True,13711.43128605471,-27.225646942883696
2022-05-04,39680.21,4.547473508864641e-13,0.2645011239992111,10495.460145524736,10495.460145524736,4.954601455247357,5,True,13711.43128605471,-23.454671313568824
2022-05-05,36546.86,4.547473508864641e-13,0.2645011239992111,9666.685548641808,9666.685548641808,-3.3331445135819195,5,True,13711.43128605471,-29.49907747068415
2022-05-06,36009.89,3809.862552035181,0.1587006743995266,5714.7938280527715,9524.656380087952,-4.753436199120479,4,True,13711.43128605471,-30.53492242071724
2022-05-07,35469.21,3809.862552035181,0.1587006743995266,5628.9875474184355,9438.850099453615,-5.611499005463829,4,True,13711.43128605471,-31.16072346835554
2022-05-08,34033.77,6510.45367771437,0.0793503371997633,2700.591125679189,9211.04480339356,-7.889551966064409,4,True,13711.43128605471,-32.822149553696086
2022-05-09,30076.9,8499.297141817338,0.0132250561999605,397.7686928205938,8897.065834637931,-11.029341653620689,5,True,13711.43128605471,-35.1120561448115
2022-05-10,31013.12,8499.297141817338,0.0132250561999605,410.15025493612086,8909.44739675346,-10.905526032465405,5,True,13711.43128605471,-35.02175512621455
2022-05-11,29017.21,6278.534298108989,0.0897576671473379,2604.5170767244063,8883.051374833394,-11.169486251666058,5,True,13711.43128605471,-35.214266187746915
2022-05-12,28915.72,66.77498967276006,0.3045805838319728,8807.166879521852,8873.941869194612,-11.26058130805388,4,True,13711.43128605471,-35.28070349431787
2022-05-13,29244.83,66.77498967276006,0.3045805838319728,8907.407395466793,8974.182385139553,-10.258176148604472,4,True,13711.43128605471,-34.54963090347252
2022-05-14,30050.31,66.77498967276006,0.3045805838319728,9152.74096413177,9219.51595380453,-7.8048404619547,4,True,13711.43128605471,-32.76036788966524
2022-05-15,31296.11,66.77498967276006,0.3045805838319728,9532.187455469642,9598.962445142402,-4.010375548575976,4,True,13711.43128605471,-29.992994568662706
2022-05-16,29838.5,66.77498967276006,0.3045805838319728,9088.22775067032,9155.00274034308,-8.449972596569205,4,True,13711.43128605471,-33.2308746669341
2022-05-17,30415.91,66.77498967276006,0.3045805838319728,9264.09562558074,9330.8706152535,-6.691293847465003,4,True,13711.43128605471,-31.948237783581973
2022-05-18,28667.29,66.77498967276006,0.3045805838319728,8731.499925080476,8798.274914753236,-12.01725085246764,4,True,13711.43128605471,-35.83255656394113
2022-05-19,30282.48,66.77498967276006,0.3045805838319728,9223.45543828004,9290.2304279528,-7.097695720472003,4,True,13711.43128605471,-32.24463417322828
2022-05-20,29166.15,66.77498967276006,0.3045805838319728,8883.442995130894,8950.217984803654,-10.49782015196346,3,True,13711.43128605471,-34.72440769982544
2022-05-21,29410.72,66.77498967276006,0.3045805838319728,8957.934268518678,9024.709258191438,-9.752907418085616,4,True,13711.43128605471,-34.18112908919968
2022-05-22,30264.29,66.77498967276006,0.3045805838319728,9217.915117460136,9284.690107132896,-7.153098928671042,4,True,13711.43128605471,-32.28504075591333
2022-05-23,29075.68,66.77498967276006,0.3045805838319728,8855.887589711614,8922.662579384374,-10.77337420615626,3,True,13711.43128605471,-34.92537435928211
2022-05-24,29630.05,66.77498967276006,0.3045805838319728,9024.737927970546,9091.512917643306,-9.084870823566945,3,True,13711.43128605471,-33.693917666422756
2022-05-25,29508.27,66.77498967276006,0.3045805838319728,8987.646104471487,9054.421094144249,-9.45578905855753,4,True,13711.43128605471,-33.964435183706186
2022-05-26,29188.71,66.77498967276006,0.3045805838319728,8890.314333102142,8957.089322774902,-10.42910677225098,4,True,13711.43128605471,-34.67429376330128
2022-05-27,28597.33,66.77498967276006,0.3045805838319728,8710.19146743559,8776.96645710835,-12.230335428916495,4,True,13711.43128605471,-35.98796307986451
2022-05-28,29013.53,66.77498967276006,0.3045805838319728,8836.957906426456,8903.732896099216,-10.962671039007835,4,True,13711.43128605471,-35.06343203459139
2022-05-29,29452.23,66.77498967276006,0.3045805838319728,8970.577408553543,9037.352398226303,-9.626476017736968,3,True,13711.43128605471,-34.08892033454018
2022-05-30,31716.41,66.77498967276006,0.3045805838319728,9660.20267485422,9726.97766452698,-2.7302233547302057,3,True,13711.43128605471,-29.059355937407805
2022-05-31,31782.16,9747.003837913931,0.0,0.0,9747.003837913931,-2.5299616208606857,1,False,13711.43128605471,-28.913301357334024
2022-06-01,29789.58,9747.003837913931,0.0,0.0,9747.003837913931,-2.5299616208606857,1,False,13711.43128605471,-28.913301357334024
2022-06-02,30439.63,9747.003837913931,0.0,0.0,9747.003837913931,-2.5299616208606857,1,False,13711.43128605471,-28.913301357334024
2022-06-03,29680.3,9747.003837913931,0.0,0.0,9747.003837913931,-2.5299616208606857,3,True,13711.43128605471,-28.913301357334024
2022-06-04,29845.48,9747.003837913931,0.0,0.0,9747.003837913931,-2.5299616208606857,3,True,13711.43128605471,-28.913301357334024
