date,price,cash,btc_holdings,portfolio_value,signal
2022-11-24,16588.46,192.3882107267076,0.1959579080882719,3443.0281307326827,DCA
2022-11-25,16508.33,192.3882107267076,0.1959579080882719,3427.32602355757,DCA
2022-11-26,16451.53,192.3882107267076,0.1959579080882719,3416.1956143781554,DCA
2022-11-27,16420.87,192.3882107267076,0.1959579080882719,3410.187544916169,DCA
2022-11-28,16207.01,192.3882107267076,0.1959579080882719,3368.2799866924115,DCA
2022-11-29,16431.79,192.3882107267076,0.1959579080882719,3412.3274052724933,DCA
2022-11-30,17162.35,192.3882107267076,0.1959579080882719,3555.4864146054606,DCA
2022-12-01,16978.64,192.3882107267076,0.1959579080882719,3519.4869873105645,DCA
2022-12-02,17094.49,192.3882107267076,0.1959579080882719,3542.1887109625914,DCA
2022-12-03,16888.31,192.3882107267076,0.1959579080882719,3501.7861094729515,DCA
2022-12-04,17111.76,192.3882107267076,0.1959579080882719,3545.572904035275,DCA
2022-12-05,16966.84,192.3882107267076,0.1959579080882719,3517.174683995123,DCA
2022-12-06,17086.52,192.3882107267076,0.1959579080882719,3540.6269264351276,DCA
2022-12-07,16837.85,192.3882107267076,0.1959579080882719,3491.898073430817,DCA
2022-12-08,17226.02,192.3882107267076,0.1959579080882719,3567.9630546134413,DCA
2022-12-09,17126.85,192.3882107267076,0.1959579080882719,3548.529908868327,DCA
2022-12-10,17129.19,192.3882107267076,0.1959579080882719,3548.9884503732537,DCA
2022-12-11,17094.83,192.3882107267076,0.1959579080882719,3542.255336651341,DCA
2022-12-12,17208.66,192.3882107267076,0.1959579080882719,3564.5612253290287,DCA
2022-12-13,17775.32,192.3882107267076,0.1959579080882719,3675.602733526329,DCA
2022-12-14,17801.37,192.3882107267076,0.1959579080882719,3680.707437032028,DCA
2022-12-15,17359.21,192.3882107267076,0.1959579080882719,3594.062688391718,DCA
2022-12-16,16658.44,192.3882107267076,0.1959579080882719,3456.7412651407,DCA
2022-12-17,16780.55,192.3882107267076,0.1959579080882719,3480.6696852973587,DCA
2022-12-18,16742.74,192.3882107267076,0.1959579080882719,3473.2605167925417,DCA
2022-12-19,16442.79,192.3882107267076,0.1959579080882719,3414.4829422614644,DCA
2022-12-20,16901.12,192.3882107267076,0.1959579080882719,3504.2963302755616,DCA
2022-12-21,16821.13,192.3882107267076,0.1959579080882719,3488.621657207581,DCA
2022-12-22,16816.01,192.3882107267076,0.1959579080882719,3487.618352718169,DCA
2022-12-23,16780.97,192.3882107267076,0.1959579080882719,3480.751987618756,DCA
2022-12-24,16837.16,192.3882107267076,0.1959579080882719,3491.762862474236,DCA
2022-12-25,16829.1,192.3882107267076,0.1959579080882719,3490.183441735044,DCA
2022-12-26,16916.07,192.3882107267076,0.1959579080882719,3507.225901001482,DCA
2022-12-27,16700.54,192.3882107267076,0.1959579080882719,3464.9910930712163,DCA
2022-12-28,16540.47,192.3882107267076,0.1959579080882719,3433.624110723527,DCA
2022-12-29,16631.24,192.3882107267076,0.1959579080882719,3451.411210040699,DCA
2022-12-30,16599.47,192.3882107267076,0.1959579080882719,3445.1856273007347,DCA
2022-12-31,16531.31,192.3882107267076,0.1959579080882719,3431.8291362854384,DCA
2023-01-01,16613.87,192.3882107267076,0.1959579080882719,3448.0074211772053,DCA
2023-01-02,16670.08,192.3882107267076,0.1959579080882719,3459.022215190848,DCA
2023-01-03,16670.16,192.3882107267076,0.1959579080882719,3459.037891823494,DCA
2023-01-04,16846.82,192.3882107267076,0.1959579080882719,3493.6558158663684,DCA
2023-01-05,16825.87,192.3882107267076,0.1959579080882719,3489.550497691919,DCA
2023-01-06,16946.16,192.3882107267076,0.1959579080882719,3513.1222744558577,DCA
2023-01-07,16942.73,192.3882107267076,0.1959579080882719,3512.4501388311146,DCA
2023-01-08,17115.81,192.3882107267076,0.1959579080882719,3546.366533563033,DCA
2023-01-09,17179.03,192.3882107267076,0.1959579080882719,3558.754992512373,DCA
2023-01-10,17442.44,192.3882107267076,0.1959579080882719,3610.372265081905,DCA
2023-01-11,17938.0,192.3882107267076,0.1959579080882719,3707.481166014129,DCA
2023-01-12,18849.0,192.3882107267076,0.1959579080882719,3885.998820282545,DCA
2023-01-13,19932.05,192.3882107267076,0.1959579080882719,4098.231032637547,DCA
2023-01-14,20954.52,192.3882107267076,0.1959579080882719,4298.592114920562,DCA
2023-01-15,20878.94,192.3882107267076,0.1959579080882719,4283.781616227251,DCA
2023-01-16,21188.92,192.3882107267076,0.1959579080882719,4344.524648576453,DCA
2023-01-17,21136.12,192.3882107267076,0.1959579080882719,4334.178071029392,DCA
2023-01-18,20678.47,192.3882107267076,0.1959579080882719,4244.497934392795,DCA
2023-01-19,21082.28,192.3882107267076,0.1959579080882719,4323.62769725792,DCA
2023-01-20,22676.2,192.3882107267076,0.1959579080882719,4635.968926117978,DCA
2023-01-21,22789.92,192.3882107267076,0.1959579080882719,4658.253259425776,DCA
2023-01-22,22714.99,192.3882107267076,0.1959579080882719,4643.570133372723,DCA
2023-01-23,22917.47,38.47764214534152,0.202673770204874,4683.247690602437,BUY
2023-01-24,22637.8,38.47764214534152,0.202673770204874,4626.565917289239,BUY
2023-01-25,23066.28,38.47764214534152,0.202673770204874,4713.407574346624,DCA
2023-01-26,23009.15,38.47764214534152,0.202673770204874,4701.82882185482,DCA
2023-01-27,23077.75,38.47764214534152,0.202673770204874,4715.732242490873,DCA
2023-01-28,23031.02,38.47764214534152,0.202673770204874,4706.2612972092,DCA
2023-01-29,23747.26,38.47764214534152,0.202673770204874,4851.424358380738,DCA
2023-01-30,22833.34,38.47764214534152,0.202673770204874,4666.1967463151,DCA
2023-01-31,23129.7,38.47764214534152,0.202673770204874,4726.261144853017,DCA
2023-02-01,23730.52,38.47764214534152,0.202673770204874,4848.031599467509,DCA
2023-02-02,23470.8,38.47764214534152,0.202673770204874,4795.393167869899,DCA
2023-02-03,23437.21,38.47764214534152,0.202673770204874,4788.585355928717,DCA
2023-02-04,23332.1,38.47764214534152,0.202673770204874,4767.2823159424825,DCA
2023-02-05,22940.79,38.47764214534152,0.202673770204874,4687.974042923614,DCA
2023-02-06,22761.44,38.47764214534152,0.202673770204874,4651.62450223737,DCA
2023-02-07,23252.78,38.47764214534152,0.202673770204874,4751.2062324898325,DCA
2023-02-08,22961.13,38.47764214534152,0.202673770204874,4692.096427409581,DCA
2023-02-09,21807.55,38.47764214534152,0.202673770204874,4458.296019576643,BUY
2023-02-10,21634.86,38.47764214534152,0.202673770204874,4423.296286199963,BUY
2023-02-11,21862.19,38.47764214534152,0.202673770204874,4469.370114380637,DCA
2023-02-12,21790.14,38.47764214534152,0.202673770204874,4454.767469237376,DCA
2023-02-13,21787.77,38.47764214534152,0.202673770204874,4454.28713240199,DCA
2023-02-14,22208.56,38.47764214534152,0.202673770204874,4539.570228166499,DCA
2023-02-15,24332.21,38.47764214534152,0.202673770204874,4969.97838026208,DCA
2023-02-16,23533.22,38.47764214534152,0.202673770204874,4808.044064606088,DCA
2023-02-17,24578.28,38.47764214534152,0.202673770204874,5019.850314896393,DCA
2023-02-18,24638.27,38.47764214534152,0.202673770204874,5032.008714370983,DCA
2023-02-19,24287.53,38.47764214534152,0.202673770204874,4960.922916209326,DCA
2023-02-20,24838.09,38.47764214534152,0.202673770204874,5072.506987133322,DCA
2023-02-21,24450.5,38.47764214534152,0.202673770204874,4993.952660539614,DCA
2023-02-22,24186.92,38.47764214534152,0.202673770204874,4940.531908189013,DCA
2023-02-23,23941.1,38.47764214534152,0.202673770204874,4890.7106419972515,DCA
2023-02-24,23189.78,38.47764214534152,0.202673770204874,4738.437784966925,DCA
2023-02-25,23168.68,38.47764214534152,0.202673770204874,4734.161368415603,DCA
2023-02-26,23557.29,38.47764214534152,0.202673770204874,4812.922422254919,DCA
2023-02-27,23492.86,38.47764214534152,0.202673770204874,4799.864151240618,DCA
2023-02-28,23137.23,38.47764214534152,0.202673770204874,4727.787278342659,DCA
2023-03-01,23642.8,38.47764214534152,0.202673770204874,4830.253056345137,DCA
2023-03-02,23467.23,38.47764214534152,0.202673770204874,4794.669622510268,DCA
2023-03-03,22360.92,38.47764214534152,0.202673770204874,4570.449603794913,DCA
2023-03-04,22353.23,38.47764214534152,0.202673770204874,4568.891042502038,DCA
2023-03-05,22434.09,38.47764214534152,0.202673770204874,4585.279243560804,DCA
2023-03-06,22410.79,38.47764214534152,0.202673770204874,4580.556944715031,DCA
2023-03-07,22201.44,38.47764214534152,0.202673770204874,4538.12719092264,DCA
2023-03-08,21704.74,38.47764214534152,0.202673770204874,4437.45912926188,DCA
2023-03-09,20370.48,38.47764214534152,0.202673770204874,4167.039624628324,DCA
2023-03-10,20206.71,38.47764214534152,0.202673770204874,4133.847741281871,DCA
2023-03-11,20613.6,38.47764214534152,0.202673770204874,4216.313671640532,DCA
2023-03-12,22183.71,38.47764214534152,0.202673770204874,4534.533784976908,DCA
2023-03-13,24207.1,4944.621864871748,0.0,4944.621864871748,SELL
2023-03-14,24757.56,4944.621864871748,0.0,4944.621864871748,SELL
2023-03-15,24372.11,4944.621864871748,0.0,4944.621864871748,SELL
2023-03-16,25049.83,4944.621864871748,0.0,4944.621864871748,SELL
2023-03-17,27441.41,4944.621864871748,0.0,4944.621864871748,SELL
2023-03-18,26973.46,2966.7731189230485,0.0733257337378556,4944.621864871748,DCA
2023-03-19,28040.29,1780.063871353829,0.1156473091412918,5022.847957395305,DCA
2023-03-20,27807.05,1068.038322812297,0.1412532453532068,4995.8743790111885,DCA
2023-03-21,28188.11,640.8229936873784,0.1564091152971271,5049.700340685482,DCA
2023-03-22,27316.18,384.493796212427,0.1657929016638501,4913.3225407844575,DCA
2023-03-23,28345.7,230.6962777274562,0.1712186811819065,5084.009648905426,DCA
2023-03-24,27493.01,230.6962777274562,0.1712186811819065,4938.013191648425,DCA
2023-03-25,27492.83,230.6962777274562,0.1712186811819065,4937.982372285813,DCA
2023-03-26,27995.16,230.6962777274562,0.1712186811819065,5023.99065240392,DCA
2023-03-27,27146.01,230.6962777274562,0.1712186811819065,4878.600309278304,DCA
2023-03-28,27266.08,230.6962777274562,0.1712186811819065,4899.158536327815,DCA
2023-03-29,28355.7,5085.721835717244,0.0,5085.721835717244,SELL
2023-03-30,28040.71,5085.721835717244,0.0,5085.721835717244,SELL
2023-03-31,28474.62,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-01,28468.49,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-02,28187.85,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-03,27809.04,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-04,28177.23,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-05,28180.06,5085.721835717244,0.0,5085.721835717244,SELL
2023-04-06,28043.49,3085.721835717244,0.0713177996034017,5085.721835717244,DCA
2023-04-07,27927.8,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-08,27953.93,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-09,28340.68,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-10,29655.75,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-11,30226.45,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-12,29905.56,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-13,30407.76,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-14,30491.71,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-15,30321.55,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-16,30322.37,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-17,29446.34,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-18,30395.53,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-19,28821.91,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-20,28248.11,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-21,27261.17,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-22,27820.73,5077.471079481127,0.0,5077.471079481127,SELL
2023-04-23,27596.85,3077.471079481127,0.0724720393813062,5077.471079481127,DCA
2023-04-24,27520.93,1846.4826476886765,0.1172012121161102,5071.969002251299,DCA
2023-04-25,28308.07,1107.8895886132057,0.1432924666267664,5164.222764356374,DCA
2023-04-26,28432.89,5182.108530040727,0.0,5182.108530040727,SELL
2023-04-27,29483.94,5182.108530040727,0.0,5182.108530040727,SELL
2023-04-28,29339.99,5182.108530040727,0.0,5182.108530040727,SELL
2023-04-29,29251.2,5182.108530040727,0.0,5182.108530040727,SELL
2023-04-30,29236.81,5182.108530040727,0.0,5182.108530040727,SELL
2023-05-01,28086.77,5182.108530040727,0.0,5182.108530040727,SELL
2023-05-02,28694.7,3182.1085300407267,0.0696992824458872,5182.108530040727,DCA
2023-05-03,29041.65,1909.265118024436,0.1135274882129938,5206.290696085327,DCA
2023-05-04,28865.72,1145.5590708146617,0.1399846854424332,5186.317805084015,DCA
2023-05-05,29548.51,687.3354424887968,0.1554921891482331,5281.897948457254,DCA
2023-05-06,28943.98,412.4012654932781,0.1649910271447877,5187.898255351473,DCA
2023-05-07,28572.81,5126.658535806142,0.0,5126.658535806142,SELL
2023-05-08,27783.42,5126.658535806142,0.0,5126.658535806142,SELL
2023-05-09,27680.21,5126.658535806142,0.0,5126.658535806142,SELL
2023-05-10,27628.73,3126.658535806142,0.0723884159713457,5126.658535806142,DCA
2023-05-11,26991.62,1875.9951214836851,0.1187236642566453,5080.539152106638,DCA
2023-05-12,26807.09,1125.5970728902112,0.1467161859586828,5058.631074341359,DCA
2023-05-13,26788.88,675.3582437341267,0.1635231158921509,5055.959372595051,DCA
2023-05-14,26931.44,405.214946240476,0.1735538939527986,5079.271227996635,DCA
2023-05-15,27176.27,243.1289677442856,0.1795181406465572,5121.7624278531,DCA
2023-05-16,27036.57,243.1289677442856,0.1795181406465572,5096.683743604775,DCA
2023-05-17,27406.21,243.1289677442856,0.1795181406465572,5163.040829113369,DCA
2023-05-18,26823.31,243.1289677442856,0.1795181406465572,5058.399704930491,DCA
2023-05-19,26888.42,243.1289677442856,0.1795181406465572,5070.088131067988,DCA
2023-05-20,27118.54,243.1289677442856,0.1795181406465572,5111.398845593574,DCA
2023-05-21,26755.17,243.1289677442856,0.1795181406465572,5046.167338826835,DCA
2023-05-22,26855.4,243.1289677442856,0.1795181406465572,5064.16044206384,DCA
2023-05-23,27224.7,243.1289677442856,0.1795181406465572,5130.456491404612,DCA
2023-05-24,26326.17,243.1289677442856,0.1795181406465572,4969.154056489461,DCA
2023-05-25,26480.21,243.1289677442856,0.1795181406465572,4996.807030874657,DCA
2023-05-26,26719.7,243.1289677442856,0.1795181406465572,5039.799830378101,DCA
2023-05-27,26872.59,243.1289677442856,0.1795181406465572,5067.246358901553,DCA
2023-05-28,28077.57,243.1289677442856,0.1795181406465572,5283.562128017842,DCA
2023-05-29,27746.07,243.1289677442856,0.1795181406465572,5224.051864393508,DCA
2023-05-30,27703.56,243.1289677442856,0.1795181406465572,5216.420548234623,DCA
2023-05-31,27220.17,243.1289677442856,0.1795181406465572,5129.643274227484,DCA
2023-06-01,26825.73,243.1289677442856,0.1795181406465572,5058.834138830855,DCA
2023-06-02,27251.14,243.1289677442856,0.1795181406465572,5135.202951043308,DCA
2023-06-03,27078.3,243.1289677442856,0.1795181406465572,5104.175035613956,DCA
2023-06-04,27125.24,243.1289677442856,0.1795181406465572,5112.601617135906,DCA
2023-06-05,25740.46,243.1289677442856,0.1795181406465572,4864.008486331366,DCA
2023-06-06,27269.02,243.1289677442856,0.1795181406465572,5138.412735398068,DCA
2023-06-07,26348.91,243.1289677442856,0.1795181406465572,4973.2362990077645,DCA
2023-06-08,26509.09,243.1289677442856,0.1795181406465572,5001.99151477653,DCA
2023-06-09,26483.81,243.1289677442856,0.1795181406465572,4997.453296180985,DCA
2023-06-10,25856.18,243.1289677442856,0.1795181406465572,4884.782325566986,DCA
2023-06-11,25937.58,243.1289677442856,0.1795181406465572,4899.395102215616,DCA
2023-06-12,25905.64,243.1289677442856,0.1795181406465572,4893.661292803365,DCA
2023-06-13,25928.94,243.1289677442856,0.1795181406465572,4897.844065480429,DCA
2023-06-14,25125.73,243.1289677442856,0.1795181406465572,4753.653299731708,DCA
2023-06-15,25574.36,243.1289677442856,0.1795181406465572,4834.190523169973,DCA
2023-06-16,26330.59,243.1289677442856,0.1795181406465572,4969.94752667112,DCA
2023-06-17,26510.43,243.1289677442856,0.1795181406465572,5002.2320690849965,DCA
2023-06-18,26338.0,243.1289677442856,0.1795181406465572,4971.27775609331,DCA
2023-06-19,26842.09,243.1289677442856,0.1795181406465572,5061.771055611834,DCA
2023-06-20,28319.35,243.1289677442856,0.1795181406465572,5326.966024063367,DCA
2023-06-21,30000.55,243.1289677442856,0.1795181406465572,5628.771922118359,DCA
2023-06-22,29892.81,243.1289677442856,0.1795181406465572,5609.430637645099,DCA
2023-06-23,30705.39,243.1289677442856,0.1795181406465572,5755.303488371678,DCA
2023-06-24,30548.2,243.1289677442856,0.1795181406465572,5727.085031843446,DCA
2023-06-25,30473.64,243.1289677442856,0.1795181406465572,5713.700159276838,DCA
2023-06-26,30271.91,243.1289677442856,0.1795181406465572,5677.485964764208,DCA
2023-06-27,30696.99,243.1289677442856,0.1795181406465572,5753.795535990247,DCA
2023-06-28,30078.9,243.1289677442856,0.1795181406465572,5642.837168438016,DCA
2023-06-29,30447.17,243.1289677442856,0.1795181406465572,5708.948314093924,DCA
2023-06-30,30471.06,243.1289677442856,0.1795181406465572,5713.23700247397,DCA
2023-07-01,30590.76,243.1289677442856,0.1795181406465572,5734.7253239093625,DCA
2023-07-02,30617.66,243.1289677442856,0.1795181406465572,5739.554361892755,DCA
2023-07-03,31160.24,243.1289677442856,0.1795181406465572,5836.957314644765,DCA
2023-07-04,30774.39,243.1289677442856,0.1795181406465572,5767.69024007629,DCA
2023-07-05,30503.07,243.1289677442856,0.1795181406465572,5718.9833781560665,DCA
2023-07-06,29907.98,243.1289677442856,0.1795181406465572,5612.153927838706,DCA
2023-07-07,30349.69,243.1289677442856,0.1795181406465572,5691.448885743697,DCA
2023-07-08,30294.36,243.1289677442856,0.1795181406465572,5681.516147021724,DCA
2023-07-09,30171.49,243.1289677442856,0.1795181406465572,5659.458753080481,DCA
2023-07-10,30421.04,243.1289677442856,0.1795181406465572,5704.257505078829,DCA
2023-07-11,30626.62,243.1289677442856,0.1795181406465572,5741.162844432948,DCA
2023-07-12,30385.22,243.1289677442856,0.1795181406465572,5697.82716528087,DCA
2023-07-13,31475.78,243.1289677442856,0.1795181406465572,5893.602468744379,DCA
2023-07-14,30331.09,243.1289677442856,0.1795181406465572,5688.109848327672,DCA
2023-07-15,30298.45,243.1289677442856,0.1795181406465572,5682.250376216968,DCA
2023-07-16,30248.17,243.1289677442856,0.1795181406465572,5673.224204105259,DCA
2023-07-17,30147.68,243.1289677442856,0.1795181406465572,5655.184426151686,DCA
2023-07-18,29863.79,243.1289677442856,0.1795181406465572,5604.221021203535,DCA
2023-07-19,29918.6,243.1289677442856,0.1795181406465572,5614.060410492373,DCA
2023-07-20,29809.61,243.1289677442856,0.1795181406465572,5594.494728343305,DCA
2023-07-21,29911.46,243.1289677442856,0.1795181406465572,5612.778650968156,DCA
2023-07-22,29791.61,243.1289677442856,0.1795181406465572,5591.263401811667,DCA
2023-07-23,30085.68,243.1289677442856,0.1795181406465572,5644.0543014316,DCA
2023-07-24,29181.04,243.1289677442856,0.1795181406465572,5481.655010677098,DCA
2023-07-25,29226.63,243.1289677442856,0.1795181406465572,5489.839242709175,DCA
2023-07-26,29352.06,243.1289677442856,0.1795181406465572,5512.356203090473,DCA
2023-07-27,29217.05,243.1289677442856,0.1795181406465572,5488.119458921781,DCA
2023-07-28,29316.82,243.1289677442856,0.1795181406465572,5506.029983814088,DCA
2023-07-29,29358.76,243.1289677442856,0.1795181406465572,5513.558974632804,DCA
2023-07-30,29283.34,243.1289677442856,0.1795181406465572,5500.019716465241,DCA
2023-07-31,29231.47,243.1289677442856,0.1795181406465572,5490.708110509904,DCA
2023-08-01,29699.74,243.1289677442856,0.1795181406465572,5574.771070230468,DCA
2023-08-02,29163.69,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-03,29177.75,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-04,29078.51,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-05,29050.34,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-06,29046.16,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-07,29182.16,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-08,29770.51,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-09,29566.47,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-10,29428.1,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-11,29403.56,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-12,29417.08,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-13,29281.55,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-14,29409.22,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-15,29171.23,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-16,28702.8,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-17,26629.67,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-18,26049.69,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-19,26095.8,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-20,26191.01,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-21,26126.18,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-22,26043.01,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-23,26429.4,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-24,26166.22,5478.54037093688,0.0,5478.54037093688,SELL
2023-08-25,26051.29,3478.54037093688,0.0767716301188923,5478.54037093688,DCA
2023-08-26,26010.35,2087.124222562128,0.1302663408157785,5475.3973403998125,DCA
2023-08-27,26091.32,1252.274533537277,0.1622635601601754,5485.945006015667,DCA
2023-08-28,26106.0,751.3647201223662,0.1814510961065062,5488.327035078817,DCA
2023-08-29,27724.41,450.8188320734197,0.1922915752383956,5781.989303528549,DCA
2023-08-30,27305.41,270.4912992440518,0.1988956706476705,5701.419133503661,DCA
2023-08-31,25937.29,162.29477954643107,0.2030671365061939,5429.305988577171,DCA
2023-09-01,25798.79,162.29477954643107,0.2030671365061939,5401.181190171063,DCA
2023-09-02,25868.56,162.29477954643107,0.2030671365061939,5415.3491842851,DCA
2023-09-03,25971.37,162.29477954643107,0.2030671365061939,5436.2265165893,DCA
2023-09-04,25816.24,162.29477954643107,0.2030671365061939,5404.724711703095,DCA
2023-09-05,25785.01,162.29477954643107,0.2030671365061939,5398.382925030006,DCA
2023-09-06,25751.71,162.29477954643107,0.2030671365061939,5391.620789384349,DCA
2023-09-07,26264.75,162.29477954643107,0.2030671365061939,5495.802353097488,DCA
2023-09-08,25907.13,162.29477954643107,0.2030671365061939,5423.181483740143,DCA
2023-09-09,25898.41,162.29477954643107,0.2030671365061939,5421.410738309809,DCA
2023-09-10,25833.67,162.29477954643107,0.2030671365061939,5408.264171892397,DCA
2023-09-11,25157.07,162.29477954643107,0.2030671365061939,5270.868947332307,DCA
2023-09-12,25840.34,162.29477954643107,0.2030671365061939,5409.618629692894,DCA
2023-09-13,26227.49,162.29477954643107,0.2030671365061939,5488.236071591267,DCA
2023-09-14,26533.66,162.29477954643107,0.2030671365061939,5550.409136775368,DCA
2023-09-15,26605.49,162.29477954643107,0.2030671365061939,5564.995449190608,DCA
2023-09-16,26569.13,162.29477954643107,0.2030671365061939,5557.611928107244,DCA
2023-09-17,26533.12,5550.299480521655,0.0,5550.299480521655,SELL
2023-09-18,26767.82,3550.299480521655,0.074716581327878,5550.299480521655,DCA
2023-09-19,27219.02,2130.1796883129928,0.1268903845070028,5584.011602016793,DCA
2023-09-20,27126.4,1278.1078129877956,0.1583015513159121,5572.259014603755,DCA
2023-09-21,26567.47,766.8646877926774,0.1775447508074376,5483.779528526752,DCA
2023-09-22,26583.16,460.1188126756064,0.1890838558317112,5486.56520566692,DCA
2023-09-23,26585.41,276.07128760536386,0.1960067328936126,5486.990644342542,DCA
2023-09-24,26261.44,165.64277256321833,0.2002117009015415,5423.490343086997,DCA
2023-09-25,26297.93,165.64277256321833,0.2002117009015415,5430.796068052895,DCA
2023-09-26,26212.59,165.64277256321833,0.2002117009015415,5413.710001497958,DCA
2023-09-27,26360.2,165.64277256321833,0.2002117009015415,5443.263250668034,DCA
2023-09-28,27027.2,165.64277256321833,0.2002117009015415,5576.804455169363,DCA
2023-09-29,26909.4,165.64277256321833,0.2002117009015415,5553.219516803161,DCA
2023-09-30,26964.27,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-01,27994.51,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-02,27507.22,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-03,27428.66,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-04,27789.8,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-05,27414.59,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-06,27946.61,5564.205132831628,0.0,5564.205132831628,SELL
2023-10-07,27973.69,3564.2051328316284,0.0714957519011614,5564.205132831628,DCA
2023-10-08,27933.57,2138.523079698977,0.122534056462041,5561.3367232653545,DCA
2023-10-09,27598.77,1283.113847819386,0.1535285258488866,5520.312321161863,DCA
2023-10-10,27395.4,769.8683086916317,0.1722632601155063,5489.089224859975,DCA
2023-10-11,26871.21,461.920985214979,0.1837233813187068,5398.790546540027,DCA
2023-10-12,26756.23,277.1525911289874,0.1906290027043053,5377.666032156002,DCA
2023-10-13,26862.9,166.29155467739244,0.1947559225994616,5398.00042787447,DCA
2023-10-14,26854.52,166.29155467739244,0.1947559225994616,5396.368373243086,DCA
2023-10-15,27177.41,166.29155467739244,0.1947559225994616,5459.253113091226,DCA
2023-10-16,28518.37,166.29155467739244,0.1947559225994616,5720.4130150602,DCA
2023-10-17,28409.46,166.29155467739244,0.1947559225994616,5699.2021475298925,DCA
2023-10-18,28328.07,166.29155467739244,0.1947559225994616,5683.3509629895225,DCA
2023-10-19,28733.78,166.29155467739244,0.1947559225994616,5762.36538834735,DCA
2023-10-20,29684.37,166.29155467739244,0.1947559225994616,5947.498420811172,DCA
2023-10-21,29924.08,166.29155467739244,0.1947559225994616,5994.18336301749,DCA
2023-10-22,30001.44,166.29155467739244,0.1947559225994616,6009.249681189784,DCA
2023-10-23,33084.08,166.29155467739244,0.1947559225994616,6609.612078431788,DCA
2023-10-24,33923.52,166.29155467739244,0.1947559225994616,6773.0979900986795,DCA
2023-10-25,34503.4,166.29155467739244,0.1947559225994616,6886.033054495656,DCA
2023-10-26,34157.06,166.29155467739244,0.1947559225994616,6818.581288262558,DCA
2023-10-27,33907.7,166.29155467739244,0.1947559225994616,6770.016951403156,DCA
2023-10-28,34090.05,166.29155467739244,0.1947559225994616,6805.530693889169,DCA
2023-10-29,34535.38,166.29155467739244,0.1947559225994616,6892.261348900386,DCA
2023-10-30,34494.56,166.29155467739244,0.1947559225994616,6884.311412139877,DCA
2023-10-31,34657.73,166.29155467739244,0.1947559225994616,6916.089736030432,DCA
2023-11-01,35439.76,166.29155467739244,0.1947559225994616,7068.394710180888,DCA
2023-11-02,34947.15,166.29155467739244,0.1947559225994616,6972.455995149167,DCA
2023-11-03,34732.28,166.29155467739244,0.1947559225994616,6930.608790060221,DCA
2023-11-04,35086.09,166.29155467739244,0.1947559225994616,6999.5153830351355,DCA
2023-11-05,35039.47,166.29155467739244,0.1947559225994616,6990.43586192355,DCA
2023-11-06,35054.59,166.29155467739244,0.1947559225994616,6993.3805714732525,DCA
2023-11-07,35421.85,166.29155467739244,0.1947559225994616,7064.906631607131,DCA
