date,whale_holdings_change
2023-02-08,-0.006149789029535797
2023-02-09,-0.005632911392404997
2023-02-10,-0.005116033755274196
2023-02-11,-0.0046518987341771624
2023-02-12,-0.00371308016877633
2023-02-13,-0.002088607594936697
2023-02-14,-0.0005379746835443298
2023-02-15,0.0006962025316455035
2023-02-16,0.0012447257383965368
2023-02-17,0.00232067510548517
2023-02-18,0.0031751054852320365
2023-02-19,0.0039873417721518695
2023-02-20,0.004177215189873369
2023-02-21,0.00430379746835437
2023-02-22,0.004535864978902903
2023-02-23,0.004852320675105436
2023-02-24,0.004989451476793204
2023-02-25,0.00460970464135017
2023-02-26,0.004166666666666637
2023-02-27,0.00407172995780587
2023-02-28,0.004493670886075904
2023-03-01,0.005042194092826971
2023-03-02,0.005284810126582236
2023-03-03,0.00525316455696197
2023-03-04,0.0051476793248944365
2023-03-05,0.00498945147679317
2023-03-06,0.004525316455696137
2023-03-07,0.004071729957805837
2023-03-08,0.0039978902953585705
2023-03-09,0.004525316455696137
2023-03-10,0.0063291139240505695
2023-03-11,0.00829113924050627
2023-03-12,0.010854430379746769
2023-03-13,0.012109704641350137
2023-03-14,0.01271097046413497
2023-03-15,0.012468354430379705
2023-03-16,0.011983122362869171
2023-03-17,0.011518987341772105
2023-03-18,0.010822784810126537
2023-03-19,0.009883966244725704
2023-03-20,0.009451476793248904
2023-03-21,0.009356540084388137
2023-03-22,0.009483122362869136
2023-03-23,0.008913502109704605
2023-03-24,0.007985232067510504
2023-03-25,0.007594936708860703
2023-03-26,0.007626582278480937
2023-03-27,0.0079113924050632
2023-03-28,0.007310126582278404
2023-03-29,0.00600210970464127
2023-03-30,0.004578059071729903
2023-03-31,0.0029430379746835035
2023-04-01,0.0020358649789029367
2023-04-02,0.0017721518987341364
2023-04-03,0.0024472573839662034
2023-04-04,0.00310126582278477
2023-04-05,0.0032278481012658
2023-04-06,0.0032067510548523036
2023-04-07,0.00332278481012657
2023-04-08,0.0032700421940928034
2023-04-09,0.003523206751054803
2023-04-10,0.0038713080168775696
2023-04-11,0.00453586497890287
2023-04-12,0.004883966244725669
2023-04-13,0.00496835443037967
2023-04-14,0.004873417721518937
2023-04-15,0.004419831223628636
2023-04-16,0.0032911392405062696
2023-04-17,0.00229957805907167
2023-04-18,0.0019831223628691366
2023-04-19,0.0028902953586497364
2023-04-20,0.00370253164556957
2023-04-21,0.004662447257383937
2023-04-22,0.005569620253164538
2023-04-23,0.006482067510548503
2023-04-24,0.006977848101265771
2023-04-25,0.006661392405063238
2023-04-26,0.005495780590717237
2023-04-27,0.00419831223628687
2023-04-28,0.0034493670886075367
2023-04-29,0.0035337552742615366
2023-04-30,0.0033438818565400368
2023-05-01,0.0032067510548522706
2023-05-02,0.003095991561181403
2023-05-03,0.0034018987341771704
2023-05-04,0.0034968354430379364
2023-05-05,0.0035654008438818032
2023-05-06,0.0036075949367088
2023-05-07,0.0033544303797467703
2023-05-08,0.00271097046413497
2023-05-09,0.00159282700421937
2023-05-10,-0.0005696202531645633
2023-05-11,-0.00233649789029533
2023-05-12,-0.00362341772151893
2023-05-13,-0.003612869198312163
2023-05-14,-0.0033649789029535295
2023-05-15,-0.0029219409282699965
2023-05-16,-0.0015506329113923968
2023-05-17,0.0004219409282700366
2023-05-18,0.0029324894514767704
2023-05-19,0.004514767932489437
2023-05-20,0.004968354430379704
2023-05-21,0.004398734177215137
2023-05-22,0.0038713080168775705
2023-05-23,0.004124472573839604
2023-05-24,0.005158227848101204
2023-05-25,0.006297468354430337
2023-05-26,0.006824894514767903
2023-05-27,0.006392405063291103
2023-05-28,0.005738396624472536
2023-05-29,0.005158227848101236
2023-05-30,0.00499999999999997
2023-05-31,0.00514767932489447
2023-06-01,0.005390295358649736
2023-06-02,0.005379746835443004
2023-06-03,0.005137130801687736
2023-06-04,0.004620253164556936
2023-06-05,0.00439873417721517
2023-06-06,0.00342827004219407
2023-06-07,0.002943037974683503
2023-06-08,0.0027215189873417366
2023-06-09,0.0033438818565400368
2023-06-10,0.00372362869198307
2023-06-11,0.0036919831223628033
2023-06-12,0.0035654008438818032
2023-06-13,0.0026582278481012372
2023-06-14,0.001835443037974637
2023-06-15,0.0011919831223628035
2023-06-16,0.0013924050632910703
2023-06-17,0.0017405063291138702
2023-06-18,0.0018776371308016368
2023-06-19,0.002099156118143403
2023-06-20,0.002415611814345937
2023-06-21,0.0027004219409282365
2023-06-22,0.00258438818565397
2023-06-23,0.0018881856540084035
2023-06-24,0.0011286919831223366
2023-06-25,0.0006381856540084033
2023-06-26,0.0005854430379746366
2023-06-27,0.0010495780590716699
2023-06-28,0.0024578059071729366
2023-06-29,0.004535864978902903
2023-06-30,0.007426160337552703
2023-07-01,0.010580168776371269
2023-07-02,0.013924050632911337
2023-07-03,0.016012658227848035
2023-07-04,0.016476793248945104
2023-07-05,0.01624999999999997
2023-07-06,0.016281645569620203
2023-07-07,0.01669303797468347
2023-07-08,0.016719409282700368
2023-07-09,0.01618143459915607
2023-07-10,0.01547468354430377
2023-07-11,0.014947257383966205
2023-07-12,0.014862869198312206
2023-07-13,0.015611814345991537
2023-07-14,0.016350210970464105
2023-07-15,0.016993670886075906
2023-07-16,0.016497890295358603
2023-07-17,0.01497890295358647
2023-07-18,0.013407172995780571
2023-07-19,0.012078059071729937
2023-07-20,0.011297468354430337
2023-07-21,0.01018987341772147
2023-07-22,0.009883966244725671
2023-07-23,0.00998945147679317
2023-07-24,0.010411392405063237
2023-07-25,0.009535864978902903
2023-07-26,0.00844936708860757
2023-07-27,0.005833333333333304
2023-07-28,0.0020042194092827034
2023-07-29,-0.0013185654008438632
2023-07-30,-0.0033016877637130296
2023-07-31,-0.004999999999999963
2023-08-01,-0.007478902953586462
2023-08-02,-0.010253164556961998
2023-08-03,-0.013206751054852263
2023-08-04,-0.016191983122362797
2023-08-05,-0.01902953586497883
2023-08-06,-0.020084388185653963
2023-08-07,-0.021012658227848063
2023-08-08,-0.021740506329113896
2023-08-09,-0.022848101265822724
2023-08-10,-0.02353375527426156
2023-08-11,-0.024050632911392363
2023-08-12,-0.024462025316455662
2023-08-13,-0.025116033755274228
2023-08-14,-0.02571729957805903
2023-08-15,-0.026002109704641327
2023-08-16,-0.026002109704641327
2023-08-17,-0.0260126582278481
2023-08-18,-0.0260126582278481
2023-08-19,-0.0260126582278481
2023-08-20,-0.0260126582278481
2023-08-21,-0.0260126582278481
2023-08-22,-0.0260126582278481
2023-08-23,-0.0260126582278481
2023-08-24,-0.0260126582278481
2023-08-25,-0.0260126582278481
2023-08-26,-0.025696202531645562
2023-08-27,-0.02517932489451473
2023-08-28,-0.024683544303797395
2023-08-29,-0.024525316455696097
2023-08-30,-0.02457805907172986
2023-08-31,-0.024082278481012593
2023-09-01,-0.021139240506329066
2023-09-02,-0.018185654008438763
2023-09-03,-0.013829113924050562
2023-09-04,-0.011002109704641294
2023-09-05,-0.007995780590717263
2023-09-06,-0.006803797468354395
2023-09-07,-0.006508438818565362
2023-09-08,-0.0063924050632911
2023-09-09,-0.005896624472573796
2023-09-10,-0.004957805907172962
2023-09-11,-0.0046413502109704284
2023-09-12,-0.004936708860759462
2023-09-13,-0.005559071729957762
2023-09-14,-0.006824894514767896
2023-09-15,-0.008976793248945096
2023-09-16,-0.011244725738396563
2023-09-17,-0.0122468354430379
2023-09-18,-0.01293248945147673
2023-09-19,-0.013997890295358596
2023-09-20,-0.015179324894514729
2023-09-21,-0.016782700421940897
2023-09-22,-0.018354430379746798
2023-09-23,-0.019883966244725697
2023-09-24,-0.020052742616033695
2023-09-25,-0.019514767932489394
2023-09-26,-0.018544303797468294
2023-09-27,-0.018016877637130762
2023-09-28,-0.017974683544303763
2023-09-29,-0.018333333333333295
2023-09-30,-0.018755274261603328
2023-10-01,-0.019419831223628628
2023-10-02,-0.020094936708860697
2023-10-03,-0.019113924050632825
2023-10-04,-0.016671940928269964
2023-10-05,-0.013085443037974596
2023-10-06,-0.010944092827004162
2023-10-07,-0.00966244725738393
2023-10-08,-0.009156118143459896
2023-10-09,-0.006940928270042162
2023-10-10,-0.005232067510548496
2023-10-11,-0.004388185654008395
2023-10-12,-0.006128691983122295
2023-10-13,-0.007763713080168696
2023-10-14,-0.009018987341772096
2023-10-15,-0.009356540084388161
2023-10-16,-0.008808016877637095
2023-10-17,-0.007795358649788996
2023-10-18,-0.005854430379746796
2023-10-19,-0.003227848101265829
2023-10-20,-0.0019198312236286955
2023-10-21,-0.002837552742616029
2023-10-22,-0.005158227848101229
2023-10-23,-0.0064556962025316
2023-10-24,-0.005981012658227796
2023-10-25,-0.005548523206750995
2023-10-26,-0.006054852320675062
2023-10-27,-0.007035864978902929
2023-10-28,-0.007436708860759461
2023-10-29,-0.0065506329113923616
2023-10-30,-0.005654008438818495
2023-10-31,-0.005226793248945095
2023-11-01,-0.005079113924050562
2023-11-02,-0.0026213080168775954
2023-11-03,5.2742616033771315e-05
2023-11-04,0.002415611814345971
2023-11-05,0.0018670886075949043
2023-11-06,-0.0003691983122362955
2023-11-07,-0.0028481012658227623
2023-11-08,-0.004746835443037928
2023-11-09,-0.005089662447257329
2023-11-10,-0.004794303797468296
2023-11-11,-0.004783755274261528
2023-11-12,-0.005031645569620195
2023-11-13,-0.005432489451476762
2023-11-14,-0.005042194092826996
2023-11-15,-0.004535864978902929
2023-11-16,-0.0041983122362868955
2023-11-17,-0.004356540084388162
2023-11-18,-0.005126582278480995
2023-11-19,-0.006002109704641329
2023-11-20,-0.007151898734177195
2023-11-21,-0.007689873417721496
2023-11-22,-0.007932489451476761
2023-11-23,-0.0077320675105484625
2023-11-24,-0.007162447257383895
2023-11-25,-0.0063080168776370625
2023-11-26,-0.004926160337552696
2023-11-27,-0.004145569620253128
2023-11-28,-0.003686708860759462
2023-11-29,-0.0039398734177214624
2023-11-30,-0.0030537974683543614
2023-12-01,-0.0009810126582277953
2023-12-02,0.001265822784810138
2023-12-03,0.0028164556962025048
2023-12-04,0.003934599156118105
2023-12-05,0.0049999999999999385
2023-12-06,0.006023206751054771
2023-12-07,0.006128691983122272
2023-12-08,0.005949367088607505
2023-12-09,0.005242616033755205
2023-12-10,0.004947257383966171
2023-12-11,0.004883966244725671
2023-12-12,0.005168776371307938
2023-12-13,0.0054324894514767375
2023-12-14,0.005537974683544271
2023-12-15,0.005358649789029505
2023-12-16,0.004963080168776338
2023-12-17,0.004667721518987304
2023-12-18,0.004530590717299538
2023-12-19,0.004398734177215137
2023-12-20,0.0033438818565400042
2023-12-21,0.002837552742615971
2023-12-22,0.002573839662447205
2023-12-23,0.0032489451476793046
2023-12-24,0.0033333333333333045
2023-12-25,0.003175105485232038
2023-12-26,0.003006329113924
2023-12-27,0.0029219409282700043
2023-12-28,0.0024472573839662047
2023-12-29,0.0019303797468354048
2023-12-30,0.0022362869198311714
2023-12-31,0.002932489451476738
2024-01-01,0.003354430379746771
2024-01-02,0.003037974683544238
2024-01-03,0.002695147679324838
2024-01-04,0.002642405063291104
2024-01-05,0.0026318565400843714
2024-01-06,0.002594936708860738
2024-01-07,0.002130801687763671
2024-01-08,0.0014767932489451047
2024-01-09,0.00013713080168773796
2024-01-10,-0.0013924050632911286
2024-01-11,-0.002858649789029496
2024-01-12,-0.003475738396624429
2024-01-13,-0.0033386075949366624
2024-01-14,-0.0023997890295358285
2024-01-15,-0.001170886075949362
2024-01-16,-0.0007489451476793287
2024-01-17,-0.002563291139240495
2024-01-18,-0.004694092827004163
2024-01-19,-0.005632911392404995
2024-01-20,-0.004894514767932429
2024-01-21,-0.004351265822784761
2024-01-22,-0.0044145569620252624
2024-01-23,-0.0048575949367087945
2024-01-24,-0.005189873417721429
2024-01-25,-0.0053164556962024614
2024-01-26,-0.004989451476793195
2024-01-27,-0.004556962025316428
2024-01-28,-0.003744725738396595
2024-01-29,-0.002658227848101229
2024-01-30,-0.001719409282700362
2024-01-31,-0.0014978902953585952
2024-02-01,-0.002025316455696162
2024-02-02,-0.0034282700421940627
2024-02-03,-0.004767932489451429
2024-02-04,-0.005443037974683496
2024-02-05,-0.005200421940928229
2024-02-06,-0.005073839662447229
2024-02-07,-0.0053586497890294954
2024-02-08,-0.0053691983122362286
2024-02-09,-0.0048681434599155285
2024-02-10,-0.0041613924050632285
2024-02-11,-0.003444092827004162
2024-02-12,-0.0034388185654007954
2024-02-13,-0.003776371308016829
2024-02-14,-0.004419831223628662
2024-02-15,-0.0049050632911392285
2024-02-16,-0.005253164556961995
2024-02-17,-0.005527426160337495
2024-02-18,-0.005464135021096962
2024-02-19,-0.0054113924050632
2024-02-20,-0.0051265822784809295
2024-02-21,-0.006033755274261529
2024-02-22,-0.006951476793248895
2024-02-23,-0.00842827004219403
2024-02-24,-0.008691983122362796
2024-02-25,-0.008881856540084295
2024-02-26,-0.008955696202531562
2024-02-27,-0.00909282700421933
2024-02-28,-0.009335443037974595
2024-02-29,-0.009409282700421863
2024-03-01,-0.009440928270042129
2024-03-02,-0.009757383966244662
2024-03-03,-0.01031645569620246
2024-03-04,-0.01074894514767926
2024-03-05,-0.01142405063291133
2024-03-06,-0.012014767932489396
2024-03-07,-0.012726793248945096
2024-03-08,-0.012863924050632863
2024-03-09,-0.012441983122362827
2024-03-10,-0.011118143459915561
2024-03-11,-0.008291139240506297
2024-03-12,-0.005189873417721462
2024-03-13,-0.0022257383966244287
2024-03-14,2.1097046413504565e-05
2024-03-15,0.0015928270042193712
2024-03-16,0.002257383966244671
2024-03-17,0.001993670886075905
2024-03-18,0.002848101265822738
2024-03-19,0.004345991561181372
2024-03-20,0.006065400843881804
2024-03-21,0.006434599156118104
2024-03-22,0.006329113924050604
2024-03-23,0.006202531645569572
2024-03-24,0.007320675105485171
2024-03-25,0.008412447257383904
2024-03-26,0.009446202531645504
2024-03-27,0.008813291139240438
2024-03-28,0.007658227848101205
2024-03-29,0.006424050632911338
2024-03-30,0.004715189873417671
2024-03-31,0.002816455696202471
2024-04-01,-0.00011603375527429541
2024-04-02,-0.001455696202531662
2024-04-03,-0.0016455696202531287
2024-04-04,-0.000986286919831162
2024-04-05,-0.0010601265822783954
2024-04-06,-0.0024947257383965624
2024-04-07,-0.0039451476793248294
2024-04-08,-0.005274261603375463
2024-04-09,-0.00568565400843873
2024-04-10,-0.005179324894514696
2024-04-11,-0.004493670886075896
2024-04-12,-0.0035864978902953293
2024-04-13,-0.003027426160337529
2024-04-14,-0.0022151898734176956
2024-04-15,-0.002246835443037929
2024-04-16,-0.002310126582278429
2024-04-17,-0.002246835443037929
2024-04-18,-0.0015400843881856292
2024-04-19,-0.0020253164556961623
2024-04-20,-0.0046518987341771624
2024-04-21,-0.007299578059071662
2024-04-22,-0.008792194092826963
2024-04-23,-0.008338607594936662
2024-04-24,-0.008317510548523163
2024-04-25,-0.009504219409282663
2024-04-26,-0.011118143459915596
2024-04-27,-0.012637130801687728
2024-04-28,-0.01373417721518983
2024-04-29,-0.014451476793248895
2024-04-30,-0.015179324894514729
2024-05-01,-0.015490506329113862
2024-05-02,-0.016123417721518898
2024-05-03,-0.016408227848101167
2024-05-04,-0.016265822784810032
2024-05-05,-0.014767932489451395
2024-05-06,-0.012890295358649731
2024-05-07,-0.011065400843881796
2024-05-08,-0.01045358649789023
2024-05-09,-0.010907172995780529
2024-05-10,-0.011592827004219363
2024-05-11,-0.0122784810126582
2024-05-12,-0.008786919831223596
2024-05-13,-0.0040400843881856635
2024-05-14,0.0006856540084387701
2024-05-15,0.00101265822784807
2024-05-16,-0.0009599156118143298
2024-05-17,-0.00347046413502103
2024-05-18,-0.005105485232067463
2024-05-19,-0.005516877637130764
2024-05-20,-0.0051898734177214965
2024-05-21,-0.003892405063291096
2024-05-22,-0.0033966244725737965
2024-05-23,-0.0038713080168775965
2024-05-24,-0.005580168776371262
2024-05-25,-0.006666666666666596
2024-05-26,-0.007573839662447163
2024-05-27,-0.009219409282700363
2024-05-28,-0.011814345991561129
2024-05-29,-0.01474683544303793
2024-05-30,-0.01702531645569613
2024-05-31,-0.017594936708860698
2024-06-01,-0.016782700421940865
2024-06-02,-0.015590717299577998
2024-06-03,-0.015253164556961962
2024-06-04,-0.01534810126582273
2024-06-05,-0.014915611814345931
2024-06-06,-0.014704641350210898
2024-06-07,-0.014810126582278397
2024-06-08,-0.015580168776371231
2024-06-09,-0.016023206751054796
2024-06-10,-0.015590717299577997
2024-06-11,-0.01400843881856533
2024-06-12,-0.013312236286919762
2024-06-13,-0.013175105485232028
2024-06-14,-0.01304852320675103
2024-06-15,-0.011318565400843828
2024-06-16,-0.00969936708860753
2024-06-17,-0.009193037974683496
2024-06-18,-0.009868143459915563
2024-06-19,-0.010421940928269998
2024-06-20,-0.010052742616033698
2024-06-21,-0.008850210970464097
2024-06-22,-0.007035864978902896
2024-06-23,-0.006023206751054797
2024-06-24,-0.00545358649789023
2024-06-25,-0.005595991561181397
2024-06-26,-0.005838607594936662
2024-06-27,-0.006555907172995729
2024-06-28,-0.007183544303797397
2024-06-29,-0.007869198312236229
2024-06-30,-0.00815400843881853
2024-07-01,-0.00843881856540083
2024-07-02,-0.008449367088607563
2024-07-03,-0.007637130801687729
2024-07-04,-0.006777426160337496
2024-07-05,-0.005996835443037929
2024-07-06,-0.005901898734177163
2024-07-07,-0.00621308016877633
2024-07-08,-0.007046413502109663
2024-07-09,-0.007953586497890264
2024-07-10,-0.008438818565400796
2024-07-11,-0.00821729957805903
2024-07-12,-0.007299578059071663
2024-07-13,-0.00603902953586493
2024-07-14,-0.004604430379746764
2024-07-15,-0.0037183544303796973
2024-07-16,-0.003333333333333297
2024-07-17,-0.003059071729957797
2024-07-18,-0.002278481012658197
2024-07-19,-0.001803797468354364
2024-07-20,-0.0032383966244724973
2024-07-21,-0.00532700421940923
2024-07-22,-0.006223628691983098
2024-07-23,-0.004715189873417697
2024-07-24,-0.002204641350210964
2024-07-25,0.00012658227848100266
2024-07-26,0.001708860759493636
2024-07-27,0.002827004219409236
2024-07-28,0.0033755274261602695
2024-07-29,0.003565400843881803
2024-07-30,0.002352320675105436
2024-07-31,0.001023206751054834
2024-08-01,-6.329113924049934e-05
2024-08-02,-0.0017616033755273994
2024-08-03,-0.003924050632911364
2024-08-04,-0.006856540084388164
2024-08-05,-0.008238396624472531
2024-08-06,-0.008270042194092764
2024-08-07,-0.0075527426160336975
2024-08-08,-0.0068565400843881305
2024-08-09,-0.007499999999999965
2024-08-10,-0.008575949367088566
2024-08-11,-0.009789029535864932
2024-08-12,-0.010664556962025264
2024-08-13,-0.011329113924050596
2024-08-14,-0.01067510548523203
2024-08-15,-0.010337552742615998
2024-08-16,-0.010168776371307966
2024-08-17,-0.011656118143459867
2024-08-18,-0.012679324894514699
2024-08-19,-0.013190928270042132
2024-08-20,-0.013180379746835398
2024-08-21,-0.012241561181434565
2024-08-22,-0.011329113924050596
2024-08-23,-0.01097046413502103
2024-08-24,-0.011497890295358566
2024-08-25,-0.011276371308016798
2024-08-26,-0.011751054852320633
2024-08-27,-0.012236286919831198
2024-08-28,-0.01332805907172993
2024-08-29,-0.013053797468354398
2024-08-30,-0.012589662447257365
2024-08-31,-0.013037974683544265
2024-09-01,-0.013575949367088565
2024-09-02,-0.013860759493670832
2024-09-03,-0.013048523206750998
2024-09-04,-0.011856540084388132
2024-09-05,-0.011308016877637064
2024-09-06,-0.011276371308016833
2024-09-07,-0.011867088607594866
2024-09-08,-0.012246835443037897
2024-09-09,-0.0118776371308016
2024-09-10,-0.011191983122362798
2024-09-11,-0.0106540084388185
2024-09-12,-0.010748945147679266
2024-09-13,-0.009968354430379698
2024-09-14,-0.006487341772151865
2024-09-15,-0.0025843881856539986
2024-09-16,0.0006645569620253016
2024-09-17,0.001360759493670835
2024-09-18,0.001445147679324835
2024-09-19,0.0016033755274261017
2024-09-20,0.0022257383966244352
2024-09-21,0.0033438818565400355
2024-09-22,0.004915611814345936
2024-09-23,0.006086497890295302
2024-09-24,0.007352320675105435
2024-09-25,0.008069620253164536
2024-09-26,0.008829113924050601
2024-09-27,0.009462025316455668
2024-09-28,0.009926160337552701
2024-09-29,0.010284810126582234
2024-09-30,0.010042194092826967
2024-10-01,0.008554852320675068
2024-10-02,0.006540084388185635
2024-10-03,0.0044514767932489355
2024-10-04,0.002974683544303802
2024-10-05,0.0017721518987341685
2024-10-06,0.0006540084388185685
2024-10-07,-0.000390295358649765
2024-10-08,-0.0020147679324893984
2024-10-09,-0.004082278481012599
2024-10-10,-0.005970464135021032
2024-10-11,-0.0073628691983121655
2024-10-12,-0.007953586497890233
2024-10-13,-0.0083544303797468
2024-10-14,-0.008417721518987334
2024-10-15,-0.0070042194092827
2024-10-16,-0.005569620253164532
2024-10-17,-0.005601265822784765
2024-10-18,-0.007151898734177165
2024-10-19,-0.009092827004219364
2024-10-20,-0.009978902953586465
2024-10-21,-0.010817510548523165
2024-10-22,-0.011281645569620198
2024-10-23,-0.011408227848101199
2024-10-24,-0.01181434599156113
2024-10-25,-0.012109704641350166
2024-10-26,-0.012004219409282665
2024-10-27,-0.0110232067510548
2024-10-28,-0.009272151898734132
2024-10-29,-0.007827004219409232
2024-10-30,-0.007478902953586432
2024-10-31,-0.008718354430379665
2024-11-01,-0.010712025316455598
2024-11-02,-0.012294303797468265
2024-11-03,-0.012869198312236199
2024-11-04,-0.010453586497890232
2024-11-05,-0.005654008438818532
2024-11-06,-0.0004430379746835648
2024-11-07,0.002267932489451435
2024-11-08,0.003154008438818502
2024-11-09,0.003396624472573768
2024-11-10,0.003924050632911335
2024-11-11,0.004113924050632868
2024-11-12,0.004061181434599135
2024-11-13,0.003987341772151868
2024-11-14,0.0038080168776371015
2024-11-15,0.003734177215189835
2024-11-16,0.004135021097046368
2024-11-17,0.004746835443037935
2024-11-18,0.005574894514767902
2024-11-19,0.006028481012658202
2024-11-20,0.006197257383966201
2024-11-21,0.004683544303797402
2024-11-22,0.0007489451476793016
2024-11-23,-0.0031118143459915315
2024-11-24,-0.003702531645569532
2024-11-25,-0.0017088607594936316
2024-11-26,-0.00034810126582276497
2024-11-27,-0.0008702531645569649
2024-11-28,-0.001851265822784765
2024-11-29,-0.0020622362869197647
2024-11-30,-0.0018881856540083652
2024-12-01,-0.0018565400843881315
2024-12-02,-0.002415611814345965
2024-12-03,-0.0032067510548522984
2024-12-04,-0.003702531645569598
2024-12-05,-0.004092827004219365
2024-12-06,-0.004456751054852264
2024-12-07,-0.004794303797468299
2024-12-08,-0.004129746835442999
2024-12-09,-0.0029219409282699982
2024-12-10,-0.0026793248945147317
2024-12-11,-0.004314345991561132
2024-12-12,-0.006497890295358598
2024-12-13,-0.007710970464134964
2024-12-14,-0.006972573839662398
2024-12-15,-0.005796413502109664
2024-12-16,-0.004193037974683498
2024-12-17,-0.0023154008438818316
2024-12-18,-0.0008227848101265982
2024-12-19,0.0004957805907172684
2024-12-20,0.0015928270042193683
2024-12-21,0.0031329113924050355
2024-12-22,0.0044409282700421686
2024-12-23,0.0051582278481012355
2024-12-24,0.005316455696202502
2024-12-25,0.005379746835443002
2024-12-26,0.005337552742616001
2024-12-27,0.0060654008438818345
2024-12-28,0.007753164556962002
2024-12-29,0.009715189873417702
2024-12-30,0.010970464135021068
2024-12-31,0.01092827004219407
2025-01-01,0.010527426160337534
2025-01-02,0.009767932489451469
2025-01-03,0.008987341772151868
2025-01-04,0.007784810126582235
2025-01-05,0.006466244725738334
2025-01-06,0.005253164556961968
2025-01-07,0.0043776371308016345
2025-01-08,0.0034493670886075346
2025-01-09,0.001645569620253135
2025-01-10,-0.0002426160337552649
2025-01-11,-0.001571729957805865
2025-01-12,-0.0016561181434598651
2025-01-13,-0.0015189873417720985
2025-01-14,-0.0016139240506328316
2025-01-15,-0.0023523206751053984
2025-01-16,-0.0038607594936707983
2025-01-17,-0.005116033755274198
2025-01-18,-0.006761603375527364
2025-01-19,-0.007710970464134964
2025-01-20,-0.008639240506329032
2025-01-21,-0.008396624472573765
2025-01-22,-0.007943037974683466
2025-01-23,-0.007405063291139199
2025-01-24,-0.007056962025316432
2025-01-25,-0.006888185654008431
2025-01-26,-0.007088607594936698
2025-01-27,-0.007415611814345965
2025-01-28,-0.007774261603375497
2025-01-29,-0.007848101265822732
2025-01-30,-0.007658227848101198
2025-01-31,-0.007310126582278431
2025-02-01,-0.006930379746835399
2025-02-02,-0.006687763713080132
2025-02-03,-0.006181434599156065
2025-02-04,-0.005116033755274198
2025-02-05,-0.0030379746835442318
2025-02-06,-0.001244725738396565
2025-02-07,-0.0003270042194092316
2025-02-08,-0.0007647679324893983
2025-02-09,-0.0016613924050632317
2025-02-10,-0.0026318565400843315
2025-02-11,-0.0032172995780590315
2025-02-12,-0.002658227848101231
2025-02-13,-0.0008860759493670981
2025-02-14,0.000822784810126535
2025-02-15,0.0017827004219408684
2025-02-16,0.0018037974683543685
2025-02-17,0.0017141350210970018
2025-02-18,0.0014398734177214682
2025-02-19,0.0008386075949366848
2025-02-20,-0.0004852320675105485
2025-02-21,-0.0021202531645569153
2025-02-22,-0.0032805907172995317
2025-02-23,-0.003913502109704598
2025-02-24,-0.004124472573839632
2025-02-25,-0.004462025316455631
2025-02-26,-0.004103375527426098
2025-02-27,-0.003354430379746765
2025-02-28,-0.0014662447257383648
2025-03-01,0.0002215189873417683
2025-03-02,0.0013080168776371016
2025-03-03,0.0008755274261603197
2025-03-04,0.00033755274261604106
2025-03-05,-9.493670886072561e-05
2025-03-06,-0.00044303797468351014
2025-03-07,-0.0008860759493670316
2025-03-08,-0.0012341772151898316
2025-03-09,-0.001476793248945098
2025-03-10,-0.0014873417721518647
2025-03-11,-0.0012552742616033315
2025-03-12,-0.0011181434599155649
2025-03-13,-0.001086497890295298
2025-03-14,-0.0008438818565400433
2025-03-15,-0.000327004219409255
2025-03-16,-0.0001582278481012551
2025-03-17,-0.0006381856540084099
2025-03-18,-0.001344936708860698
2025-03-19,-0.0019778481012657644
2025-03-20,-0.002183544303797398
2025-03-21,-0.001951476793248898
2025-03-22,-0.0014135021097045647
2025-03-23,-0.00039029535864976476
2025-03-24,0.0005063291139240353
2025-03-25,0.0013291139240505685
2025-03-26,0.0015506329113923352
2025-03-27,0.0017721518987341017
2025-03-28,0.0016455696202531019
2025-03-29,0.0009493670886075684
2025-03-30,4.219409282703522e-05
2025-03-31,-0.0009810126582277983
2025-04-01,-0.0018459915611813646
2025-04-02,-0.0029746835443037315
2025-04-03,-0.003829113924050565
2025-04-04,-0.004377637130801631
2025-04-05,-0.004556962025316399
2025-04-06,-0.005010548523206698
2025-04-07,-0.005474683544303732
2025-04-08,-0.005981012658227799
2025-04-09,-0.006054852320675065
2025-04-10,-0.006592827004219398
2025-04-11,-0.007046413502109698
2025-04-12,-0.007457805907172964
2025-04-13,-0.007368143459915565
2025-04-14,-0.007294303797468298
2025-04-15,-0.006914556962025265
2025-04-16,-0.006540084388185599
2025-04-17,-0.005959915611814298
2025-04-18,-0.005232067510548465
2025-04-19,-0.004588607594936665
2025-04-20,-0.003586497890295298
2025-04-21,-0.002141350210970465
2025-04-22,-0.00042721518987343153
2025-04-23,0.0009018987341771683
2025-04-24,0.0013765822784809684
2025-04-25,0.0030379746835442352
2025-04-26,0.005105485232067435
2025-04-27,0.007267932489451401
2025-04-28,0.008059071729957734
2025-04-29,0.0090400843881856
2025-04-30,0.010126582278480968
2025-05-01,0.011302742616033735
2025-05-02,0.011787974683544268
2025-05-03,0.012178270042194067
2025-05-04,0.0154008438818565
2025-05-05,0.019388185654008402
2025-05-06,0.023333333333333265
2025-05-07,0.0243565400843881
2025-05-08,0.024609704641350132
2025-05-09,0.024251054852320597
2025-05-10,0.0239293248945147
2025-05-11,0.023560126582278403
2025-05-12,0.024520042194092765
2025-05-13,0.025443037974683502
2025-05-14,0.02131856540084383
2025-05-15,0.015485232067510499
2025-05-16,0.010622362869198267
