date,price,volume,sth_mvrv,lth_net_change_30d,whale_holdings_change,mvrv_score,whale_score,lth_score,total_score,strategy_signal
2022-01-03,46450.79,1011309525.84,0.9183544303797468,67721.51898734175,0.0049894514767932,1,1,0,2,DCA
2022-01-04,45824.54,1349229422.84,0.9175949367088608,67721.51898734175,0.0057911392405062,1,1,0,2,DCA
2022-01-05,43432.51,2152187256.39,0.9160759493670886,65189.87341772154,0.0057700421940927,1,1,0,2,DCA
2022-01-06,43094.54,1585314774.47,0.9160759493670886,66455.6962025316,0.0052848101265822,1,1,0,2,DCA
2022-01-07,41543.79,2146452950.19,0.9236708860759492,79746.83544303794,0.0046518987341771,1,1,0,2,DCA
2022-01-08,41686.67,1143171232.86,0.9320253164556962,81012.6582278481,0.0041033755274261,1,1,0,2,DCA
2022-01-09,41869.6,901652458.82,0.9445569620253164,61392.40506329117,0.0044620253164556,1,1,0,2,DCA
2022-01-10,41832.59,2140270933.32,0.9540506329113924,58860.75949367085,0.0049578059071729,1,1,0,2,DCA
2022-01-11,42743.03,1545270650.68,0.960126582278481,59493.67088607594,0.0052215189873417,1,1,0,2,DCA
2022-01-12,43919.67,1384575768.8,0.96126582278481,52531.645569620276,0.0052215189873417,1,1,0,2,DCA
2022-01-13,42575.61,1263083590.1,0.9620253164556962,14556.96202531649,0.0054113924050632,1,1,0,2,DCA
2022-01-14,43089.83,1165100829.55,0.9643037974683544,15189.87341772148,0.0066350210970463,1,1,0,2,DCA
2022-01-15,43088.74,607715303.39,0.9665822784810126,-6962.025316455707,0.0076371308016877,1,1,0,2,DCA
2022-01-16,43100.36,543620929.25,0.9813924050632912,-29113.924050632893,0.0081856540084388,1,1,0,2,DCA
2022-01-17,42224.38,861459661.83,0.9855696202531644,-17721.518987341784,0.0071624472573839,1,1,0,2,DCA
2022-01-18,42372.75,1099916846.37,0.9943037974683544,8227.848101265816,0.0061814345991561,1,1,0,2,DCA
2022-01-19,41674.8,1359832054.32,1.001139240506329,29113.924050632893,0.0052004219409282,1,1,0,2,DCA
2022-01-20,40697.03,1482814889.83,1.0083544303797467,41772.15189873415,0.0046413502109704,1,1,0,2,DCA
2022-01-21,36469.3,3610621840.61,1.0231645569620254,52531.645569620276,0.0035864978902953,1,1,0,2,DCA
2022-01-22,35075.92,2419705021.17,1.031518987341772,58227.84810126579,0.0023101265822784,1,1,0,2,DCA
2022-01-23,36288.15,1405386710.59,1.0429113924050633,62658.22784810125,0.00126582278481,1,1,0,2,DCA
2022-01-24,36702.79,3289034581.3,1.0436708860759494,67721.51898734175,0.0003691983122362,1,1,0,2,DCA
2022-01-25,36975.99,1632275610.85,1.0379746835443038,-121518.98734177218,5.274261603375398e-05,1,1,0,2,DCA
2022-01-26,36829.37,2163384356.61,1.0322784810126582,163291.13924050634,-0.0011708860759493,1,2,1,4,DCA
2022-01-27,37189.85,1671118834.49,1.0269620253164558,177215.18987341775,-0.0032489451476793,1,2,1,4,DCA
2022-01-28,37744.7,1439590445.61,1.0269620253164558,164556.9620253165,-0.0054008438818565,1,2,1,4,DCA
2022-01-29,38184.86,913551592.58,1.0262025316455696,139873.41772151896,-0.0059493670886075,1,2,0,3,DCA
2022-01-30,37908.44,658154943.17,1.0267721518987345,99683.54430379743,-0.0056170886075948,1,2,0,3,DCA
2022-01-31,38494.66,1310842543.43,1.0273417721518987,59493.67088607594,-0.0056170886075948,1,2,0,3,DCA
2022-02-01,38721.49,1255765239.87,1.0140506329113923,55696.20253164557,-0.0067774261603375,1,2,0,3,DCA
2022-02-02,36918.19,1099971099.08,1.000379746835443,8860.759493670892,-0.0078375527426159,1,2,0,3,DCA
2022-02-03,37328.64,1012101574.73,0.9893670886075948,10759.493670886031,-0.0085654008438817,1,2,0,3,DCA
2022-02-04,41590.34,1978064223.39,0.981012658227848,-4430.379746835447,-0.0088185654008437,1,2,0,3,DCA
2022-02-05,41418.21,923755180.09,0.9798734177215188,-15189.87341772148,-0.0088607594936707,1,2,0,3,DCA
2022-02-06,42412.41,600848486.11,0.9681012658227848,-14556.96202531649,-0.0082172995780589,1,2,0,3,DCA
2022-02-07,43861.07,1836978530.57,0.9593670886075948,-70886.07594936714,-0.0072679324894514,1,2,0,3,DCA
2022-02-08,44080.12,1972336800.82,0.9513924050632911,-72784.81012658228,-0.004973628691983,1,2,0,3,DCA
2022-02-09,44422.91,1207982275.77,0.9456962025316455,-71518.98734177212,-0.0020411392405063,1,2,0,3,DCA
2022-02-10,43531.67,2027452816.67,0.9456962025316455,-44303.79746835447,0.0022415611814345,1,1,0,2,DCA
2022-02-11,42398.98,1694547021.08,0.9479746835443038,-22151.89873417723,0.0058333333333332,1,1,0,2,DCA
2022-02-12,42239.01,747480841.84,0.9487341772151898,6962.025316455663,0.0091877637130801,1,1,0,2,DCA
2022-02-13,42069.84,525779246.0,0.9496835443037974,6329.1139240506745,0.0124050632911391,1,2,0,3,DCA
2022-02-14,42552.28,1183004344.86,0.950632911392405,-4430.379746835447,0.0149894514767931,1,2,0,3,DCA
2022-02-15,44576.33,1210638166.2,0.9515822784810126,-2531.6455696202174,0.0161286919831223,1,2,0,3,DCA
2022-02-16,43896.34,905511530.54,0.9525316455696202,17721.518987341784,0.0149050632911392,1,2,0,3,DCA
2022-02-17,40545.09,1669164372.28,0.9589873417721518,20886.07594936708,0.0135706751054852,1,2,0,3,DCA
2022-02-18,39994.66,1308787736.51,0.9620253164556962,33860.75949367088,0.0124841772151898,1,2,0,3,DCA
2022-02-19,40107.12,467744109.72,0.9627848101265822,46835.44303797468,0.0128006329113923,1,2,0,3,DCA
2022-02-20,38397.25,890707081.68,0.9593670886075948,46835.44303797468,0.0142405063291139,1,2,0,3,DCA
2022-02-21,37037.39,1819938918.66,0.9532911392405063,-121518.98734177218,0.0160337552742615,1,2,0,3,DCA
2022-02-22,38267.75,1605539398.15,0.9474050632911392,68354.43037974683,0.0174050632911392,1,2,0,3,DCA
2022-02-23,37270.85,1218156854.61,0.9415189873417722,68987.3417721519,0.0177320675105484,1,2,0,3,DCA
2022-02-24,38353.62,3367553842.97,0.9449367088607596,193037.9746835443,0.0175738396624472,1,2,1,4,DCA
2022-02-25,39239.77,1536575836.24,0.9456962025316455,193037.9746835443,0.0173417721518986,1,2,1,4,DCA
2022-02-26,39134.83,732995982.54,0.9464556962025316,68987.3417721519,0.0168934599156117,1,2,0,3,DCA
2022-02-27,37714.96,1184510440.64,0.9487341772151898,-121518.98734177218,0.0164398734177214,1,2,0,3,DCA
2022-02-28,43189.46,2231772118.95,0.9434177215189874,-121518.98734177218,0.014720464135021,1,2,0,3,DCA
2022-03-01,44428.47,2121207162.06,0.9415189873417722,260126.582278481,0.0122784810126581,1,2,1,4,DCA
2022-03-02,43935.37,1652867992.22,0.9384810126582278,187341.7721518987,0.0091455696202531,1,1,1,3,DCA
2022-03-03,42474.37,1565020513.9,0.9381012658227847,184810.1265822785,0.0063818565400843,1,1,1,3,DCA
2022-03-04,39154.4,2043287977.87,0.9381012658227847,179113.92405063286,0.0037763713080168,1,1,1,3,DCA
2022-03-05,39407.02,624289503.91,0.9434177215189872,148734.17721518985,0.0022573839662446,1,1,0,2,DCA
2022-03-06,38428.92,818379145.11,0.9487341772151898,149367.08860759492,0.0017194092827003,1,1,0,2,DCA
2022-03-07,38030.63,1547870219.6,0.9411392405063292,160126.58227848104,0.0020253164556961,1,1,1,3,DCA
2022-03-08,38748.52,1373819361.89,0.9270886075949368,93037.97468354428,0.0020991561181434,1,1,0,2,DCA
2022-03-09,41962.85,1960521974.24,0.9122784810126582,91772.1518987342,0.0020253164556961,1,1,0,2,DCA
2022-03-10,39443.42,1683595949.7,0.8963291139240506,59177.215189873445,0.0015295358649788,1,1,0,2,DCA
2022-03-11,38741.03,1527385235.35,0.8811392405063291,26582.278481012676,0.000337552742616,1,1,0,2,DCA
2022-03-12,38805.53,464694957.41,0.8670886075949367,24683.544303797447,-0.000590717299578,1,2,0,3,DCA
2022-03-13,37796.31,687723583.56,0.8526582278481012,24683.544303797447,-0.0014451476793248,1,2,0,3,DCA
2022-03-14,39696.28,1245884221.15,0.8416455696202532,-22151.89873417723,-0.0022046413502108,1,2,0,3,DCA
2022-03-15,39314.86,1196862773.71,0.8367088607594937,-22151.89873417723,-0.0032805907172995,1,2,0,3,DCA
2022-03-16,41133.64,2217384588.25,0.8351898734177214,24683.544303797447,-0.0043354430379746,1,2,0,3,DCA
2022-03-17,40956.79,736387236.02,0.8491455696202531,27848.101265822836,-0.0047257383966244,1,2,0,3,DCA
2022-03-18,41790.97,1310605069.99,0.8745886075949367,32911.39240506326,-0.005,1,2,0,3,DCA
2022-03-19,42235.02,638860853.99,0.9256645569620254,64556.96202531646,-0.0048839662447257,1,2,0,3,DCA
2022-03-20,41243.16,647551620.15,0.9803955696202532,-3164.5569620252945,-0.0037974683544303,1,2,0,3,DCA
2022-03-21,41043.9,897693606.33,0.9512025316455696,-6962.025316455663,-0.0022468354430379,1,2,0,3,DCA
2022-03-22,42380.11,1597913842.6,0.8825158227848101,-3797.46835443037,0.0001054852320675,1,1,0,2,DCA
2022-03-23,42904.1,1116852856.74,0.8575949367088608,0.0,0.0015400843881856,1,1,0,2,DCA
2022-03-24,44006.77,1514036890.73,0.8591139240506329,-4430.379746835447,0.0022468354430379,1,1,0,2,DCA
2022-03-25,44331.36,1529847572.88,0.8591139240506329,-4430.379746835447,0.0018037974683544,1,1,0,2,DCA
2022-03-26,44542.31,513402297.27,0.8613924050632912,-121518.98734177218,0.0012816455696202,1,1,0,2,DCA
2022-03-27,46842.14,1035071605.98,0.8621518987341772,67721.51898734175,0.0009968354430379,1,1,0,2,DCA
2022-03-28,47128.71,1697234773.76,0.8670886075949367,68354.43037974683,0.0009335443037974,1,1,0,2,DCA
2022-03-29,47445.3,1324122253.95,0.8613924050632912,94936.7088607595,0.0008122362869197,1,1,0,2,DCA
2022-03-30,47056.41,1158606188.62,0.8651898734177215,94303.79746835445,0.0001898734177215,1,1,0,2,DCA
2022-03-31,45522.65,1350600519.47,0.8636708860759493,153164.5569620253,-0.0003375527426159,1,2,1,4,DCA
2022-04-01,46299.75,1558891962.07,0.8644303797468355,164240.5063291139,-0.0005590717299577,1,2,1,4,DCA
2022-04-02,45822.28,765849775.02,0.8621518987341772,175316.45569620252,-0.0001476793248945,1,2,1,4,DCA
2022-04-03,46414.26,809819360.86,0.8625316455696203,167721.51898734178,-0.0006223628691983,1,2,1,4,DCA
2022-04-04,46609.36,1145480471.77,0.8720253164556963,166455.69620253163,-0.0016139240506328,1,2,1,4,DCA
2022-04-05,45501.58,1118296319.71,0.8822784810126583,160759.49367088603,-0.0030063291139239,1,2,1,4,DCA
2022-04-06,43177.78,1918395755.34,0.8951898734177215,160126.58227848104,-0.0040822784810125,1,2,1,4,DCA
2022-04-07,43466.21,989892880.8,0.9012658227848102,162658.22784810126,-0.0048628691983121,1,2,1,4,DCA
2022-04-08,42273.38,1098738940.21,0.9016455696202532,162025.3164556962,-0.0050527426160336,1,2,1,4,DCA
2022-04-09,42768.61,384171498.87,0.8989873417721519,162025.3164556962,-0.0047151898734176,1,2,1,4,DCA
2022-04-10,42153.77,549311405.43,0.8959493670886076,161392.4050632911,-0.0045675105485231,1,2,1,4,DCA
2022-04-11,39536.71,1423397890.93,0.8891139240506329,160759.49367088603,-0.0050210970464134,1,2,1,4,DCA
2022-04-12,40086.66,1087667635.69,0.889873417721519,97468.35443037972,-0.006012658227848,1,2,0,3,DCA
2022-04-13,41150.33,990022174.31,0.8963291139240506,88607.59493670883,-0.0069092827004218,1,2,0,3,DCA
2022-04-14,39951.63,870654332.34,0.9020253164556962,83544.3037974684,-0.0075949367088606,1,2,0,3,DCA
2022-04-15,40563.69,561514975.78,0.9088607594936708,113924.05063291136,-0.0077848101265822,1,2,0,3,DCA
2022-04-16,40392.55,313875941.14,0.9069620253164556,116455.69620253166,-0.007879746835443,1,2,0,3,DCA
2022-04-17,39688.16,389893199.53,0.9027848101265822,144303.7974683544,-0.0079008438818564,1,2,0,3,DCA
2022-04-18,40811.03,1101204133.54,0.8982278481012658,148734.17721518985,-0.0079219409282699,1,2,0,3,DCA
2022-04-19,41504.44,768239204.72,0.8868354430379747,153797.46835443037,-0.0076793248945147,1,2,1,4,DCA
2022-04-20,41375.35,1072814871.19,0.8708860759493671,212658.22784810123,-0.0072679324894514,1,2,1,4,DCA
2022-04-21,40490.97,1324052657.83,0.840886075949367,213924.0506329114,-0.005970464135021,1,2,1,4,DCA
2022-04-22,39716.04,1154693915.31,0.8074683544303798,211392.40506329117,-0.004762658227848,1,2,1,4,DCA
2022-04-23,39445.97,455659637.8,0.7778481012658228,226265.82278481015,-0.0035284810126581,2,2,1,5,BUY
2022-04-24,39466.26,501272140.43,0.7691139240506328,241139.2405063291,-0.0028639240506328,2,2,1,5,BUY
2022-04-25,40437.52,1514243711.31,0.7573417721518987,243670.88607594935,-0.0027742616033754,2,2,1,5,BUY
2022-04-26,38117.39,1492483889.14,0.7482278481012657,253481.01265822788,-0.003639240506329,2,2,1,5,BUY
2022-04-27,39252.04,1341340920.21,0.7383544303797468,263291.13924050634,-0.0050527426160336,2,2,1,5,BUY
2022-04-28,39749.75,1188927763.73,0.7387341772151899,253797.4683544304,-0.0060021097046412,2,2,1,5,BUY
2022-04-29,38594.22,964020058.19,0.741012658227848,253164.55696202532,-0.0058966244725737,2,2,1,5,BUY
2022-04-30,37650.13,525291276.33,0.7470886075949367,260759.4936708861,-0.0055696202531644,2,2,1,5,BUY
2022-05-01,38480.53,659030267.75,0.7569620253164557,260126.582278481,-0.0050949367088606,2,2,1,5,BUY
2022-05-02,38513.01,1152557748.76,0.7679746835443038,285443.0379746835,-0.0046835443037974,2,2,1,5,BUY
2022-05-03,37725.38,1095654277.96,0.7660759493670886,287341.7721518987,-0.0040717299578058,2,2,1,5,BUY
2022-05-04,39680.21,1426469839.29,0.7713924050632911,277848.10126582277,-0.0033966244725737,2,2,1,5,BUY
2022-05-05,36546.86,1920976838.73,0.7793670886075948,262025.3164556962,-0.0026898734177214,2,2,1,5,BUY
2022-05-06,36009.89,1682230363.22,0.8102215189873417,261392.4050632911,-0.0017616033755273,1,2,1,4,DCA
2022-05-07,35469.21,713980596.97,0.8375632911392406,260126.582278481,-0.0021202531645568,1,2,1,4,DCA
2022-05-08,34033.77,1413921299.77,0.8113607594936709,253797.4683544304,-0.0029324894514767,1,2,1,4,DCA
2022-05-09,30076.9,3472851115.69,0.780126582278481,256329.11392405065,-0.0041561181434598,2,2,1,5,BUY
2022-05-10,31013.12,3244062170.09,0.770632911392405,249367.08860759495,-0.0045675105485231,2,2,1,5,BUY
2022-05-11,29017.21,3967102738.94,0.7961708860759493,211392.40506329117,-0.0047679324894514,2,2,1,5,BUY
2022-05-12,28915.72,4501368166.33,0.8584493670886075,208227.8481012658,-0.0049683544303797,1,2,1,4,DCA
2022-05-13,29244.83,1942170683.15,0.8959493670886076,201265.82278481012,-0.0046729957805906,1,2,1,4,DCA
2022-05-14,30050.31,845013800.63,0.8572151898734177,170886.07594936708,-0.0039451476793248,1,2,1,4,DCA
2022-05-15,31296.11,810199953.22,0.7911392405063291,140506.32911392403,-0.0038713080168775,2,2,0,4,DCA
2022-05-16,29838.5,1242326194.24,0.760379746835443,143037.97468354434,-0.0042405063291138,2,2,0,4,DCA
2022-05-17,30415.91,1000070390.57,0.769493670886076,144303.7974683544,-0.0049050632911391,2,2,0,4,DCA
2022-05-18,28667.29,1322816665.45,0.7789873417721519,144936.70886075948,-0.0049578059071729,2,2,0,4,DCA
2022-05-19,30282.48,1453211639.97,0.7930379746835443,-121518.98734177218,-0.005632911392405,2,2,0,4,DCA
2022-05-20,29166.15,1692088244.46,0.8082278481012658,-122151.89873417716,-0.0064451476793248,1,2,0,3,DCA
2022-05-21,29410.72,462392582.18,0.8181012658227848,162658.22784810126,-0.0072151898734177,1,2,1,4,DCA
2022-05-22,30264.29,639923811.62,0.8181012658227848,163924.0506329114,-0.0069198312236286,1,2,1,4,DCA
2022-05-23,29075.68,1147137210.63,0.8158227848101266,68354.43037974683,-0.0075105485232066,1,2,0,3,DCA
2022-05-24,29630.05,826118559.89,0.8074683544303798,68354.43037974683,-0.0081118143459914,1,2,0,3,DCA
2022-05-25,29508.27,800315804.06,0.7991139240506329,101898.73417721516,-0.008892405063291,2,2,0,4,DCA
2022-05-26,29188.71,1314694988.34,0.7945569620253164,94936.7088607595,-0.0080485232067509,2,2,0,4,DCA
2022-05-27,28597.33,1054644721.04,0.7941772151898734,60126.582278481015,-0.0079641350210969,2,2,0,4,DCA
2022-05-28,29013.53,365397751.75,0.7994936708860759,62658.22784810125,-0.0083122362869197,2,2,0,4,DCA
2022-05-29,29452.23,374906552.33,0.8078481012658227,63291.13924050631,-0.0094883966244725,1,2,0,3,DCA
2022-05-30,31716.41,1426112899.49,0.8154430379746835,47468.35443037975,-0.0099841772151898,1,2,0,3,DCA
2022-05-31,31782.16,1028808882.28,0.8234177215189873,46202.5316455696,-0.010353375527426,1,0,0,1,SELL
2022-06-01,29789.58,1343136773.16,0.8370886075949366,75949.36708860757,-0.010886075949367,1,0,0,1,SELL
2022-06-02,30439.63,932339972.84,0.8515189873417721,77215.18987341772,-0.0110654008438817,1,0,0,1,SELL
2022-06-03,29680.3,734000142.92,0.8663291139240507,74683.54430379752,-0.0094620253164556,1,2,0,3,DCA
2022-06-04,29845.48,310298122.38,0.8788607594936708,39082.27848101267,-0.0073945147679324,1,2,0,3,DCA
2022-06-05,29897.9,311392830.2,0.8883544303797468,3481.0126582278317,-0.0055274261603375,1,2,0,3,DCA
2022-06-06,31353.78,1076503583.85,0.8834177215189873,128481.01265822785,-0.0044514767932488,1,2,0,3,DCA
2022-06-07,31111.75,1340573593.65,0.8765822784810127,151265.82278481015,-0.0034124472573838,1,2,1,4,DCA
2022-06-08,30189.27,844411303.8,0.8712658227848101,151898.7341772152,-0.002262658227848,1,2,1,4,DCA
2022-06-09,30082.94,620735850.86,0.8659493670886076,141772.15189873418,-0.0022310126582277,1,2,0,3,DCA
2022-06-10,29067.38,1133049950.35,0.860253164556962,61392.40506329117,-0.0012974683544303,1,2,0,3,DCA
2022-06-11,28389.49,696986226.28,0.8591139240506329,60759.49367088609,-0.0002004219409282,1,2,0,3,DCA
2022-06-12,26587.35,1060464718.45,0.861012658227848,69620.25316455698,0.0010337552742616,1,1,0,2,DCA
2022-06-13,22471.59,4089411013.33,0.8754430379746835,68987.3417721519,0.0010654008438818,1,1,0,2,DCA
2022-06-14,22118.37,2063908671.45,0.8940506329113924,-93670.88607594935,0.0015295358649788,1,1,0,2,DCA
2022-06-15,22566.73,2516136880.34,0.9077215189873418,-95569.6202531645,0.0022890295358649,1,1,0,2,DCA
2022-06-16,20372.85,1326876814.5,0.91,-81645.56962025317,0.0031645569620252,1,1,0,2,DCA
2022-06-17,20432.26,1312456705.74,0.9073417721518988,-80379.74683544302,0.003259493670886,1,1,0,2,DCA
2022-06-18,18954.25,1898530847.49,0.9020253164556962,-8227.848101265816,0.0032278481012657,1,1,0,2,DCA
2022-06-19,20553.48,1190970309.62,0.8959493670886076,12025.316455696186,0.0032489451476792,1,1,0,2,DCA
2022-06-20,20550.91,995940744.76,0.8955696202531646,27848.101265822836,0.0029535864978902,1,1,0,2,DCA
2022-06-21,20699.21,954292227.72,0.8963291139240506,69620.25316455698,0.0022257383966244,1,1,0,2,DCA
2022-06-22,19956.16,1027725806.49,0.9149367088607594,68354.43037974683,0.0020886075949366,1,1,0,2,DCA
2022-06-23,21098.41,836636021.34,0.9432753164556964,-122151.89873417716,0.0022784810126581,1,1,0,2,DCA
2022-06-24,21219.46,850728330.88,0.9375316455696204,151265.82278481015,0.0025105485232066,1,1,1,3,DCA
2022-06-25,21474.19,459148971.07,0.9058227848101266,153164.5569620253,0.0021940928270041,1,1,1,3,DCA
2022-06-26,21031.85,445023789.79,0.9054430379746836,103797.4683544304,0.0019620253164556,1,1,0,2,DCA
2022-06-27,20718.16,643546203.12,0.9153164556962023,139240.5063291139,0.0020675105485231,1,1,0,2,DCA
2022-06-28,20251.96,680727935.72,0.9168354430379748,174683.54430379745,0.0017932489451476,1,1,1,3,DCA
2022-06-29,20094.16,751143299.02,0.9213924050632912,69620.25316455698,0.0015400843881856,1,1,0,2,DCA
2022-06-30,19908.49,1084138608.25,0.9244303797468356,-122151.89873417716,0.0014662447257383,1,1,0,2,DCA
2022-07-01,19249.33,1220917103.86,0.9303164556962026,-122151.89873417716,0.0018881856540084,1,1,0,2,DCA
2022-07-02,19225.66,393018265.78,0.9362025316455695,79113.92405063295,0.0023945147679324,1,1,0,2,DCA
2022-07-03,19294.21,430213883.45,0.9350632911392404,72468.35443037978,0.0052742616033755,1,1,0,2,DCA
2022-07-04,20212.81,623812499.17,0.9346835443037976,65822.78481012661,0.0080116033755274,1,1,0,2,DCA
2022-07-05,20158.69,931653558.35,0.93126582278481,60759.49367088609,0.0106170886075949,1,2,0,3,DCA
2022-07-06,20545.04,794040793.32,0.9278481012658228,56329.113924050645,0.0105643459915611,1,2,0,3,DCA
2022-07-07,21611.8,1059807101.57,0.9206329113924052,10443.03797468354,0.0108333333333332,1,2,0,3,DCA
2022-07-08,21592.65,1233183200.22,0.9043037974683544,-35443.03797468357,0.0108333333333332,1,2,0,3,DCA
2022-07-09,21582.17,455218724.75,0.889873417721519,-11392.40506329111,0.0106434599156117,1,2,0,3,DCA
2022-07-10,20846.53,485593616.02,0.8708860759493671,20886.07594936708,0.0100105485232067,1,2,0,3,DCA
2022-07-11,19944.25,756481179.49,0.9094303797468356,-55063.29113924049,0.0101054852320674,1,2,0,3,DCA
2022-07-12,19309.71,873486517.39,0.9776424050632913,-131012.65822784806,0.0106223628691982,1,2,0,3,DCA
2022-07-13,20230.81,1176644137.94,0.964493670886076,-189873.417721519,0.01084388185654,1,2,0,3,DCA
2022-07-14,20577.38,1021414563.11,0.9046360759493672,-130379.74683544307,0.0101898734177215,1,2,0,3,DCA
2022-07-15,20827.27,747216252.44,0.8796202531645569,-206962.02531645563,0.0073839662447257,1,1,0,2,DCA
2022-07-16,21199.01,586102523.47,0.8720253164556963,-207594.9367088608,0.0061497890295358,1,1,0,2,DCA
2022-07-17,20792.81,544609266.04,0.860253164556962,68987.3417721519,0.0052742616033754,1,1,0,2,DCA
2022-07-18,22447.39,1466428849.49,0.8553164556962025,68354.43037974683,0.0056012658227847,1,1,0,2,DCA
2022-07-19,23399.91,1796378775.92,0.8518987341772152,-122151.89873417716,0.0042721518987341,1,1,0,2,DCA
2022-07-20,23222.77,1752951921.32,0.8875949367088607,-108860.75949367083,0.0023839662447257,1,1,0,2,DCA
2022-07-21,23153.54,1201004931.31,0.8564556962025316,-105063.29113924057,-0.0005696202531645,1,2,0,3,DCA
2022-07-22,22686.32,987692728.11,0.8572151898734177,-99367.08860759495,-0.0038502109704641,1,2,0,3,DCA
2022-07-23,22452.14,577941932.27,0.882373417721519,32278.481012658187,-0.0068987341772151,1,2,0,3,DCA
2022-07-24,22585.4,504031294.93,0.939762658227848,28481.012658227824,-0.0083227848101265,1,2,0,3,DCA
2022-07-25,21305.59,940453686.83,0.9963924050632912,44303.79746835447,-0.0091139240506328,1,2,0,3,DCA
2022-07-26,21258.08,809969148.7,1.0417721518987342,98101.2658227848,-0.0095780590717299,1,2,0,3,DCA
2022-07-27,22960.19,1159394788.9,0.990379746835443,-122151.89873417716,-0.0100527426160337,1,0,0,1,SELL
2022-07-28,23855.65,1303025378.67,0.938987341772152,-121518.98734177218,-0.010928270042194,1,0,0,1,SELL
2022-07-29,23769.15,1011106548.39,0.8913291139240507,64556.96202531646,-0.0117932489451476,1,0,0,1,SELL
2022-07-30,23646.03,778025187.47,0.8511392405063292,63924.050632911385,-0.0122573839662446,1,0,0,1,SELL
2022-07-31,23308.14,545406548.92,0.8488607594936709,49367.08860759494,-0.0105590717299577,1,0,0,1,SELL
2022-08-01,23271.57,730342406.93,0.8564556962025316,34810.12658227849,-0.008554852320675,1,2,0,3,DCA
2022-08-02,22991.49,787698099.6,0.8724050632911392,29113.924050632893,-0.0062974683544302,1,2,0,3,DCA
2022-08-03,22825.25,1039306431.63,0.8894936708860759,23417.721518987382,-0.0062763713080167,1,2,0,3,DCA
2022-08-04,22622.99,835033359.1,0.9084810126582278,-3164.5569620252945,-0.0064451476793248,1,2,0,3,DCA
2022-08-05,23319.22,1166014614.12,0.9168354430379748,-3164.5569620252945,-0.0066666666666666,1,2,0,3,DCA
2022-08-06,22956.4,400822462.12,0.9175949367088608,-63291.13924050631,-0.0061603375527425,1,2,0,3,DCA
2022-08-07,23179.86,388274452.92,0.9115189873417722,-123417.72151898732,-0.0057805907172995,1,2,0,3,DCA
2022-08-08,23817.72,976262666.12,0.9031645569620254,-123417.72151898732,-0.0057067510548522,1,2,0,3,DCA
2022-08-09,23156.66,894336181.98,0.8951898734177215,-116455.69620253156,-0.0054219409282699,1,2,0,3,DCA
2022-08-10,23959.67,1241926276.36,0.8955696202531646,-117088.60759493674,-0.0048786919831222,1,2,0,3,DCA
2022-08-11,23943.36,1338354341.04,0.8875949367088607,-62658.22784810125,-0.0040348101265821,1,2,0,3,DCA
2022-08-12,24412.17,816924712.5,0.8959493670886076,-62658.22784810125,-0.0033913502109703,1,2,0,3,DCA
2022-08-13,24449.86,710217434.56,0.8746835443037975,-62025.31645569624,-0.0056751054852319,1,2,0,3,DCA
2022-08-14,24313.71,886604908.12,0.8724050632911392,-60759.49367088609,-0.0082489451476792,1,2,0,3,DCA
2022-08-15,24101.69,1331189946.12,0.8940031645569619,-121518.98734177218,-0.0104113924050632,1,0,0,1,SELL
2022-08-16,23858.64,874700819.79,0.9274446202531644,-122151.89873417716,-0.0097257383966244,1,2,0,3,DCA
2022-08-17,23338.03,1079499588.63,0.9220569620253164,-137974.6835443038,-0.0092405063291138,1,2,0,3,DCA
2022-08-18,23201.51,582346641.96,0.8868354430379747,-141139.2405063291,-0.0097890295358649,1,2,0,3,DCA
2022-08-19,20833.43,1770449474.07,0.8746835443037975,-140506.32911392412,-0.0106803797468354,1,0,0,1,SELL
2022-08-20,21142.06,803223608.15,0.8754430379746835,-70253.16455696197,-0.0115031645569619,1,0,0,1,SELL
2022-08-21,21514.79,650828688.99,0.8758227848101265,-70886.07594936714,-0.0124525316455695,1,0,0,1,SELL
2022-08-22,21399.66,940511413.54,0.8845569620253164,-61392.40506329108,-0.0133333333333332,1,0,0,1,SELL
2022-08-23,21520.62,879396196.46,0.8887341772151899,-94303.79746835431,-0.0140506329113923,1,0,0,1,SELL
2022-08-24,21369.05,912147556.2,0.8978481012658228,-94303.79746835431,-0.0130907172995779,1,0,0,1,SELL
2022-08-25,21565.47,674553131.93,0.899367088607595,-84177.21518987347,-0.0110337552742615,1,0,0,1,SELL
2022-08-26,20247.99,1564850841.73,0.8986075949367088,-83544.30379746831,-0.0089873417721518,1,2,0,3,DCA
2022-08-27,20038.42,774590756.91,0.8989873417721519,-29113.924050632893,-0.0064135021097045,1,2,0,3,DCA
2022-08-28,19554.08,597441164.24,0.900126582278481,25316.455696202524,-0.0013027426160337,1,2,0,3,DCA
2022-08-29,20292.37,1043661877.31,0.9020253164556962,28481.012658227824,0.0073575949367088,1,1,0,2,DCA
2022-08-30,19813.51,1405744450.56,0.9046835443037974,39873.41772151897,0.0184440928270041,1,2,0,3,DCA
2022-08-31,20050.28,1165077708.26,0.9145569620253164,51265.82278481012,0.0286603375527425,1,2,0,3,DCA
2022-09-01,20129.93,896421556.74,0.9221518987341772,56329.113924050645,0.035337552742616,1,2,0,3,DCA
2022-09-02,19957.44,836881983.68,0.928227848101266,42405.06329113923,0.0373945147679324,1,2,0,3,DCA
