date,type,price,amount,btc,cash_after,btc_after
2024-05-15,DCA,66245.16,1329.2122886418176,0.0200650475995803,1993.8184329627263,0.1168818487375624
2024-05-16,DCA,65250.53,797.5273731850906,0.0122225424557484,1196.2910597776358,0.1291043911933109
2024-05-17,SELL_ALL,67051.35,8656.62372043961,0.1291043911933109,9852.914780217245,0.0
2024-05-18,DCA,66927.56,2000.0,0.0298830556500192,7852.914780217245,0.0298830556500192
2024-05-19,DCA,66268.25,2000.0,0.0301803654087741,5852.914780217245,0.0600634210587934
2024-05-20,DCA,71430.23,2000.0,0.0279993498550963,3852.9147802172447,0.0880627709138897
2024-05-21,DCA,70141.17,1541.165912086898,0.021972343947027,2311.748868130346,0.1100351148609168
2024-05-22,DCA,69123.56,924.6995472521388,0.013377487317669,1387.049320878208,0.1234126021785859
2024-05-23,DCA,67946.35,554.8197283512832,0.0081655560357735,832.2295925269248,0.1315781582143595
2024-05-24,DCA,68548.33,332.8918370107699,0.0048563084908234,499.33775551615486,0.1364344667051829
2024-05-25,SELL_ALL,69288.95,9453.400941812088,0.1364344667051829,9952.738697328245,0.0
2024-05-26,DCA,68488.29,2000.0,0.0292020723542666,7952.738697328243,0.0292020723542666
2024-05-27,DCA,69386.83,2000.0,0.0288239137023553,5952.738697328243,0.058025986056622
2024-05-28,SELL_ALL,68330.84,3964.9643690772705,0.058025986056622,9917.703066405513,0.0
2024-05-31,DCA,67482.25,2000.0,0.0296374231742421,7917.703066405513,0.0296374231742421
2024-06-01,DCA,67721.6,2000.0,0.0295326749515664,5917.703066405513,0.0591700981258085
2024-06-02,DCA,67738.74,2000.0,0.0295252022697794,3917.703066405513,0.0886953003955879
2024-06-03,DCA,68799.6,1567.0812265622053,0.0227774758365194,2350.6218398433075,0.1114727762321074
2024-06-04,SELL_ALL,70548.51,7864.238268738593,0.1114727762321074,10214.8601085819,0.0
2024-06-11,DCA,67319.41,2000.0,0.0297091136122553,8214.860108581901,0.0297091136122553
2024-06-12,DCA,68247.0,2000.0,0.0293053174498512,6214.860108581901,0.0590144310621066
2024-06-13,DCA,66742.54,2000.0,0.0299658958139741,4214.860108581901,0.0889803268760807
2024-06-14,DCA,66006.13,1685.9440434327605,0.0255422343869086,2528.91606514914,0.1145225612629893
2024-06-15,DCA,66188.81,1011.566426059656,0.0152830429503061,1517.349639089484,0.1298056042132955
