date,price,total_value,position,in_position,peak,dd
2024-03-23 00:00:00+00:00,64062.203125,59401.73411454964,0.5496819206200446,True,64360.577907283245,-7.704784440993105
2024-03-24 00:00:00+00:00,67234.171875,61145.3079891964,0.5496819206200446,True,64360.577907283245,-4.9957132496832255
2024-03-25 00:00:00+00:00,69958.8125,62642.9936809458,0.5496819206200446,True,64360.577907283245,-2.668689875364025
2024-03-26 00:00:00+00:00,69987.8359375,62658.94733981379,0.5496819206200446,True,64360.577907283245,-2.6439019393529875
2024-03-27 00:00:00+00:00,69455.34375,62366.246011473624,0.5496819206200446,True,64360.577907283245,-3.0986855007464684
2024-03-28 00:00:00+00:00,70744.953125,63075.12096957324,0.5496819206200446,True,64360.577907283245,-1.9972737652570687
2024-03-29 00:00:00+00:00,69892.828125,62606.723262964886,0.5496819206200446,True,64360.577907283245,-2.725044897584562
2024-03-30 00:00:00+00:00,69645.3046875,62470.66410444141,0.5496819206200446,True,64360.577907283245,-2.9364462910268085
2024-03-31 00:00:00+00:00,71333.6484375,63398.71613960826,0.5496819206200446,True,64360.577907283245,-1.4944890163364088
2024-04-01 00:00:00+00:00,69702.1484375,62501.91008611666,0.5496819206200446,True,64360.577907283245,-2.8878979673615595
2024-04-02 00:00:00+00:00,65446.97265625,60162.91689010325,0.5496819206200446,True,64360.577907283245,-6.522099635629547
2024-04-03 00:00:00+00:00,65980.8125,60456.35900071926,0.5496819206200446,True,64360.577907283245,-6.066165086628549
2024-04-04 00:00:00+00:00,68508.84375,61845.972073606754,0.5496819206200446,True,64360.577907283245,-3.9070591275594033
2024-04-05 00:00:00+00:00,67837.640625,61477.02385073058,0.5496819206200446,True,64360.577907283245,-4.480311007627475
2024-04-06 00:00:00+00:00,68896.109375,62058.844986146876,0.5496819206200446,True,64360.577907283245,-3.576308659708131
2024-04-07 00:00:00+00:00,69362.5546875,62315.241541386094,0.5496819206200446,True,64360.577907283245,-3.1779334996706017
2024-04-08 00:00:00+00:00,71631.359375,63562.362459522854,0.5496819206200446,True,64360.577907283245,-1.2402241771512468
2024-04-09 00:00:00+00:00,69139.015625,62192.36616017749,0.5496819206200446,True,64360.577907283245,-3.3688506498951054
2024-04-10 00:00:00+00:00,70587.8828125,62988.78225852585,0.5496819206200446,True,64360.577907283245,-2.131422204961526
2024-04-11 00:00:00+00:00,70060.609375,62698.94958270892,0.5496819206200446,True,64360.577907283245,-2.5817486085473607
2024-04-12 00:00:00+00:00,67195.8671875,61124.25259500265,0.5496819206200446,True,64360.577907283245,-5.028427987304268
2024-04-13 00:00:00+00:00,63821.47265625,59269.40892813537,0.5496819206200446,True,64360.577907283245,-7.910384189654299
2024-04-14 00:00:00+00:00,65738.7265625,60323.28873763916,0.5496819206200446,True,64360.577907283245,-6.272922495289175
2024-04-15 00:00:00+00:00,63426.2109375,59052.14070742529,0.5496819206200446,True,64360.577907283245,-8.247963850643474
2024-04-16 00:00:00+00:00,63811.86328125,59264.12682842941,0.5496819206200446,True,64360.577907283245,-7.918591231725254
2024-04-17 00:00:00+00:00,61276.69140625,57870.5886830775,0.5496819206200446,True,64360.577907283245,-10.08379575701622
2024-04-18 00:00:00+00:00,63512.75390625,59099.71181270396,0.5496819206200446,True,64360.577907283245,-8.174050429065446
2024-04-19 00:00:00+00:00,63843.5703125,59281.55561026408,0.5496819206200446,True,64360.577907283245,-7.891511329087071
2024-04-20 00:00:00+00:00,64994.44140625,59914.16864346267,0.5496819206200446,True,64360.577907283245,-6.908591265644007
2024-04-21 00:00:00+00:00,64926.64453125,59876.90192700063,0.5496819206200446,True,64360.577907283245,-6.966494282791742
2024-04-22 00:00:00+00:00,66837.6796875,60927.36340206056,0.5496819206200446,True,64360.577907283245,-5.334343812400992
2024-04-23 00:00:00+00:00,66407.2734375,60690.776867913686,0.5496819206200446,True,64360.577907283245,-5.701939228476493
2024-04-24 00:00:00+00:00,64276.8984375,59519.74824627276,0.5496819206200446,True,64360.577907283245,-7.521420438430656
2024-04-25 00:00:00+00:00,64481.70703125,59632.32782744475,0.5496819206200446,True,64360.577907283245,-7.3465003478525785
2024-04-26 00:00:00+00:00,63755.3203125,59233.04618076936,0.5496819206200446,True,64360.577907283245,-7.966882668301274
2024-04-27 00:00:00+00:00,63419.140625,59048.25428447091,0.5496819206200446,True,64360.577907283245,-8.254002365337954
