date,price,z_score,total_value,position,cash,borrowed,peak,dd
2021-01-02,32127.267578125,4.569965015795185,13984.315143642527,0.10870712617810663,10524.479770877764,32.62755760826565,13984.315143642527,0.0
2021-01-03,32782.0234375,4.617986790799844,14055.484620217956,0.10870712617810663,10524.47261963226,32.62755760826565,14055.484620217956,0.0
2021-01-04,31971.9140625,4.182610032912015,13967.41280692626,0.10870712617810663,10524.465468386757,32.62755760826565,14055.484620217956,-0.6266010434461258
2021-01-05,33992.4296875,4.420128680128496,14187.050102672469,0.10870712617810663,10524.458317141254,32.62755760826565,14187.050102672469,0.0
2021-01-06,36824.36328125,4.676622609171636,14494.894313930765,0.10870712617810663,10524.45116589575,32.62755760826565,14494.894313930765,0.0
2021-01-07,39371.04296875,4.852301382954255,14771.729392809546,0.10870712617810663,10524.444014650247,32.62755760826565,14771.729392809546,0.0
2021-01-08,40797.609375,4.837628437812902,14926.800175889708,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,0.0
2021-01-09,40254.546875,4.553954309590924,14870.717150365115,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-0.37572034772181173
2021-01-10,38356.44140625,4.095720048661096,14674.696439208894,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-1.6889335538102863
2021-01-11,35566.65625,3.5479393309462877,14386.59038856813,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.619059550312362
2021-01-12,33922.9609375,3.256339324905034,14216.843064520544,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-4.756257891868287
2021-01-13,37316.359375,3.672763502583389,14567.285327032552,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-2.408519204523531
2021-01-14,39187.328125,3.8029901442158542,14760.50358121502,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-1.114080665079822
2021-01-15,36825.3671875,3.406693039954473,14516.579694837477,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-2.7482144613608033
2021-01-16,36178.140625,3.272180030190107,14449.739462221743,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.1960012061964216
2021-01-17,35791.27734375,3.2006992376320698,14409.787406469648,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.463654388937002
2021-01-18,36630.07421875,3.206386769784579,14496.411444311652,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-2.8833288213587447
2021-01-19,36069.8046875,3.1103054063007423,14438.551418215678,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.2709539346729253
2021-01-20,35547.75,2.974256134933078,14384.63790666904,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.632139928397963
2021-01-21,30825.69921875,2.40013170491473,13896.983365077109,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-6.899112995938644
2021-01-22,33005.76171875,2.6167397949827262,14122.122277877585,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.39082649013998
2021-01-23,32067.642578125,2.480333126149566,14025.241053877065,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-6.039868634865713
2021-01-24,32289.37890625,2.4825939642193955,14048.140156926833,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.886459312171391
2021-01-25,32366.392578125,2.4871761451317984,14056.09349512549,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.833177040653458
2021-01-26,32569.849609375,2.4934625968297377,14077.10486283501,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.692414335573106
2021-01-27,30432.546875,2.2053167447478454,13856.381826709821,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-7.171117296182902
2021-01-28,33466.09765625,2.5509157672773077,14169.661984877606,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.0723409042150776
2021-01-29,34316.38671875,2.5975279822939568,14257.472841262406,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-4.484064412602125
2021-01-30,34269.5234375,2.5942027599361386,14252.633187265841,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-4.516486994398204
2021-01-31,33114.359375,2.436875622772955,14133.33735004217,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.315692690313948
2021-02-01,33537.17578125,2.465490973091813,14177.002348645341,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-5.023165168751081
2021-02-02,35510.2890625,2.6677141114354663,14380.769249352456,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-3.658057454398169
2021-02-03,37472.08984375,2.8558178786210116,14583.367888162926,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-2.3007763464369693
2021-02-04,36926.06640625,2.7711105215166465,14526.979081382235,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-2.6785452327102126
2021-02-05,38144.30859375,2.832432642456822,14652.789108214687,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-1.835698638999759
2021-02-06,39266.01171875,2.935081791937273,14768.629375201252,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-1.0596430502495737
2021-02-07,38903.44140625,2.861448895587641,14731.186097327347,0.1032717698692013,10713.55884930114,0.0,14926.800175889708,-1.3104890281731234
2021-02-08,46196.46484375,3.5362450366927645,15484.349535415538,0.1032717698692013,10713.55884930114,0.0,15484.349535415538,0.0
2021-02-09,46481.10546875,3.486731613510775,15513.744876535964,0.1032717698692013,10713.55884930114,0.0,15513.744876535964,0.0
2021-02-10,44918.18359375,3.266877493504346,15352.339168337423,0.1032717698692013,10713.55884930114,0.0,15513.744876535964,-1.0404045540458902
2021-02-11,47909.33203125,3.472039408752178,15661.240361419545,0.1032717698692013,10713.55884930114,0.0,15661.240361419545,0.0
2021-02-12,47504.8515625,3.35945478744094,15619.468947534207,0.1032717698692013,10713.55884930114,0.0,15661.240361419545,-0.266718426646706
2021-02-13,47105.515625,3.269872764171618,15578.228818496205,0.1032717698692013,10713.55884930114,0.0,15661.240361419545,-0.5300444984410865
2021-02-14,48717.2890625,3.3595135923225334,15744.679514014997,0.1032717698692013,10713.55884930114,0.0,15744.679514014997,0.0
2021-02-15,47945.05859375,3.224352001328562,15664.929906760262,0.1032717698692013,10713.55884930114,0.0,15744.679514014997,-0.5065178188209306
2021-02-16,49199.87109375,3.256281285112523,15794.51661448926,0.1032717698692013,10713.55884930114,0.0,15794.51661448926,0.0
2021-02-17,52149.0078125,3.4544213539858712,16099.07918302082,0.1032717698692013,10713.55884930114,0.0,16099.07918302082,0.0
2021-02-18,51679.796875,3.32825192456198,16050.622939063207,0.1032717698692013,10713.55884930114,0.0,16099.07918302082,-0.30098767393304215
2021-02-19,55888.1328125,3.5842691413116903,16485.225239533,0.1032717698692013,10713.55884930114,0.0,16485.225239533,0.0
2021-02-20,56099.51953125,3.502469761309751,16507.055520105154,0.1032717698692013,10713.55884930114,0.0,16507.055520105154,0.0
2021-02-21,57539.9453125,3.551629035921073,16655.810839900067,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,0.0
2021-02-22,54207.3203125,3.1958401228130726,16311.64475783972,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-2.066342403672564
2021-02-23,48824.42578125,2.718099175942607,15755.743712578289,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-5.403922606791432
2021-02-24,49705.33203125,2.75851635105605,15846.71646010463,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-4.857730359528335
2021-02-25,47093.8515625,2.5694683447651174,15577.024250117965,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-6.476938289895791
2021-02-26,46339.76171875,2.4371003801867137,15499.148057313514,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-6.944499992853499
2021-02-27,46188.453125,2.3916408277338888,15483.522151040532,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-7.03831653786102
2021-02-28,45137.76953125,2.3381846938104554,15375.016196741435,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-7.689776591905123
2021-03-01,49631.2421875,2.6355975668967773,15839.065070811233,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-4.903668617154717
2021-03-02,48378.98828125,2.5096610636126413,15709.742593587176,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-5.680109214776402
2021-03-03,50538.2421875,2.6607200799169344,15932.732566082599,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-4.341297345220126
2021-03-04,48561.16796875,2.4731647328668505,15728.55661234952,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-5.567151527257084
2021-03-05,48927.3046875,2.4746580201751756,15766.368199308934,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-5.340134137813426
2021-03-06,48912.3828125,2.4671797271948575,15764.827190867916,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-5.3493862147962306
2021-03-07,51206.69140625,2.5983944182404426,16001.764499970599,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-3.926835782516559
2021-03-08,52246.5234375,2.6413735051338025,16109.149794204472,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-3.282104071367293
2021-03-09,54824.1171875,2.7969384973875155,16375.342462770765,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-1.6839070749856382
2021-03-10,56008.55078125,2.8564367910074107,16497.661016289865,0.1032717698692013,10713.55884930114,0.0,16655.810839900067,-0.9495174094517422
2021-03-11,57805.12109375,2.931231925955618,16683.196012156204,0.1032717698692013,10713.55884930114,0.0,16683.196012156204,0.0
2021-03-12,57332.08984375,2.8547866808125097,16634.345237765265,0.1032717698692013,10713.55884930114,0.0,16683.196012156204,-0.29281424467676564
2021-03-13,61243.0859375,3.0781965390360657,17038.240726318356,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,0.0
2021-03-14,59302.31640625,2.9430041758979635,16837.81402191795,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.176334503190888
2021-03-15,55907.19921875,2.6604474455170593,16487.19426105148,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.2341746669636655
2021-03-16,56804.90234375,2.6574470381040216,16579.901651587345,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-2.6900610344296374
2021-03-17,58870.89453125,2.7688856571672837,16793.260321326412,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.437826879705553
2021-03-18,57858.921875,2.680292459442129,16688.75211405624,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-2.0512012823147576
2021-03-19,58346.65234375,2.6829079645536043,16739.120902783186,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.7555792780479373
2021-03-20,58313.64453125,2.662601281790445,16735.7121275668,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.7755858929980446
2021-03-21,57523.421875,2.5897351640188133,16654.10443526512,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-2.2545537254904233
2021-03-22,54529.14453125,2.384656350266711,16344.880114496806,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-4.06943781907331
2021-03-23,54738.9453125,2.373455216726174,16366.546612496435,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.942273880333074
2021-03-24,52774.265625,2.239000222515102,16163.65066394224,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-5.133100749217421
2021-03-25,51704.16015625,2.1631334384301018,16053.138978237717,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-5.781710470606202
2021-03-26,55137.3125,2.351391296382923,16407.686697007375,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.700816530529391
2021-03-27,55973.51171875,2.4121452131485266,16494.042470290933,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.1939814959112494
2021-03-28,55950.74609375,2.3812276091478743,16491.691423905002,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.207780141109985
2021-03-29,57750.19921875,2.479050336627879,16677.52413292042,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-2.1170999940196396
2021-03-30,58917.69140625,2.528063688600535,16798.093117432007,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.4094624717644813
2021-03-31,58918.83203125,2.517404568178776,16798.210911794515,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.408771118916496
2021-04-01,59095.80859375,2.500333691308591,16816.48759462926,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.3015025157295863
2021-04-02,59384.3125,2.496824731883074,16846.281903641873,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.1266352304787595
2021-04-03,57603.890625,2.381739066154252,16662.414585496783,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-2.205780202653482
2021-04-04,58758.5546875,2.4254838381225,16781.65878683552,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.5059180322913446
2021-04-05,59057.87890625,2.445800977010302,16812.57052867055,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.3244923655716547
2021-04-06,58192.359375,2.3802686474971293,16723.186794822,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.8490989566176552
2021-04-07,56048.9375,2.264886081371477,16501.831824214387,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-3.1482646050152203
2021-04-08,58323.953125,2.3548953642511616,16736.776714288222,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.7693376732521051
2021-04-09,58245.00390625,2.351597998301853,16728.62348873812,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-1.8171901815072948
2021-04-10,59793.234375,2.4327657228351667,16888.511989411356,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-0.8787804991845162
2021-04-11,60204.96484375,2.439501647150465,16931.032123628243,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-0.6292234298844669
2021-04-12,59893.453125,2.426055941454387,16898.861757097933,0.1032717698692013,10713.55884930114,0.0,17038.240726318356,-0.8180361544318896
2021-04-13,63503.45703125,2.612763904681156,17271.673249731102,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,0.0
2021-04-14,63109.6953125,2.5606010776769597,17231.00878012905,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-0.23544024376842132
2021-04-15,63314.01171875,2.564798635342851,17252.108897015805,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-0.11327421745661835
2021-04-16,61572.7890625,2.459283649752458,17072.289751568514,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-1.154395959671666
2021-04-17,60683.8203125,2.377504796464418,16980.484375397602,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-1.6859332047520856
2021-04-18,56216.18359375,2.1417700251314007,16519.103624319658,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.357247931512143
2021-04-19,55724.265625,2.1073046522403533,16468.302385056384,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.651378317889528
2021-04-20,56473.03125,2.1444130544607267,16545.628736367355,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.203672121779233
2021-04-21,53906.08984375,2.0061540572876786,16280.536154193378,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-5.7385123097622
2021-04-22,51762.2734375,1.8849059301727344,16059.14043964531,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-7.020355194043919
2021-04-23,51093.65234375,1.8351230360725952,15990.090755921869,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-7.420140916741731
2021-04-24,50050.8671875,1.7992081251337977,15882.400487242598,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-8.043648941252023
2021-04-25,49004.25390625,1.7277966601198214,15774.314881319298,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-8.66944590000923
2021-04-26,54021.75390625,2.0175781586140897,16292.480986638016,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-5.669353796444305
2021-04-27,55033.1171875,2.078915167557307,16396.926262673427,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-5.0646337179363545
2021-04-28,54824.703125,2.0667321031892927,16375.402973573422,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-5.189249838151229
2021-04-29,53555.109375,1.9962967999840209,16244.289779996045,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-5.948372545497597
2021-04-30,57750.17578125,2.236529405014531,16677.521712488313,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.4400346084131685
2021-05-01,57828.05078125,2.244518316893669,16685.564001566876,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.393471146018532
2021-05-02,56631.078125,2.1712970698314376,16561.9505168709,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.109171836441797
2021-05-03,57200.29296875,2.2117084800455173,16620.734341220785,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.7688236634539845
2021-05-04,53333.5390625,2.0094401143811735,16221.407821673698,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-6.080855125450892
2021-05-05,57424.0078125,2.2240871085960636,16643.837769080856,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.6350588131929906
2021-05-06,56396.515625,2.1758531271512793,16537.726832350956,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.2494227789515
2021-05-07,57356.40234375,2.2222982296981075,16636.856032670206,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.6754818591231695
2021-05-08,58803.77734375,2.3078913755114,16786.329010584643,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-2.810059176831728
2021-05-09,58232.31640625,2.282891146653293,16727.313228157906,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-3.151750346954205
2021-05-10,55859.796875,2.1450076389971264,16482.29893711647,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.570340702959526
2021-05-11,56704.57421875,2.1918170065591585,16569.540588550935,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-4.065226634547977
2021-05-12,49150.53515625,1.859611221116951,15789.421604905478,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-8.581980584010305
2021-05-13,49716.19140625,1.7717351425074706,15847.837926980552,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-8.24376018561327
2021-05-14,49880.53515625,1.8187638267623825,15864.809996909995,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-8.145494837004344
2021-05-15,46760.1875,1.6484236228768858,15542.566171841843,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-10.011230833794166
2021-05-16,46456.05859375,1.5956479098392375,15511.158241425022,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-10.193077317123798
2021-05-17,43537.51171875,1.452265892485772,15209.754740197544,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-11.93815144439268
2021-05-18,42909.40234375,1.419327975920881,15144.888773369858,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-12.313714170075306
2021-05-19,37002.44140625,1.1141286870752285,14534.866462805996,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.845637810266675
2021-05-20,40782.73828125,1.3246228609714454,14925.264411718257,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-13.585301227542477
2021-05-21,37304.69140625,1.1060125328589647,14566.080355248961,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.664914773235786
2021-05-22,37536.6328125,1.1462519442516612,14590.03335477835,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.526231049991068
2021-05-23,34770.58203125,0.9702141271964196,14304.378395050575,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.180123846580553
2021-05-24,38705.98046875,1.2240373882436633,14710.79395683169,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-14.82704805650073
2021-05-25,38402.22265625,1.2104138547551395,14679.424349923218,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.008672653347249
2021-05-26,39294.19921875,1.2794508080244738,14771.54034821444,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-14.475336959929963
2021-05-27,38436.96875,1.2443472031131086,14683.012640520821,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-14.987897071585598
2021-05-28,35697.60546875,1.060809512089869,14400.113746151432,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.625832726567918
2021-05-29,34616.06640625,1.0079603701090591,14288.42129298438,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.272512706857558
2021-05-30,35678.12890625,1.0797618554608852,14398.10236707109,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.63747826346096
2021-05-31,37332.85546875,1.2006216405262449,14568.988907830044,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.64807475699053
2021-06-01,36684.92578125,1.163276575880308,14502.076062251119,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.035488556518995
2021-06-02,37575.1796875,1.2404292457907082,14594.014158782527,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.50318288351282
2021-06-03,39208.765625,1.3545205036544876,14762.71746978159,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-14.526419899638695
2021-06-04,36894.40625,1.2063291624422674,14523.709481011962,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.910234804621046
2021-06-05,35551.95703125,1.1111910032319572,14385.072374232122,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.71291966772195
2021-06-06,35862.37890625,1.141756685236858,14417.13019066949,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.527310456768017
2021-06-07,33560.70703125,1.008675782971372,14179.432462480076,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.90353917967484
2021-06-08,33472.6328125,1.0005223150909224,14170.336882029917,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.956201016884506
2021-06-09,37345.12109375,1.2876491781488133,14570.255600632345,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.640740824811603
2021-06-10,36702.59765625,1.2578019594629803,14503.901068059276,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.024922088628074
2021-06-11,37334.3984375,1.293081182689935,14569.148252943709,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.647152176350188
2021-06-12,35552.515625,1.1899078850085685,14385.130061197324,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.712585670173667
2021-06-13,39097.859375,1.4419681296729825,14751.263985054535,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-14.592733594678254
2021-06-14,40218.4765625,1.5680576801546535,14866.992105353507,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-13.922687799892422
2021-06-15,40406.26953125,1.5662546254755372,14886.38581760531,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-13.810401561197477
2021-06-16,38347.0625,1.4275124794050913,14673.72786296102,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.041654327327722
2021-06-17,38053.50390625,1.42264195552377,14643.411547424143,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-15.217180549359213
2021-06-18,35787.24609375,1.254395412210731,14409.371092147363,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.57223429483476
2021-06-19,35615.87109375,1.2528445813030344,14391.67289258603,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.674703808387008
2021-06-20,35698.296875,1.2667931304745683,14400.185148898567,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.625419317015165
2021-06-21,31676.693359375,0.9692281677811336,13984.867036127773,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-19.03003933712387
2021-06-22,32505.66015625,1.0332117654256388,14070.475904403856,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.53437880071686
2021-06-23,33723.02734375,1.14102254419543,14196.195568437674,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.80648369631072
2021-06-24,34662.4375,1.2365038843089056,14293.210117906714,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.244786239056246
2021-06-25,31637.779296875,1.0155045949606647,13980.848312020596,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-19.05330705443805
2021-06-26,32186.27734375,1.043166192869424,14037.492676091177,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.725345986326356
2021-06-27,34649.64453125,1.272613807431435,14291.888965382019,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.25243548360594
2021-06-28,34434.3359375,1.2746573055110535,14269.653665837408,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.381174021112468
2021-06-29,35867.77734375,1.4228599832621525,14417.687696864643,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.52408259235041
2021-06-30,35040.8359375,1.3626744192192397,14332.287994263079,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.018532095689025
2021-07-01,33572.1171875,1.2409198904620224,14180.610809510497,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.89671675423068
2021-07-02,33897.046875,1.282455900918804,14214.16687342167,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.702432949610337
2021-07-03,34668.546875,1.367876686105695,14293.841043875758,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.24113328684993
2021-07-04,35287.78125,1.4493407198257682,14357.790473745856,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-16.870877151584672
2021-07-05,33746.00390625,1.3289278420906947,14198.568398712558,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.792745419534782
2021-07-06,34235.1953125,1.358685982594266,14249.088061040798,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.500245314896524
2021-07-07,33855.328125,1.350051491479073,14209.858504272437,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.727377661607473
2021-07-08,32877.37109375,1.2572126200306106,14108.863150799221,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.312123285340185
2021-07-09,33798.01171875,1.3693368840565618,14203.939337556458,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.761648612837238
2021-07-10,33520.51953125,1.3505140594515437,14175.282228228458,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.927568317973194
2021-07-11,34240.1875,1.4227191880686232,14249.603613079442,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.497260357786757
2021-07-12,33155.84765625,1.3244648196126652,14137.621918275687,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.145614997112155
2021-07-13,32702.025390625,1.286220316182484,14090.754889698543,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.416966984261833
2021-07-14,32822.34765625,1.3085369659213295,14103.180783024309,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.345023211668984
2021-07-15,31780.73046875,1.2101137142556766,13995.611132545004,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.967832877669235
2021-07-16,31421.5390625,1.1915597756302825,13958.51680029976,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-19.182602643799576
2021-07-17,31533.068359375,1.1970056811724177,13970.034628180307,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-19.1159164130331
2021-07-18,31796.810546875,1.2160789651081667,13997.271750672608,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.958218186008544
2021-07-19,30817.83203125,1.1380950345395746,13896.17090670009,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-19.543574581481643
2021-07-20,29807.34765625,1.0294887685288183,13791.816396868668,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-20.14776913937167
2021-07-21,32110.693359375,1.2609388120407294,14029.686984251006,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.77053959164362
2021-07-22,32313.10546875,1.2779316897085604,14050.59044102912,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-18.649512193337316
2021-07-23,33581.55078125,1.39488114966136,14181.585033433286,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.89107616626504
2021-07-24,34292.4453125,1.4665566043902365,14255.000369865811,0.1032717698692013,10713.55884930114,0.0,17271.673249731102,-17.466014069669
