date,market_cap,realized_cap,mvrv,mvrv_z_score
2020-07-06 00:00:00+00:00,172071754943.9324,107421504971.08136,1.6018371274006573,2.7390803991710424
2020-07-07 00:00:00+00:00,170482056186.43045,107445930375.5914,1.5866776488461496,2.674304705589594
2020-07-08 00:00:00+00:00,173852067499.54385,107607494237.4064,1.6156130084767792,2.813395986250134
2020-07-09 00:00:00+00:00,170119612182.24487,107635973422.27505,1.5805088835387346,2.6550099407967664
2020-07-10 00:00:00+00:00,171118891700.69153,107662093401.4082,1.5894070632891235,2.6989169277612617
2020-07-11 00:00:00+00:00,170242376319.11676,107677269471.7592,1.5810428436223178,2.664900006334991
2020-07-12 00:00:00+00:00,171208222386.19006,107698730982.10524,1.589695819300204,2.709405052494358
2020-07-13 00:00:00+00:00,170249528195.09436,107713404168.99362,1.580578847252721,2.6726343114209308
2020-07-14 00:00:00+00:00,170695336818.95126,107774551117.74922,1.5838185828531808,2.6934342437651204
2020-07-15 00:00:00+00:00,169530356543.2783,107820341542.5212,1.5723411196617334,2.645761220962349
2020-07-16 00:00:00+00:00,168355901495.54816,107830047727.36276,1.5613078640308018,2.5987757411014316
2020-07-17 00:00:00+00:00,168802806794.04153,107835979742.71011,1.5653662830976678,2.6232207286651525
2020-07-18 00:00:00+00:00,169168582934.48605,107850937335.94263,1.5685406832167474,2.6446598536460852
2020-07-19 00:00:00+00:00,169967724887.16434,107885285472.40508,1.5754486271497954,2.683995536432496
2020-07-20 00:00:00+00:00,169023500679.14856,107894191349.70287,1.566567194811401,2.6524909164121526
2020-07-21 00:00:00+00:00,173112681691.1186,107948883988.435,1.6036542046109976,2.831724307498617
2020-07-22 00:00:00+00:00,175752143889.948,108041750319.68776,1.6267058185369088,2.945333307809365
2020-07-23 00:00:00+00:00,177196924217.30652,108127096891.064,1.6387837028106753,3.0069059379881353
2020-07-24 00:00:00+00:00,176080450187.27267,108176769161.54976,1.6277103813695568,2.9550283349600885
2020-07-25 00:00:00+00:00,178935530196.2443,108242653446.28714,1.6530963026053018,3.071153514355293
2020-07-26 00:00:00+00:00,183213878780.3678,108330224151.69958,1.6912535741069392,3.2452289247915136
2020-07-27 00:00:00+00:00,203744198144.59204,108824377691.66026,1.8722293889138955,4.078312060760687
2020-07-28 00:00:00+00:00,201874736728.9706,109150950631.31256,1.8495004904799979,3.9512967591984327
2020-07-29 00:00:00+00:00,205042054834.9217,109364555631.86227,1.8748492475489447,4.0404331911633165
2020-07-30 00:00:00+00:00,205413351537.44217,109568095675.6564,1.8747551490308547,4.0106900544392685
2020-07-31 00:00:00+00:00,209165345431.38367,109787923322.7054,1.9051762625710025,4.115817458368209
2020-08-01 00:00:00+00:00,217650107985.90485,109975023679.40648,1.9790867117281759,4.39571309614457
2020-08-02 00:00:00+00:00,204680087352.34372,110043773477.55806,1.8599879019423617,3.831063251927663
