total_value,date,peak,dd
13980.250451273032,2021-01-31 00:00:00+00:00,16019.513212714795,-12.72986722107877
14006.22478166371,2021-02-01 00:00:00+00:00,16019.513212714795,-12.567725400376863
14127.436483735462,2021-02-02 00:00:00+00:00,16019.513212714795,-11.81107505487482
14247.953239707202,2021-02-03 00:00:00+00:00,16019.513212714795,-11.058762831828714
14214.410092002821,2021-02-04 00:00:00+00:00,16019.513212714795,-11.268152138850583
14289.248779920901,2021-02-05 00:00:00+00:00,16019.513212714795,-10.80098009108399
14736.338243187767,2021-02-06 00:00:00+00:00,16019.513212714795,-8.010074666367288
14591.82463455168,2021-02-07 00:00:00+00:00,16019.513212714795,-8.91218452899024
17498.684624145222,2021-02-08 00:00:00+00:00,17498.684624145222,0.0
17612.13694626048,2021-02-09 00:00:00+00:00,17612.13694626048,0.0
16989.186107800626,2021-02-10 00:00:00+00:00,17612.13694626048,-3.537054250490169
18181.400803175926,2021-02-11 00:00:00+00:00,18181.400803175926,0.0
18020.18260591418,2021-02-12 00:00:00+00:00,18181.400803175926,-0.8867204403391498
17861.01492064982,2021-02-13 00:00:00+00:00,18181.400803175926,-1.7621628057951397
18503.437059822932,2021-02-14 00:00:00+00:00,18503.437059822932,0.0
18195.640729317252,2021-02-15 00:00:00+00:00,18503.437059822932,-1.6634549003547427
18695.78504970109,2021-02-16 00:00:00+00:00,18695.78504970109,0.0
19871.254675576067,2021-02-17 00:00:00+00:00,19871.254675576067,0.0
19684.236148543063,2021-02-18 00:00:00+00:00,19871.254675576067,-0.9411510751903857
21361.598557196005,2021-02-19 00:00:00+00:00,21361.598557196005,0.0
21445.85326998169,2021-02-20 00:00:00+00:00,21445.85326998169,0.0
22019.979502726936,2021-02-21 00:00:00+00:00,22019.979502726936,0.0
20691.658764991862,2021-02-22 00:00:00+00:00,22019.979502726936,-6.032343207088705
18546.139711723015,2021-02-23 00:00:00+00:00,22019.979502726936,-15.7758538811252
18781.385035369254,2021-02-24 00:00:00+00:00,22019.979502726936,-14.707527166211106
18083.99122295514,2021-02-25 00:00:00+00:00,22019.979502726936,-17.874622813724077
17882.612121204744,2021-02-26 00:00:00+00:00,22019.979502726936,-18.78915182918233
17842.205279832946,2021-02-27 00:00:00+00:00,22019.979502726936,-18.972652642009123
17561.621049602418,2021-02-28 00:00:00+00:00,22019.979502726936,-20.24687830691395
18761.599400664236,2021-03-01 00:00:00+00:00,22019.979502726936,-14.797380268492915
18427.185976462686,2021-03-02 00:00:00+00:00,22019.979502726936,-16.316062082706846
19003.81303979682,2021-03-03 00:00:00+00:00,22019.979502726936,-13.697408131359051
18475.836919224992,2021-03-04 00:00:00+00:00,22019.979502726936,-16.09512208248441
18573.613443005037,2021-03-05 00:00:00+00:00,22019.979502726936,-15.651086592951206
18569.62856798141,2021-03-06 00:00:00+00:00,22019.979502726936,-15.669183226615797
19182.321879762385,2021-03-07 00:00:00+00:00,22019.979502726936,-12.886740528587401
19460.008208732273,2021-03-08 00:00:00+00:00,22019.979502726936,-11.625675190467991
20148.35259946315,2021-03-09 00:00:00+00:00,22019.979502726936,-8.49967595579281
20464.654662366207,2021-03-10 00:00:00+00:00,22019.979502726936,-7.06324381531835
20944.427356245134,2021-03-11 00:00:00+00:00,22019.979502726936,-4.884437546132165
20818.10473167409,2021-03-12 00:00:00+00:00,22019.979502726936,-5.458110307977376
21862.53317324025,2021-03-13 00:00:00+00:00,22019.979502726936,-0.7150157858557011
21344.252191011255,2021-03-14 00:00:00+00:00,22019.979502726936,-3.0687009115153745
20437.588807035558,2021-03-15 00:00:00+00:00,22019.979502726936,-7.186158804077978
20677.319722985878,2021-03-16 00:00:00+00:00,22019.979502726936,-6.097461532944588
21229.04131742233,2021-03-17 00:00:00+00:00,22019.979502726936,-3.5919115420005636
20958.794812711218,2021-03-18 00:00:00+00:00,22019.979502726936,-4.819190180827833
21089.042852128834,2021-03-19 00:00:00+00:00,22019.979502726936,-4.227690813621399
21080.228141670807,2021-03-20 00:00:00+00:00,22019.979502726936,-4.267721325261683
20869.199800661623,2021-03-21 00:00:00+00:00,22019.979502726936,-5.226070723284737
20069.580382798413,2021-03-22 00:00:00+00:00,22019.979502726936,-8.857406609697284
20125.607516998436,2021-03-23 00:00:00+00:00,22019.979502726936,-8.602968887840708
19600.941346282623,2021-03-24 00:00:00+00:00,22019.979502726936,-10.98565126341167
19315.170519555373,2021-03-25 00:00:00+00:00,22019.979502726936,-12.283430976112404
20231.99116219732,2021-03-26 00:00:00+00:00,22019.979502726936,-8.119845617059697
20455.297508187683,2021-03-27 00:00:00+00:00,22019.979502726936,-7.105737743059587
20449.217965874144,2021-03-28 00:00:00+00:00,22019.979502726936,-7.133346952744754
20929.760512571775,2021-03-29 00:00:00+00:00,22019.979502726936,-4.951044527630687
21241.53838621371,2021-03-30 00:00:00+00:00,22019.979502726936,-3.5351582249058158
21241.84298922599,2021-03-31 00:00:00+00:00,22019.979502726936,-3.5337749220183587
21289.10444153503,2021-04-01 00:00:00+00:00,22019.979502726936,-3.3191450568852474
21366.149183582194,2021-04-02 00:00:00+00:00,22019.979502726936,-2.969259435794531
20890.688917281193,2021-04-03 00:00:00+00:00,22019.979502726936,-5.128481546978242
21199.041050196007,2021-04-04 00:00:00+00:00,22019.979502726936,-3.72815266439855
21278.975348215805,2021-04-05 00:00:00+00:00,22019.979502726936,-3.3651446152316598
21047.83903575231,2021-04-06 00:00:00+00:00,22019.979502726936,-4.41481095318112
20475.439903955026,2021-04-07 00:00:00+00:00,22019.979502726936,-7.014264470957546
21082.981043552314,2021-04-08 00:00:00+00:00,22019.979502726936,-4.2552194885494075
21061.89771656211,2021-04-09 00:00:00+00:00,22019.979502726936,-4.350965840118865
21475.351449805647,2021-04-10 00:00:00+00:00,22019.979502726936,-2.473335875965928
21585.303748788778,2021-04-11 00:00:00+00:00,22019.979502726936,-1.974006169643927
21502.11478844602,2021-04-12 00:00:00+00:00,22019.979502726936,-2.3517947154164465
22466.163502244974,2021-04-13 00:00:00+00:00,22466.163502244974,0.0
22361.009743866212,2021-04-14 00:00:00+00:00,22466.163502244974,-0.4680539174757345
22415.5722800209,2021-04-15 00:00:00+00:00,22466.163502244974,-0.2251885250413036
21950.580134364434,2021-04-16 00:00:00+00:00,22466.163502244974,-2.294932856822744
21713.181726412236,2021-04-17 00:00:00+00:00,22466.163502244974,-3.3516259941644866
20520.1028422107,2021-04-18 00:00:00+00:00,22466.163502244974,-8.662185067066785
20388.736534200067,2021-04-19 00:00:00+00:00,22466.163502244974,-9.24691466719414
20588.69380750617,2021-04-20 00:00:00+00:00,22466.163502244974,-8.356877196906334
19903.19411682488,2021-04-21 00:00:00+00:00,22466.163502244974,-11.408131099749108
19330.689625766503,2021-04-22 00:00:00+00:00,22466.163502244974,-13.956427745952944
19240.079758189087,2021-04-23 00:00:00+00:00,22466.163502244974,-14.359744794581921
19098.764107512303,2021-04-24 00:00:00+00:00,22466.163502244974,-14.98876029454774
18956.929678857137,2021-04-25 00:00:00+00:00,22466.163502244974,-15.620084947023418
19636.888798931894,2021-04-26 00:00:00+00:00,22466.163502244974,-12.593492890009278
19773.94623526367,2021-04-27 00:00:00+00:00,22466.163502244974,-11.983431290848923
19745.702479897707,2021-04-28 00:00:00+00:00,22466.163502244974,-12.109148151064685
19573.6502927323,2021-04-29 00:00:00+00:00,22466.163502244974,-12.874976224683987
20142.155257804337,2021-04-30 00:00:00+00:00,22466.163502244974,-10.344482021634024
20152.70868410744,2021-05-01 00:00:00+00:00,22466.163502244974,-10.297507262004729
19990.497926938075,2021-05-02 00:00:00+00:00,22466.163502244974,-11.01952977000062
20067.636506766623,2021-05-03 00:00:00+00:00,22466.163502244974,-10.676175285729908
19543.623635089614,2021-05-04 00:00:00+00:00,22466.163502244974,-13.008629029443853
20097.953785950263,2021-05-05 00:00:00+00:00,22466.163502244974,-10.541228884308897
19958.710600360588,2021-05-06 00:00:00+00:00,22466.163502244974,-11.161019555625614
20088.792060978965,2021-05-07 00:00:00+00:00,22466.163502244974,-10.582008988888756
20284.936720952697,2021-05-08 00:00:00+00:00,22466.163502244974,-9.708941987688789
20207.493756085812,2021-05-09 00:00:00+00:00,22466.163502244974,-10.053651331850492
19885.975810330172,2021-05-10 00:00:00+00:00,22466.163502244974,-11.48477216262123
20000.457934757742,2021-05-11 00:00:00+00:00,22466.163502244974,-10.975196398089249
18976.75335001477,2021-05-12 00:00:00+00:00,22466.163502244974,-15.531847045809663
19053.409678069536,2021-05-13 00:00:00+00:00,22466.163502244974,-15.190639130861891
19075.681134300685,2021-05-14 00:00:00+00:00,22466.163502244974,-15.09150579984646
18652.81938110266,2021-05-15 00:00:00+00:00,22466.163502244974,-16.973721929697774
18611.604588181275,2021-05-16 00:00:00+00:00,22466.163502244974,-17.15717467149442
18216.09037492329,2021-05-17 00:00:00+00:00,22466.163502244974,-18.917663119904685
18130.970554706906,2021-05-18 00:00:00+00:00,22466.163502244974,-19.296543208656278
16900.228176003027,2021-05-19 00:00:00+00:00,22466.163502244974,-24.77474770307694
16979.186396896504,2021-05-20 00:00:00+00:00,22466.163502244974,-24.423293744836197
16906.541204596862,2021-05-21 00:00:00+00:00,22466.163502244974,-24.74664753994404
16911.385713214728,2021-05-22 00:00:00+00:00,22466.163502244974,-24.725083962266964
16853.61182512862,2021-05-23 00:00:00+00:00,22466.163502244974,-24.982243526161056
16935.809617896408,2021-05-24 00:00:00+00:00,22466.163502244974,-24.616369785593054
16929.465095957905,2021-05-25 00:00:00+00:00,22466.163502244974,-24.644610129957453
16948.095612232817,2021-05-26 00:00:00+00:00,22466.163502244974,-24.56168312609651
16930.190829897914,2021-05-27 00:00:00+00:00,22466.163502244974,-24.64137978784792
16872.97435769468,2021-05-28 00:00:00+00:00,22466.163502244974,-24.896058216577053
16850.384491600682,2021-05-29 00:00:00+00:00,22466.163502244974,-24.9966088339165
16872.56755506119,2021-05-30 00:00:00+00:00,22466.163502244974,-24.897868951344694
16907.129461112596,2021-05-31 00:00:00+00:00,22466.163502244974,-24.744029128858074
16893.59629769165,2021-06-01 00:00:00+00:00,22466.163502244974,-24.80426711038792
16912.19083322822,2021-06-02 00:00:00+00:00,22466.163502244974,-24.721500261768167
16946.311179742435,2021-06-03 00:00:00+00:00,22466.163502244974,-24.569625881833172
16897.971669698494,2021-06-04 00:00:00+00:00,22466.163502244974,-24.784791724630985
16869.932231141876,2021-06-05 00:00:00+00:00,22466.163502244974,-24.909599142478793
16876.415943873144,2021-06-06 00:00:00+00:00,22466.163502244974,-24.880739240650783
16828.3414348227,2021-06-07 00:00:00+00:00,22466.163502244974,-25.094725527386565
16826.501848184656,2021-06-08 00:00:00+00:00,22466.163502244974,-25.102913781860277
16907.385650496704,2021-06-09 00:00:00+00:00,22466.163502244974,-24.742888794487754
16893.965406218307,2021-06-10 00:00:00+00:00,22466.163502244974,-24.80262415730151
16907.16168875805,2021-06-11 00:00:00+00:00,22466.163502244974,-24.743885679152253
16869.943898365418,2021-06-12 00:00:00+00:00,22466.163502244974,-24.909547210053656
16943.994705540666,2021-06-13 00:00:00+00:00,22466.163502244974,-24.579936828789187
16967.400787748866,2021-06-14 00:00:00+00:00,22466.163502244974,-24.47575312067249
16971.3231777619,2021-06-15 00:00:00+00:00,22466.163502244974,-24.458294020400906
16928.312978030208,2021-06-16 00:00:00+00:00,22466.163502244974,-24.649738366149545
16922.181484907596,2021-06-17 00:00:00+00:00,22466.163502244974,-24.67703048980029
16874.846661512027,2021-06-18 00:00:00+00:00,22466.163502244974,-24.887724333414667
16871.26718996441,2021-06-19 00:00:00+00:00,22466.163502244974,-24.903657056183555
16872.9887989434,2021-06-20 00:00:00+00:00,22466.163502244974,-24.8959939365823
16788.990459862503,2021-06-21 00:00:00+00:00,22466.163502244974,-25.269882157739875
16736.611336844504,2021-06-22 00:00:00+00:00,22466.163502244974,-25.503028876416455
16736.611336844504,2021-06-23 00:00:00+00:00,22466.163502244974,-25.503028876416455
16736.611336844504,2021-06-24 00:00:00+00:00,22466.163502244974,-25.503028876416455
16736.611336844504,2021-06-25 00:00:00+00:00,22466.163502244974,-25.503028876416455
16736.611336844504,2021-06-26 00:00:00+00:00,22466.163502244974,-25.503028876416455
16736.611336844504,2021-06-27 00:00:00+00:00,22466.163502244974,-25.503028876416455
16721.01145277718,2021-06-28 00:00:00+00:00,22466.163502244974,-25.572466117295452
16824.869451964918,2021-06-29 00:00:00+00:00,22466.163502244974,-25.110179803135228
16764.95456494955,2021-06-30 00:00:00+00:00,22466.163502244974,-25.376869249285583
16658.540594989267,2021-07-01 00:00:00+00:00,22466.163502244974,-25.850532542751992
16682.082922616548,2021-07-02 00:00:00+00:00,22466.163502244974,-25.745742387437183
16737.9808798152,2021-07-03 00:00:00+00:00,22466.163502244974,-25.496932851296013
16782.846643379275,2021-07-04 00:00:00+00:00,22466.163502244974,-25.2972291343726
16671.13931483645,2021-07-05 00:00:00+00:00,22466.163502244974,-25.794453898768445
16706.582996351048,2021-07-06 00:00:00+00:00,22466.163502244974,-25.636689171777764
16679.06024873206,2021-07-07 00:00:00+00:00,22466.163502244974,-25.75919672682265
16608.20373508989,2021-07-08 00:00:00+00:00,22466.163502244974,-26.074588865917033
16674.907468403682,2021-07-09 00:00:00+00:00,22466.163502244974,-25.777681326242412
16654.80215872146,2021-07-10 00:00:00+00:00,22466.163502244974,-25.86717283946946
16706.944698338346,2021-07-11 00:00:00+00:00,22466.163502244974,-25.635079186222104
16628.380366290738,2021-07-12 00:00:00+00:00,22466.163502244974,-25.984779890749415
16595.49930656332,2021-07-13 00:00:00+00:00,22466.163502244974,-26.131138033848174
16604.217088616402,2021-07-14 00:00:00+00:00,22466.163502244974,-26.09233398057842
16528.748167081398,2021-07-15 00:00:00+00:00,22466.163502244974,-26.428256584931688
16502.723454375388,2021-07-16 00:00:00+00:00,22466.163502244974,-26.544096179455284
16510.80415413315,2021-07-17 00:00:00+00:00,22466.163502244974,-26.50812786756725
16529.913226729852,2021-07-18 00:00:00+00:00,22466.163502244974,-26.423070743351136
16458.982702861016,2021-07-19 00:00:00+00:00,22466.163502244974,-26.73879231219731
16360.037581765502,2021-07-20 00:00:00+00:00,22466.163502244974,-27.179210726697082
16360.037581765502,2021-07-21 00:00:00+00:00,22466.163502244974,-27.179210726697082
16375.50658618399,2021-07-22 00:00:00+00:00,22466.163502244974,-27.110356049230937
16472.44538201128,2021-07-23 00:00:00+00:00,22466.163502244974,-26.678868065901685
16526.774298788747,2021-07-24 00:00:00+00:00,22466.163502244974,-26.437042545616308
16607.610463297788,2021-07-25 00:00:00+00:00,22466.163502244974,-26.077229600691542
17599.785169433075,2021-07-26 00:00:00+00:00,22466.163502244974,-21.660922802086866
18632.927272935267,2021-07-27 00:00:00+00:00,22466.163502244974,-17.062264453504326
18926.965419172004,2021-07-28 00:00:00+00:00,22466.163502244974,-15.753460009846847
18933.213790722613,2021-07-29 00:00:00+00:00,22466.163502244974,-15.725647644153057
20045.096296761396,2021-07-30 00:00:00+00:00,22466.163502244974,-10.776504876952615
19740.880169525095,2021-07-31 00:00:00+00:00,22466.163502244974,-12.13061292128293
18916.475409630584,2021-08-01 00:00:00+00:00,22466.163502244974,-15.800152492701658
18530.583861385887,2021-08-02 00:00:00+00:00,22466.163502244974,-17.51780912867396
18006.89270834539,2021-08-03 00:00:00+00:00,22466.163502244974,-19.848830858254832
18802.95162539094,2021-08-04 00:00:00+00:00,22466.163502244974,-16.305462552553674
19363.13061604437,2021-08-05 00:00:00+00:00,22466.163502244974,-13.812028412819688
20335.134627127256,2021-08-06 00:00:00+00:00,22466.163502244974,-9.485504166765148
21203.47300571465,2021-08-07 00:00:00+00:00,22466.163502244974,-5.620409984126329
20825.202754604717,2021-08-08 00:00:00+00:00,22466.163502244974,-7.3041431728042046
22106.908744725348,2021-08-09 00:00:00+00:00,22466.163502244974,-1.5990925975577746
21717.31185754615,2021-08-10 00:00:00+00:00,22466.163502244974,-3.333242209440854
21721.60810053179,2021-08-11 00:00:00+00:00,22466.163502244974,-3.3141190378979593
21139.81333264149,2021-08-12 00:00:00+00:00,22466.163502244974,-5.903767990787326
22819.790603404843,2021-08-13 00:00:00+00:00,22819.790603404843,0.0
22472.12840207229,2021-08-14 00:00:00+00:00,22819.790603404843,-1.5235117945415366
22447.195371399852,2021-08-15 00:00:00+00:00,22819.790603404843,-1.6327723530881026
21926.72201269721,2021-08-16 00:00:00+00:00,22819.790603404843,-3.9135704890051977
21273.147028932028,2021-08-17 00:00:00+00:00,22819.790603404843,-6.777641396245096
21325.98126178128,2021-08-18 00:00:00+00:00,22819.790603404843,-6.546113273277272
22282.730977524327,2021-08-19 00:00:00+00:00,22819.790603404843,-2.353481831688604
23591.552247931984,2021-08-20 00:00:00+00:00,23591.552247931984,0.0
23375.037592918612,2021-08-21 00:00:00+00:00,23591.552247931984,-0.9177634974500322
23582.80374768978,2021-08-22 00:00:00+00:00,23591.552247931984,-0.03708319041605444
23694.882449744968,2021-08-23 00:00:00+00:00,23694.882449744968,0.0
22776.25482110281,2021-08-24 00:00:00+00:00,23694.882449744968,-3.8769030848348587
23402.64431815905,2021-08-25 00:00:00+00:00,23694.882449744968,-1.233338600458269
22394.88183617982,2021-08-26 00:00:00+00:00,23694.882449744968,-5.48641934106384
23451.509937991606,2021-08-27 00:00:00+00:00,23694.882449744968,-1.0271100195138583
23373.495001814823,2021-08-28 00:00:00+00:00,23694.882449744968,-1.35635806006543
23337.264587748927,2021-08-29 00:00:00+00:00,23694.882449744968,-1.5092620221033852
22451.179585843638,2021-08-30 00:00:00+00:00,23694.882449744968,-5.248824789652906
22506.946886986305,2021-08-31 00:00:00+00:00,23694.882449744968,-5.0134689010514535
23345.849273006657,2021-09-01 00:00:00+00:00,23694.882449744968,-1.4730318982530641
23585.834324902527,2021-09-02 00:00:00+00:00,23694.882449744968,-0.46021804528350385
23934.134234567493,2021-09-03 00:00:00+00:00,23934.134234567493,0.0
23893.82014696009,2021-09-04 00:00:00+00:00,23934.134234567493,-0.16843762641382026
24796.84829868799,2021-09-05 00:00:00+00:00,24796.84829868799,0.0
25236.24689132531,2021-09-06 00:00:00+00:00,25236.24689132531,0.0
22329.43579970455,2021-09-07 00:00:00+00:00,25236.24689132531,-11.51839694760612
22088.687233468547,2021-09-08 00:00:00+00:00,25236.24689132531,-12.472376226984464
22189.04606548461,2021-09-09 00:00:00+00:00,25236.24689132531,-12.074698900208269
21684.79154085002,2021-09-10 00:00:00+00:00,25236.24689132531,-14.072834862366424
21791.009254789315,2021-09-11 00:00:00+00:00,25236.24689132531,-13.651941397515252
22079.280879551203,2021-09-12 00:00:00+00:00,25236.24689132531,-12.509649415655705
21711.271492022257,2021-09-13 00:00:00+00:00,25236.24689132531,-13.9679066165529
22423.550297039266,2021-09-14 00:00:00+00:00,25236.24689132531,-11.14546313640987
22786.094095120192,2021-09-15 00:00:00+00:00,25236.24689132531,-9.708863630777572
22654.641638410274,2021-09-16 00:00:00+00:00,25236.24689132531,-10.229751135468703
22482.095997827513,2021-09-17 00:00:00+00:00,25236.24689132531,-10.91347261483841
22820.217770478637,2021-09-18 00:00:00+00:00,25236.24689132531,-9.57364671240856
22479.653925946484,2021-09-19 00:00:00+00:00,25236.24689132531,-10.923149457403571
21002.38597789612,2021-09-20 00:00:00+00:00,25236.24689132531,-16.776903997101627
20283.180782808842,2021-09-21 00:00:00+00:00,25236.24689132531,-19.62679367437569
21246.803531741498,2021-09-22 00:00:00+00:00,25236.24689132531,-15.808386154896676
21688.53369915246,2021-09-23 00:00:00+00:00,25236.24689132531,-14.058006356691411
21001.031013454907,2021-09-24 00:00:00+00:00,25236.24689132531,-16.782273117347785
20959.835913259583,2021-09-25 00:00:00+00:00,25236.24689132531,-16.945510940993756
21124.388962244564,2021-09-26 00:00:00+00:00,25236.24689132531,-16.293460540260263
20798.98974385003,2021-09-27 00:00:00+00:00,25236.24689132531,-17.582872629925568
20397.199015276623,2021-09-28 00:00:00+00:00,25236.24689132531,-19.174990230865344
20574.421047117918,2021-09-29 00:00:00+00:00,25236.24689132531,-18.472738296952727
21319.183719997014,2021-09-30 00:00:00+00:00,25236.24689132531,-15.521575724775245
22766.223025475105,2021-10-01 00:00:00+00:00,25236.24689132531,-9.78760382432005
22630.60114588002,2021-10-02 00:00:00+00:00,25236.24689132531,-10.325012893818823
22793.989996873566,2021-10-03 00:00:00+00:00,25236.24689132531,-9.677575690905305
23099.366577758803,2021-10-04 00:00:00+00:00,25236.24689132531,-8.467504390682741
23902.792547182857,2021-10-05 00:00:00+00:00,25236.24689132531,-5.283885317356023
25189.471745712464,2021-10-06 00:00:00+00:00,25236.24689132531,-0.1853490569111713
24669.177159862516,2021-10-07 00:00:00+00:00,25236.24689132531,-2.2470446334780405
24723.3195528717,2021-10-08 00:00:00+00:00,25236.24689132531,-2.0325024583188847
25057.939585211883,2021-10-09 00:00:00+00:00,25236.24689132531,-0.7065523922050333
24992.16305200544,2021-10-10 00:00:00+00:00,25236.24689132531,-0.9671954802588855
25899.717450757893,2021-10-11 00:00:00+00:00,25899.717450757893,0.0
25416.797409629686,2021-10-12 00:00:00+00:00,25899.717450757893,-1.8645764844591992
25871.72312756312,2021-10-13 00:00:00+00:00,25899.717450757893,-0.10808736909194948
25845.105981341385,2021-10-14 00:00:00+00:00,25899.717450757893,-0.21085739456555333
27274.209320682032,2021-10-15 00:00:00+00:00,27274.209320682032,0.0
27039.471204233472,2021-10-16 00:00:00+00:00,27274.209320682032,-0.8606596572189453
27260.718474148263,2021-10-17 00:00:00+00:00,27274.209320682032,-0.04946374934337099
27418.754104972428,2021-10-18 00:00:00+00:00,27418.754104972428,0.0
28166.65527793618,2021-10-19 00:00:00+00:00,28166.65527793618,0.0
28745.613160331086,2021-10-20 00:00:00+00:00,28745.613160331086,0.0
27480.332469664292,2021-10-21 00:00:00+00:00,28745.613160331086,-4.401647944017002
26972.60103048962,2021-10-22 00:00:00+00:00,28745.613160331086,-6.167939852082271
27207.199338649647,2021-10-23 00:00:00+00:00,28745.613160331086,-5.351821208686021
27052.401510993586,2021-10-24 00:00:00+00:00,28745.613160331086,-5.890330604163734
27757.84669592618,2021-10-25 00:00:00+00:00,28745.613160331086,-3.436233761637146
26862.728701755655,2021-10-26 00:00:00+00:00,28745.613160331086,-6.55016279553156
26233.408476620058,2021-10-27 00:00:00+00:00,28745.613160331086,-8.739436761007651
26949.14329026485,2021-10-28 00:00:00+00:00,28745.613160331086,-6.249544443690504
27486.28412157338,2021-10-29 00:00:00+00:00,28745.613160331086,-4.380943386852432
27372.84602817204,2021-10-30 00:00:00+00:00,28745.613160331086,-4.775570882771995
27182.225919782824,2021-10-31 00:00:00+00:00,28745.613160331086,-5.438698530549122
27077.010383014607,2021-11-01 00:00:00+00:00,28745.613160331086,-5.804721464836063
27820.25607063213,2021-11-02 00:00:00+00:00,28745.613160331086,-3.2191245479360546
27734.506551458115,2021-11-03 00:00:00+00:00,28745.613160331086,-3.5174292621049297
27226.80516453238,2021-11-04 00:00:00+00:00,28745.613160331086,-5.283616624656523
27117.574385982247,2021-11-05 00:00:00+00:00,28745.613160331086,-5.663607748661736
27251.97588294657,2021-11-06 00:00:00+00:00,28745.613160331086,-5.196052938768869
27853.90152324662,2021-11-07 00:00:00+00:00,28745.613160331086,-3.102079027192323
29272.105042559695,2021-11-08 00:00:00+00:00,29272.105042559695,0.0
29073.08075742421,2021-11-09 00:00:00+00:00,29272.105042559695,-0.6799110786399442
28411.919521229884,2021-11-10 00:00:00+00:00,29272.105042559695,-2.938584430737587
28396.777107624082,2021-11-11 00:00:00+00:00,29272.105042559695,-2.9903142724547616
28131.181864614602,2021-11-12 00:00:00+00:00,29272.105042559695,-3.897646500947802
28236.074666361623,2021-11-13 00:00:00+00:00,29272.105042559695,-3.539309437062189
28569.670308998902,2021-11-14 00:00:00+00:00,29272.105042559695,-2.39967276879985
27931.13057653718,2021-11-15 00:00:00+00:00,29272.105042559695,-4.581066049308129
26794.97786645599,2021-11-16 00:00:00+00:00,29272.105042559695,-8.462415574493628
26864.139850836185,2021-11-17 00:00:00+00:00,29272.105042559695,-8.226142903704698
25718.203173796654,2021-11-18 00:00:00+00:00,29272.105042559695,-12.140916628974596
26112.050962314002,2021-11-19 00:00:00+00:00,29272.105042559695,-10.795445273413662
26639.75538745625,2021-11-20 00:00:00+00:00,29272.105042559695,-8.992689973188408
26316.393188891852,2021-11-21 00:00:00+00:00,29272.105042559695,-10.097366927900929
25499.829160204165,2021-11-22 00:00:00+00:00,29272.105042559695,-12.886930669560293
25717.064406131376,2021-11-23 00:00:00+00:00,29272.105042559695,-12.144806911766429
25498.324675586053,2021-11-24 00:00:00+00:00,29272.105042559695,-12.892070322536819
25667.09284013579,2021-11-25 00:00:00+00:00,29272.105042559695,-12.315520859133493
25038.207660794673,2021-11-26 00:00:00+00:00,29272.105042559695,-14.463932045916126
25249.591396472948,2021-11-27 00:00:00+00:00,29272.105042559695,-13.741798344322282
25662.641713982688,2021-11-28 00:00:00+00:00,29272.105042559695,-12.330726892818562
25757.377167617473,2021-11-29 00:00:00+00:00,29272.105042559695,-12.007089581811904
25621.38873249285,2021-11-30 00:00:00+00:00,29272.105042559695,-12.47165622273815
25659.479577735983,2021-12-01 00:00:00+00:00,29272.105042559695,-12.341529451234186
25531.83045642449,2021-12-02 00:00:00+00:00,29272.105042559695,-12.777607147477418
25043.042036004306,2021-12-03 00:00:00+00:00,29272.105042559695,-14.44741674849353
24296.58758337485,2021-12-04 00:00:00+00:00,29272.105042559695,-16.997470636125325
24325.129029115975,2021-12-05 00:00:00+00:00,29272.105042559695,-16.899966730274933
24531.1598761552,2021-12-06 00:00:00+00:00,29272.105042559695,-16.196119682925005
24551.098109943923,2021-12-07 00:00:00+00:00,29272.105042559695,-16.12800625630354
24517.94905573596,2021-12-08 00:00:00+00:00,29272.105042559695,-16.241250774112444
24037.120678436277,2021-12-09 00:00:00+00:00,29272.105042559695,-17.883867103210033
23964.331869303423,2021-12-10 00:00:00+00:00,29272.105042559695,-18.1325298113652
24324.052881678694,2021-12-11 00:00:00+00:00,29272.105042559695,-16.903643088485993
24448.95494271128,2021-12-12 00:00:00+00:00,29272.105042559695,-16.476949959136437
23878.471482488127,2021-12-13 00:00:00+00:00,29272.105042559695,-18.42584792665093
23857.279401007534,2021-12-14 00:00:00+00:00,29272.105042559695,-18.49824477494654
24244.988866540632,2021-12-15 00:00:00+00:00,29272.105042559695,-17.173743291471418
24035.984192479715,2021-12-16 00:00:00+00:00,29272.105042559695,-17.887749591179073
23787.601672451223,2021-12-17 00:00:00+00:00,29272.105042559695,-18.73627934217361
23897.363406568886,2021-12-18 00:00:00+00:00,29272.105042559695,-18.361308925942605
23873.300272467568,2021-12-19 00:00:00+00:00,29272.105042559695,-18.443513926458735
23902.710327662076,2021-12-20 00:00:00+00:00,29272.105042559695,-18.343042658158254
24251.760041913112,2021-12-21 00:00:00+00:00,29272.105042559695,-17.150611455333788
24199.46179609163,2021-12-22 00:00:00+00:00,29272.105042559695,-17.329273856775178
24565.433481228003,2021-12-23 00:00:00+00:00,29272.105042559695,-16.079033450066213
24571.82538590786,2021-12-24 00:00:00+00:00,29272.105042559695,-16.057197286693047
24505.22890019878,2021-12-25 00:00:00+00:00,29272.105042559695,-16.28470564528992
24569.673091033295,2021-12-26 00:00:00+00:00,29272.105042559695,-16.064550003115173
24540.96985849322,2021-12-27 00:00:00+00:00,29272.105042559695,-16.16260660853642
24022.986877590236,2021-12-28 00:00:00+00:00,29272.105042559695,-17.93215130014596
23828.775749723536,2021-12-29 00:00:00+00:00,29272.105042559695,-18.595619566552934
23953.268039273535,2021-12-30 00:00:00+00:00,29272.105042559695,-18.170326307427924
