date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-04-14,6842.427734375,1.1954287274599524,13147.102951222143,2.5123393156400393,1956.6027397260286,6000.0,14390.237490681637,-8.638735394495626
2020-04-15,6642.10986328125,0.9753582614762928,12642.521419554847,2.5123393156400393,1955.287671232878,6000.0,14390.237490681637,-12.145150990444174
2020-04-16,7116.80419921875,1.411232012605564,13833.799594149117,2.5123393156400393,1953.9726027397273,6000.0,14390.237490681637,-3.86677354625203
2020-04-17,7096.1845703125,1.3687835075432755,13780.681021280889,2.5123393156400393,1952.6575342465767,6000.0,14390.237490681637,-4.235902776416753
2020-04-18,7257.6650390625,1.5246059524156674,14185.059683136347,2.5123393156400393,1951.342465753426,6000.0,14390.237490681637,-1.4258125182308616
2020-04-19,7189.4248046875,1.4252471638955884,14012.301990914391,2.5123393156400393,1950.0273972602754,6000.0,14390.237490681637,-2.6263326092566337
2020-04-20,6881.95849609375,1.1675984743667438,13238.52722710645,2.5123393156400393,1948.7123287671247,6000.0,14390.237490681637,-8.003413872223959
2020-04-21,6880.3232421875,1.1812880736989029,13233.103845933576,2.5123393156400393,1947.397260273974,6000.0,14390.237490681637,-8.041101792082026
2020-04-22,7117.20751953125,1.398018360456677,13826.922460668105,2.5123393156400393,1946.0821917808235,6000.0,14390.237490681637,-3.9145638171594075
2020-04-23,7429.724609375,1.7093179865868935,14610.75636379882,2.5123393156400393,1944.7671232876728,6000.0,14610.75636379882,0.0
2020-04-24,7550.90087890625,1.721519873429327,14913.877201371623,2.5123393156400393,1943.4520547945222,6000.0,14913.877201371623,0.0
2020-04-25,7569.93603515625,1.7472583163509527,14960.384904304698,2.5123393156400393,1942.1369863013715,6000.0,14960.384904304698,0.0
2020-04-26,7679.8671875,1.8734352717616631,15235.254191858367,2.5123393156400393,1940.8219178082209,6000.0,15235.254191858367,0.0
2020-04-27,7795.60107421875,1.945823915489216,15524.701917120561,2.5123393156400393,1939.5068493150702,6000.0,15524.701917120561,0.0
2020-04-28,7807.05859375,1.9382526726723768,15552.172025405482,2.5123393156400393,1938.1917808219196,6000.0,15552.172025405482,0.0
2020-04-29,8801.0380859375,2.7575121371709668,18048.07071407491,2.5123393156400393,1936.876712328769,6000.0,18048.07071407491,0.0
2020-04-30,8658.5537109375,2.6486525884913483,17688.78654840486,2.5123393156400393,1935.5616438356183,6000.0,18048.07071407491,-1.9907067706126669
2020-05-01,8864.7666015625,2.8120347217538133,18205.548232420675,2.5123393156400393,1934.2465753424676,6000.0,18205.548232420675,0.0
2020-05-02,8988.5966796875,2.9070269634648387,18515.33633765974,2.5123393156400393,1932.931506849317,6000.0,18515.33633765974,0.0
2020-05-03,8897.46875,2.829603513400137,18285.076988659803,2.5123393156400393,1931.6164383561663,6000.0,18515.33633765974,-1.2436141844833584
2020-05-04,8912.654296875,2.808163135728155,18321.91316661021,2.5123393156400393,1930.3013698630157,6000.0,18515.33633765974,-1.0446646365052068
2020-05-05,9003.0703125,2.8877188602206036,18547.753808935267,2.5123393156400393,1928.986301369865,6000.0,18547.753808935267,0.0
2020-05-06,9268.76171875,3.1074025384177144,19213.945706191684,2.5123393156400393,1927.6712328767144,6000.0,19213.945706191684,0.0
2020-05-07,9951.5185546875,3.6668260046163734,20927.94747964631,2.5123393156400393,1926.3561643835637,6000.0,20927.94747964631,0.0
2020-05-08,9842.666015625,3.519608534053929,20653.1578976592,2.5123393156400393,1925.041095890413,6000.0,20927.94747964631,-1.3130269093725568
2020-05-09,9593.896484375,3.266510132411656,20026.849355273327,2.5123393156400393,1923.7260273972624,6000.0,20927.94747964631,-4.3057166750315865
2020-05-10,8756.4306640625,2.545613001351178,17921.535980904348,2.5123393156400393,1922.4109589041118,6000.0,20927.94747964631,-14.365534420735143
2020-05-11,8601.7958984375,2.4474202214675547,17531.725911166726,2.5123393156400393,1921.0958904109611,6000.0,20927.94747964631,-16.22816366384049
2020-05-12,8804.4775390625,2.634495723423052,18039.615896974192,2.5123393156400393,1919.7808219178105,6000.0,20927.94747964631,-13.801313222336761
2020-05-13,9269.9873046875,3.046858447041667,19207.819314475106,2.5123393156400393,1918.4657534246599,6000.0,20927.94747964631,-8.219287471187194
2020-05-14,9733.7216796875,3.4309252226750955,20371.562348308216,2.5123393156400393,1917.1506849315092,6000.0,20927.94747964631,-2.658574768878853
2020-05-15,9328.197265625,3.030922339754262,19351.432350913958,2.5123393156400393,1915.8356164383586,6000.0,20927.94747964631,-7.533061377689375
2020-05-16,9377.013671875,3.0846623558060577,19472.760659090938,2.5123393156400393,1914.520547945208,6000.0,20927.94747964631,-6.953318389061468
2020-05-17,9670.7392578125,3.310432002892167,20209.38392815798,2.5123393156400393,1913.2054794520573,6000.0,20927.94747964631,-3.433511825214483
2020-05-18,9726.5751953125,3.3265161838376263,20348.347680671694,2.5123393156400393,1911.8904109589066,6000.0,20927.94747964631,-2.7695014025542313
2020-05-19,9729.0380859375,3.3313447621305414,20353.220229125855,2.5123393156400393,1910.575342465756,6000.0,20927.94747964631,-2.7462189069396956
