date,price,total_value,position,position_levels,peak,dd
2020-05-20 00:00:00+00:00,9522.9814453125,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-21 00:00:00+00:00,9081.76171875,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-22 00:00:00+00:00,9182.5771484375,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-23 00:00:00+00:00,9209.287109375,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-24 00:00:00+00:00,8790.3681640625,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-25 00:00:00+00:00,8906.9345703125,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-26 00:00:00+00:00,8835.052734375,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-27 00:00:00+00:00,9181.017578125,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-28 00:00:00+00:00,9525.7509765625,580406.2924656672,9.139535988717107,1,662491.0495805882,-12.390319411392419
2020-05-29 00:00:00+00:00,9439.1240234375,579614.5623099884,9.139535988717107,1,662491.0495805882,-12.509827464547257
2020-05-30 00:00:00+00:00,9700.4140625,582002.6320254934,9.139535988717107,1,662491.0495805882,-12.149359241313624
2020-05-31 00:00:00+00:00,9461.05859375,579815.0341047565,9.139535988717107,1,662491.0495805882,-12.479567162178638
2020-06-01 00:00:00+00:00,10167.2685546875,586269.4654583354,9.139535988717107,1,662491.0495805882,-11.505300210547368
2020-06-02 00:00:00+00:00,9529.8037109375,580443.3325773403,9.139535988717107,1,662491.0495805882,-12.384728375604613
2020-06-03 00:00:00+00:00,9656.7177734375,581603.2682190334,9.139535988717107,1,662491.0495805882,-12.209641385006414
2020-06-04 00:00:00+00:00,9800.63671875,582918.6205991751,9.139535988717107,1,662491.0495805882,-12.011094947137638
2020-06-05 00:00:00+00:00,9665.533203125,581683.8371559181,48.25734627455873,3,662491.0495805882,-12.19747987173982
2020-06-06 00:00:00+00:00,9653.6796875,581111.8179478317,48.25734627455873,3,662491.0495805882,-12.283823560224146
2020-06-07 00:00:00+00:00,9758.8525390625,586187.1806643659,63.274152254513595,4,662491.0495805882,-11.517720724608889
2020-06-08 00:00:00+00:00,9771.4892578125,586986.7583305509,63.274152254513595,4,662491.0495805882,-11.397028125563033
2020-06-09 00:00:00+00:00,9795.7001953125,588518.6848761505,63.274152254513595,4,662491.0495805882,-11.165790805969142
2020-06-10 00:00:00+00:00,9870.0947265625,593225.9357733661,63.274152254513595,4,662491.0495805882,-10.455252769237058
2020-06-12 00:00:00+00:00,9480.84375,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-13 00:00:00+00:00,9475.27734375,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-14 00:00:00+00:00,9386.7880859375,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-15 00:00:00+00:00,9450.7021484375,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-16 00:00:00+00:00,9538.0244140625,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-17 00:00:00+00:00,9480.2548828125,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-18 00:00:00+00:00,9411.8408203125,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-19 00:00:00+00:00,9288.0185546875,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-20 00:00:00+00:00,9332.3408203125,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-21 00:00:00+00:00,9303.6298828125,558531.8653741488,0.0,0,662491.0495805882,-15.692164335239578
2020-06-22 00:00:00+00:00,9648.7177734375,558531.8653741488,8.682996204611188,1,662491.0495805882,-15.692164335239578
2020-06-23 00:00:00+00:00,9629.658203125,558366.371197464,8.682996204611188,1,662491.0495805882,-15.717144925813542
2020-06-24 00:00:00+00:00,9313.6103515625,555622.1289018712,8.682996204611188,1,662491.0495805882,-16.131375774265024
2020-06-25 00:00:00+00:00,9264.8134765625,555198.4258214493,8.682996204611188,1,662491.0495805882,-16.195331820265967
2020-06-26 00:00:00+00:00,9162.91796875,554313.6675138464,8.682996204611188,1,662491.0495805882,-16.328882048327607
2020-06-28 00:00:00+00:00,9143.58203125,553293.1780341271,0.0,0,662491.0495805882,-16.482920277276566
