date,price,total_value,position,position_levels,peak,dd
2014-12-13 00:00:00+00:00,347.3760070800781,9589.224750659305,29.472510172377685,4,11834.587866187529,-18.972888121802924
2014-12-14 00:00:00+00:00,351.6319885253906,9714.659207099729,29.472510172377685,4,11834.587866187529,-17.91299099772308
2014-12-15 00:00:00+00:00,345.3450012207031,9529.36590980872,29.472510172377685,4,11834.587866187529,-19.47868385822741
2014-12-16 00:00:00+00:00,327.06201171875,8990.52031573093,29.472510172377685,4,11834.587866187529,-24.031825887087738
2014-12-17 00:00:00+00:00,319.7760009765625,8775.783290015755,29.472510172377685,4,11834.587866187529,-25.84631261145181
2014-12-18 00:00:00+00:00,311.39599609375,8528.80351086249,29.472510172377685,4,11834.587866187529,-27.933244424759046
2014-12-19 00:00:00+00:00,317.8429870605469,8718.812517712639,29.472510172377685,4,11834.587866187529,-26.327704721994905
2014-12-20 00:00:00+00:00,329.95599365234375,9075.813227707447,29.472510172377685,4,11834.587866187529,-23.31111712273603
2014-12-21 00:00:00+00:00,320.8429870605469,8807.230048229772,29.472510172377685,4,11834.587866187529,-25.58059352964193
2014-12-22 00:00:00+00:00,331.885986328125,9132.694956477026,29.472510172377685,4,11834.587866187529,-22.83047741299088
2014-12-23 00:00:00+00:00,334.5719909667969,9211.858255513336,29.472510172377685,4,11834.587866187529,-22.161562703569633
2014-12-24 00:00:00+00:00,322.53399658203125,8857.068343553306,29.472510172377685,4,11834.587866187529,-25.159469483016476
2014-12-25 00:00:00+00:00,319.00799560546875,8753.148243903754,29.472510172377685,4,11834.587866187529,-26.037574414295594
2014-12-26 00:00:00+00:00,327.92401123046875,9015.925605108645,29.472510172377685,4,11834.587866187529,-23.81715605941845
2014-12-27 00:00:00+00:00,315.8630065917969,8660.457523206293,29.472510172377685,4,11834.587866187529,-26.820793244942724
2014-12-28 00:00:00+00:00,317.239013671875,8701.01190587116,29.472510172377685,4,11834.587866187529,-26.478116481514945
2014-12-29 00:00:00+00:00,312.6700134277344,8566.35199969813,29.472510172377685,4,11834.587866187529,-27.615966888268574
2014-12-30 00:00:00+00:00,310.73699951171875,8509.38122739501,29.472510172377685,4,11834.587866187529,-28.0973589988117
2014-12-31 00:00:00+00:00,320.1929931640625,8788.073096503653,29.472510172377685,4,11834.587866187529,-25.7424661013168
2015-01-01 00:00:00+00:00,314.2489929199219,8612.8884888436,29.472510172377685,4,11834.587866187529,-27.222742471232227
2015-01-02 00:00:00+00:00,315.0320129394531,8635.96605433441,29.472510172377685,4,11834.587866187529,-27.027741464422817
2015-01-04 00:00:00+00:00,264.19500732421875,7635.373974210336,0.0,0,11834.587866187529,-35.48255283122043
2015-01-05 00:00:00+00:00,274.4739990234375,7635.373974210336,0.0,0,11834.587866187529,-35.48255283122043
2015-01-06 00:00:00+00:00,286.1889953613281,7635.373974210336,0.0,0,11834.587866187529,-35.48255283122043
2015-01-07 00:00:00+00:00,294.3370056152344,7635.373974210336,3.891138641359717,1,11834.587866187529,-35.48255283122043
2015-01-08 00:00:00+00:00,283.3489990234375,7592.618117169481,3.891138641359717,1,11834.587866187529,-35.843831631329834
2015-01-09 00:00:00+00:00,290.4079895019531,7620.085627789423,3.891138641359717,1,11834.587866187529,-35.61173642927874
2015-01-10 00:00:00+00:00,274.7959899902344,7559.337173220485,3.891138641359717,1,11834.587866187529,-36.12504923117615
2015-01-11 00:00:00+00:00,265.6600036621094,7523.787783792183,3.891138641359717,1,11834.587866187529,-36.42543476069568
2015-01-12 00:00:00+00:00,267.7959899902344,7532.099202730967,3.891138641359717,1,11834.587866187529,-36.35520486310432
2015-01-14 00:00:00+00:00,178.10299682617188,7368.924313305397,0.0,0,11834.587866187529,-37.73400141496207
2015-01-15 00:00:00+00:00,209.843994140625,7368.924313305397,0.0,0,11834.587866187529,-37.73400141496207
2015-01-16 00:00:00+00:00,208.0970001220703,7368.924313305397,0.0,0,11834.587866187529,-37.73400141496207
2015-01-17 00:00:00+00:00,199.25999450683594,7368.924313305397,5.547218094286804,1,11834.587866187529,-37.73400141496207
2015-01-18 00:00:00+00:00,210.33900451660156,7430.3819980983535,5.547218094286804,1,11834.587866187529,-37.214695753557955
2015-01-19 00:00:00+00:00,214.86099243164062,7455.466451282804,5.547218094286804,1,11834.587866187529,-37.00273693025056
2015-01-20 00:00:00+00:00,211.31500244140625,7435.796071446816,5.547218094286804,1,11834.587866187529,-37.16894787108262
2015-01-21 00:00:00+00:00,226.89700317382812,7522.232827854898,5.547218094286804,1,11834.587866187529,-36.438573840441144
2015-01-22 00:00:00+00:00,233.406005859375,7558.339685327925,5.547218094286804,1,11834.587866187529,-36.13347781275279
2015-01-23 00:00:00+00:00,232.87899780273438,7555.416256700292,5.547218094286804,1,11834.587866187529,-36.15818022453668
2015-01-24 00:00:00+00:00,247.8470001220703,7638.447030001438,33.28450086799557,4,11834.587866187529,-35.456586098573304
2015-01-25 00:00:00+00:00,253.71800231933594,7833.860407732331,33.28450086799557,4,11834.587866187529,-33.8053804973271
2015-01-26 00:00:00+00:00,273.4729919433594,8491.395377020383,33.28450086799557,4,11834.587866187529,-28.24933598844574
2015-01-27 00:00:00+00:00,263.4750061035156,8158.617408655895,33.28450086799557,4,11834.587866187529,-31.061246061928433
2015-01-28 00:00:00+00:00,233.9149932861328,7174.727136377756,33.28450086799557,4,11834.587866187529,-39.374930352441
2015-01-29 00:00:00+00:00,233.51300048828125,7161.347006748738,33.28450086799557,4,11834.587866187529,-39.48798988421605
2015-01-30 00:00:00+00:00,226.4250030517578,6925.426549920423,33.28450086799557,4,11834.587866187529,-41.481472542808326
2015-01-31 00:00:00+00:00,217.46400451660156,6627.164186398908,33.28450086799557,4,11834.587866187529,-44.00173236844769
2015-02-01 00:00:00+00:00,226.9720001220703,6943.633074382031,33.28450086799557,4,11834.587866187529,-41.32763089941975
2015-02-02 00:00:00+00:00,238.22900390625,7318.316826607588,33.28450086799557,4,11834.587866187529,-38.16162498132554
2015-02-03 00:00:00+00:00,227.26800537109375,6953.485461350083,33.28450086799557,4,11834.587866187529,-41.244380117225624
2015-02-04 00:00:00+00:00,226.85299682617188,6939.672109076406,33.28450086799557,4,11834.587866187529,-41.36110029734397
2015-02-05 00:00:00+00:00,217.11099243164062,6615.414355350613,33.28450086799557,4,11834.587866187529,-44.10101618957564
2015-02-06 00:00:00+00:00,222.26600646972656,6786.996424575813,33.28450086799557,4,11834.587866187529,-42.65118057919984
2015-02-07 00:00:00+00:00,227.75399780273438,6969.661476862864,33.28450086799557,4,11834.587866187529,-41.107695885415595
2015-02-08 00:00:00+00:00,223.41200256347656,6825.140332552955,33.28450086799557,4,11834.587866187529,-42.32887186504408
2015-02-09 00:00:00+00:00,220.11000061035156,6715.234845678044,33.28450086799557,4,11834.587866187529,-43.25755217159638
2015-02-10 00:00:00+00:00,219.83900451660156,6706.214875960397,33.28450086799557,4,11834.587866187529,-43.33376918751306
