date,price,cash,btc_holdings,position_value,total_value,return,peak,drawdown
2022-06-10,29067.38,9.307380566538086,0.31028922612417753,9019.294845657396,9028.602226223935,-9.71397773776065,10679.461880163242,-15.458266272814047
2022-06-11,28389.49,9.307380566538086,0.31028922612417753,8808.952882160078,8818.260262726617,-11.817397372733831,10679.461880163242,-17.42785955249063
2022-06-12,26587.35,8259.07563675919,2.7755575615628914e-17,7.379472033441914e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-13,22471.59,8259.07563675919,2.7755575615628914e-17,6.237119154484105e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-14,22118.37,8259.07563675919,2.7755575615628914e-17,6.139080910294581e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-15,22566.73,8259.07563675919,2.7755575615628914e-17,6.263525809124815e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-16,20372.85,8259.07563675919,2.7755575615628914e-17,5.654601786808655e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-17,20432.26,8259.07563675919,2.7755575615628914e-17,5.6710913742819e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-18,18954.25,8259.07563675919,2.7755575615628914e-17,5.260861191125343e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-19,20553.48,8259.07563675919,2.7755575615628914e-17,5.704736683043165e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-20,20550.91,8259.07563675919,2.7755575615628914e-17,5.704023364749844e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-21,20699.21,8259.07563675919,2.7755575615628914e-17,5.745184883387821e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-22,19956.16,8259.07563675919,2.7755575615628914e-17,5.538947078775891e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-23,21098.41,8259.07563675919,2.7755575615628914e-17,5.855985141245412e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-24,21219.46,8259.07563675919,2.7755575615628914e-17,5.889583265528131e-13,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-25,21474.19,2808.0857164981244,0.25383913992849394,5450.989920261065,8259.07563675919,-17.409243632408106,10679.461880163242,-22.66393448062999
2022-06-26,21031.85,119.64421406906195,0.38166629267202634,8027.148217534157,8146.792431603219,-18.532075683967815,10679.461880163242,-23.715328328147095
2022-06-27,20718.16,119.64421406906195,0.38166629267202634,7907.423318185869,8027.0675322549305,-19.729324677450695,10679.461880163242,-24.836404471231358
2022-06-28,20251.96,119.64421406906195,0.38166629267202634,7729.490492542171,7849.134706611232,-21.508652933887678,10679.461880163242,-26.502526113317117
2022-06-29,20094.16,119.64421406906195,0.38166629267202634,7669.263551558524,7788.907765627586,-22.11092234372414,10679.461880163242,-27.066477196803035
2022-06-30,19908.49,119.64421406906195,0.38166629267202634,7598.39957099811,7718.0437850671715,-22.819562149328284,10679.461880163242,-27.73003104769548
2022-07-01,19249.33,5005.877585468819,0.1278271527435324,2460.587046120661,7466.464631589481,-25.335353684105193,10679.461880163242,-30.085759794150313
2022-07-02,19225.66,5005.877585468819,0.1278271527435324,2457.561377415221,7463.43896288404,-25.3656103711596,10679.461880163242,-30.114091452986614
2022-07-03,19294.21,5005.877585468819,0.1278271527435324,2466.32392873579,7472.201514204609,-25.277984857953907,10679.461880163242,-30.032040958131194
2022-07-04,20212.81,5005.877585468819,0.1278271527435324,2583.7459512459995,7589.623536714818,-24.103764632851817,10679.461880163242,-28.932528418755815
2022-07-05,20158.69,5005.877585468819,0.1278271527435324,2576.8279457395192,7582.7055312083385,-24.172944687916615,10679.461880163242,-28.997307015131813
2022-07-06,20545.04,5005.877585468819,0.1278271527435324,2626.213966201983,7632.091551670803,-23.679084483291973,10679.461880163242,-28.534867792850427
2022-07-07,21611.8,5005.877585468819,0.1278271527435324,2762.5748596626736,7768.452445131493,-22.31547554868507,10679.461880163242,-27.258016065761293
2022-07-08,21592.65,5005.877585468819,0.1278271527435324,2760.126969687635,7766.004555156454,-22.339954448435456,10679.461880163242,-27.280937538795296
2022-07-09,21582.17,5005.877585468819,0.1278271527435324,2758.7873411268824,7764.664926595702,-22.35335073404298,10679.461880163242,-27.293481509416516
2022-07-10,20846.53,5005.877585468819,0.1278271527435324,2664.7525744826303,7670.63015995145,-23.2936984004855,10679.461880163242,-28.174001218175615
2022-07-11,19944.25,5005.877585468819,0.1278271527435324,2549.416691105196,7555.294276574015,-24.447057234259848,10679.461880163242,-29.253979635362228
2022-07-12,19309.71,5005.877585468819,0.1278271527435324,2468.305249603315,7474.182835072134,-25.258171649278655,10679.461880163242,-30.01348832982691
2022-07-13,20230.81,5005.877585468819,0.1278271527435324,2586.046839995383,7591.924425464202,-24.080755745357983,10679.461880163242,-28.91098343104761
2022-07-14,20577.38,5005.877585468819,0.1278271527435324,2630.347896321709,7636.225481790529,-23.63774518209471,10679.461880163242,-28.496158631601347
2022-07-15,20827.27,5005.877585468819,0.1278271527435324,2662.29062352079,7668.168208989609,-23.318317910103907,10679.461880163242,-28.197054355023393
2022-07-16,21199.01,5005.877585468819,0.1278271527435324,2709.809089281671,7715.68667475049,-22.8431332524951,10679.461880163242,-27.752102481098508
2022-07-17,20792.81,5005.877585468819,0.1278271527435324,2657.885699837248,7663.763285306068,-23.362367146939324,10679.461880163242,-28.238301037046988
2022-07-18,22447.39,5005.877585468819,0.1278271527435324,2869.385950223642,7875.263535692461,-21.24736464307539,10679.461880163242,-26.25786182803358
2022-07-19,23399.91,5005.877585468819,0.1278271527435324,2991.143869754911,7997.02145522373,-20.029785447762695,10679.461880163242,-25.11774895626585
2022-07-20,23222.77,5005.877585468819,0.1278271527435324,2968.500567917922,7974.378153386741,-20.256218466132587,10679.461880163242,-25.32977557418981
2022-07-21,23153.54,5005.877585468819,0.1278271527435324,2959.6510941334873,7965.5286796023065,-20.344713203976937,10679.461880163242,-25.412639990803093
2022-07-22,22686.32,5005.877585468819,0.1278271527435324,2899.927691828654,7905.805277297473,-20.941947227025267,10679.461880163242,-25.971876055082394
2022-07-23,22452.14,5005.877585468819,0.1278271527435324,2869.9931291991734,7875.870714667993,-21.241292853320072,10679.461880163242,-26.252176345166138
2022-07-24,22585.4,5005.877585468819,0.1278271527435324,2887.0273755737767,7892.9049610425955,-21.070950389574044,10679.461880163242,-26.09267161949973
2022-07-25,21305.59,5005.877585468819,0.1278271527435324,2723.4329072210767,7729.310492689896,-22.70689507310104,10679.461880163242,-27.624532214990698
2022-07-26,21258.08,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-07-27,22960.19,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-07-28,23855.65,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-07-29,23769.15,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-07-30,23646.03,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-07-31,23308.14,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-01,23271.57,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-02,22991.49,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-03,22825.25,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-04,22622.99,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-05,23319.22,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-06,22956.4,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-07,23179.86,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-08,23817.72,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-09,23156.66,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-10,23959.67,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-11,23943.36,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-12,24412.17,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-13,24449.86,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-14,24313.71,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-15,24101.69,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-16,23858.64,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-17,23338.03,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-18,23201.51,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-19,20833.43,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-20,21142.06,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-21,21514.79,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-22,21399.66,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-23,21520.62,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-24,21369.05,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-25,21565.47,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-26,20247.99,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-27,20038.42,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-28,19554.08,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-29,20292.37,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-30,19813.51,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-08-31,20050.28,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-01,20129.93,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-02,19957.44,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-03,19834.79,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-04,20003.46,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-05,19793.29,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-06,18791.95,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-07,19287.52,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-08,19321.77,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-09,21369.73,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-10,21655.13,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-11,21836.45,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-12,22400.52,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-13,20173.77,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-14,20233.68,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-15,19700.15,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-16,19804.02,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-17,20118.35,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-18,19417.72,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-19,19541.28,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-20,18879.95,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-21,18468.05,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-22,19405.96,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-23,19291.13,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-24,18924.39,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-25,18809.94,7723.237424663051,0.0,0.0,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-26,19230.96,5174.569074524244,0.13252943951517798,2548.668350138807,7723.237424663051,-22.767625753369494,10679.461880163242,-27.681399013102748
2022-09-27,19081.4,2632.4416883668205,0.26575485201936655,5070.974633322341,7703.416321689161,-22.96583678310839,10679.461880163242,-27.866999216524107
2022-09-28,19412.67,2632.4416883668205,0.26575485201936655,5159.011243150796,7791.452931517617,-22.085470684823832,10679.461880163242,-27.042644854700114
2022-09-29,19593.46,2632.4416883668205,0.26575485201936655,5207.057062847378,7839.498751214198,-21.605012487858023,10679.461880163242,-26.592754961035865
2022-09-30,19425.63,2632.4416883668205,0.26575485201936655,5162.455426032968,7794.897114399788,-22.051028856002123,10679.461880163242,-27.010394326341864
2022-10-01,19313.96,2632.4416883668205,0.26575485201936655,5132.778581707965,7765.220270074786,-22.347797299252143,10679.461880163242,-27.28828140209543
2022-10-02,19058.15,2632.4416883668205,0.26575485201936655,5064.795833012891,7697.237521379711,-23.027624786202885,10679.461880163242,-27.924856067166804
2022-10-03,19632.35,2632.4416883668205,0.26575485201936655,5217.392269042411,7849.8339574092315,-21.501660425907684,10679.461880163242,-26.495978491294153
2022-10-04,20344.58,2632.4416883668205,0.26575485201936655,5406.6708472961645,8039.1125356629855,-19.608874643370143,10679.461880163242,-24.723617857605927
2022-10-05,20160.74,2632.4416883668205,0.26575485201936655,5357.814475300925,7990.256163667746,-20.097438363322546,10679.461880163242,-25.181097574687822
2022-10-06,19965.12,2632.4416883668205,0.26575485201936655,5305.827511148896,7938.2691995157165,-20.617308004842837,10679.461880163242,-25.667891429428696
2022-10-07,19532.81,2632.4416883668205,0.26575485201936655,5190.939031072404,7823.380719439225,-21.766192805607755,10679.461880163242,-26.74368046604573
2022-10-08,19419.32,2632.4416883668205,0.26575485201936655,5160.778512916725,7793.220201283546,-22.06779798716454,10679.461880163242,-27.026096551182953
2022-10-09,19442.41,2632.4416883668205,0.26575485201936655,5166.914792449852,7799.356480816672,-22.00643519183328,10679.461880163242,-26.96863785521135
2022-10-10,19131.36,2632.4416883668205,0.26575485201936655,5084.251745729229,7716.693434096049,-22.833065659039512,10679.461880163242,-27.742675420476388
2022-10-11,19058.29,2632.4416883668205,0.26575485201936655,5064.833038692173,7697.274727058993,-23.027252729410066,10679.461880163242,-27.924507681829603
2022-10-12,19154.85,2632.4416883668205,0.26575485201936655,5090.494327203163,7722.936015569983,-22.770639844300167,10679.461880163242,-27.684221337827058
2022-10-13,19378.91,2632.4416883668205,0.26575485201936655,5150.039359346622,7782.481047713443,-22.175189522865566,10679.461880163242,-27.12665549030001
2022-10-14,19182.01,2632.4416883668205,0.26575485201936655,5097.712228984009,7730.15391735083,-22.6984608264917,10679.461880163242,-27.6166345824096
2022-10-15,19069.72,2632.4416883668205,0.26575485201936655,5067.870616650755,7700.312305017576,-22.996876949824234,10679.461880163242,-27.89606450751363
2022-10-16,19264.26,2632.4416883668205,0.26575485201936655,5119.570565562602,7752.0122539294225,-22.479877460705776,10679.461880163242,-27.411958196802626
2022-10-17,19550.49,2632.4416883668205,0.26575485201936655,5195.637576856106,7828.079265222927,-21.719207347770734,10679.461880163242,-26.699684374890342
2022-10-18,19330.29,2632.4416883668205,0.26575485201936655,5137.118358441441,7769.560046808261,-22.304399531917387,10679.461880163242,-27.247644740977357
2022-10-19,19123.89,2632.4416883668205,0.26575485201936655,5082.266556984644,7714.708245351465,-22.85291754648535,10679.461880163242,-27.76126426668288
2022-10-20,19043.54,2632.4416883668205,0.26575485201936655,5060.913154624888,7693.354842991708,-23.06645157008292,10679.461880163242,-27.96121256557067
2022-10-21,19166.4,2632.4416883668205,0.26575485201936655,5093.563795743988,7726.0054841108085,-22.739945158891913,10679.461880163242,-27.655479547507767
2022-10-22,19207.57,2632.4416883668205,0.26575485201936655,5104.504923001624,7736.946611368445,-22.63053388631555,10679.461880163242,-27.55302937370304
2022-10-23,19572.6,2632.4416883668205,0.26575485201936655,5201.513416634253,7833.955105001074,-21.66044894998926,10679.461880163242,-26.64466437627916
2022-10-24,19331.06,2632.4416883668205,0.26575485201936655,5137.3229896774965,7769.764678044317,-22.302353219556824,10679.461880163242,-27.24572862162272
2022-10-25,20087.18,2632.4416883668205,0.26575485201936655,5338.265548386379,7970.7072367532,-20.292927632468,10679.461880163242,-25.364149184721256
2022-10-26,20776.76,2632.4416883668205,0.26575485201936655,5521.524779241894,8153.966467608714,-18.46033532391286,10679.461880163242,-23.648152321659154
2022-10-27,20295.28,2632.4416883668205,0.26575485201936655,5393.569133091609,8026.010821458429,-19.73989178541571,10679.461880163242,-24.846299265635412
2022-10-28,20599.89,2632.4416883668205,0.26575485201936655,5474.520718565229,8106.962406932049,-18.93037593067951,10679.461880163242,-24.088287425881717
2022-10-29,20820.19,2632.4416883668205,0.26575485201936655,5533.066512465095,8165.508200831915,-18.344917991680852,10679.461880163242,-23.540078213125284
2022-10-30,20630.65,2632.4416883668205,0.26575485201936655,5482.695337813345,8115.137026180166,-18.84862973819834,10679.461880163242,-24.01174219036474
2022-10-31,20492.56,2632.4416883668205,0.26575485201936655,5445.997250297991,8078.438938664811,-19.215610613351892,10679.461880163242,-24.355374556181975
2022-11-01,20480.27,2632.4416883668205,0.26575485201936655,5442.731123166673,8075.172811533494,-19.248271884665062,10679.461880163242,-24.385957811855036
2022-11-02,20150.33,2632.4416883668205,0.26575485201936655,5355.0479672914025,7987.489655658223,-20.125103443417775,10679.461880163242,-25.207002512975603
2022-11-03,20207.99,2632.4416883668205,0.26575485201936655,5370.37139205884,8002.81308042566,-19.971869195743402,10679.461880163242,-25.063517523381694
2022-11-04,21150.6,2632.4416883668205,0.26575485201936655,5620.874573120814,8253.316261487635,-17.466837385123654,10679.461880163242,-22.7178639326584
2022-11-05,21301.57,2632.4416883668205,0.26575485201936655,5660.995583130178,8293.437271496998,-17.065627285030022,10679.461880163242,-22.342180115818465
2022-11-06,20910.59,2632.4416883668205,0.26575485201936655,5557.090751087646,8189.532439454466,-18.10467560545534,10679.461880163242,-23.315120823959685
2022-11-07,20593.73,2632.4416883668205,0.26575485201936655,5472.883668676789,8105.32535704361,-18.946746429563902,10679.461880163242,-24.10361638071866
2022-11-08,18544.7,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-09,15820.02,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-10,17559.67,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-11,17007.72,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-12,16773.9,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-13,16307.47,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-14,16592.04,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-15,16879.14,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-16,16648.05,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-17,16680.21,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-18,16677.95,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-19,16683.72,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-20,16253.6,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-21,15760.19,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-22,16198.25,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-23,16590.98,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-24,16588.46,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-25,16508.33,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-26,16451.53,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-27,16420.87,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-28,16207.01,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-29,16431.79,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-11-30,17162.35,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-01,16978.64,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-02,17094.49,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-03,16888.31,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-04,17111.76,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-05,16966.84,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-06,17086.52,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-07,16837.85,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-08,17226.02,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-09,17126.85,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-10,17129.19,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-11,17094.83,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-12,17208.66,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-13,17775.32,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-14,17801.37,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-15,17359.21,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-16,16658.44,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-17,16780.55,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-18,16742.74,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-19,16442.79,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-20,16901.12,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-21,16821.13,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-22,16816.01,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-23,16780.97,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-24,16837.16,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-25,16829.1,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-26,16916.07,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-27,16700.54,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-28,16540.47,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-29,16631.24,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-30,16599.47,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2022-12-31,16531.31,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2023-01-01,16613.87,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2023-01-02,16670.08,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2023-01-03,16670.16,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2023-01-04,16846.82,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
2023-01-05,16825.87,7560.785692610367,0.0,0.0,7560.785692610367,-24.39214307389633,10679.461880163242,-29.202559291360142
