date,price,cash,btc_holdings,position_value,total_value,return,unrealized_profit,unrealized_profit_pct,peak,drawdown
2023-06-01,26825.73,269.9790988999084,0.31217553772889395,8374.336687720122,8644.31578662003,-13.556842133799691,3244.7338086218597,63.255068376604115,17600.33806687587,-50.88551280222976
2023-06-02,27251.14,269.9790988999084,0.31217553772889395,8507.139283225371,8777.11838212528,-12.228816178747202,3377.5364041271087,65.84401334242952,17600.33806687587,-50.13096709406983
2023-06-03,27078.3,269.9790988999084,0.31217553772889395,8453.182863284308,8723.161962184216,-12.768380378157834,3323.5799841860453,64.79214985099003,17600.33806687587,-50.4375317733166
2023-06-04,27125.24,269.9790988999084,0.31217553772889395,8467.836383025304,8737.815481925212,-12.62184518074788,3338.233503927041,65.0778156244694,17600.33806687587,-50.35427473765446
2023-06-05,25740.46,269.9790988999084,0.31217553772889395,8035.541941889085,8305.521040788994,-16.944789592110066,2905.9390627908224,56.65037101861694,17600.33806687587,-52.81044597421612
2023-06-06,27269.02,269.9790988999084,0.31217553772889395,8512.720981839964,8782.700080739873,-12.172999192601273,3383.1181027417015,65.95282680706119,17600.33806687587,-50.099253506561546
2023-06-07,26348.91,269.9790988999084,0.31217553772889395,8225.48514782023,8495.46424672014,-15.045357532798606,3095.882268721968,60.353254271141466,17600.33806687587,-51.731243942928884
2023-06-08,26509.09,269.9790988999084,0.31217553772889395,8275.489425453645,8545.468524353553,-14.545314756464467,3145.886546355382,61.328071987288034,17600.33806687587,-51.44713418638095
2023-06-09,26483.81,269.9790988999084,0.31217553772889395,8267.59762785986,8537.576726759768,-14.624232732402326,3137.9947487615964,61.174223867271905,17600.33806687587,-51.49197308415553
2023-06-10,25856.18,269.9790988999084,0.31217553772889395,8071.666895115073,8341.645994014982,-16.583540059850183,2942.0640160168105,57.35461565660221,17600.33806687587,-52.605194500700534
2023-06-11,25937.58,269.9790988999084,0.31217553772889395,8097.077983886205,8367.057082786114,-16.329429172138862,2967.4751047879427,57.84999686583141,17600.33806687587,-52.46081608777132
2023-06-12,25905.64,269.9790988999084,0.31217553772889395,8087.107097211144,8357.086196111053,-16.42913803888947,2957.504218112881,57.65561755596923,17600.33806687587,-52.51746776478555
2023-06-13,25928.94,269.9790988999084,0.31217553772889395,8094.380787240227,8364.359886140135,-16.35640113859865,2964.777908141964,57.797415862787894,17600.33806687587,-52.47614077435251
2023-06-14,25125.73,269.9790988999084,0.31217553772889395,7843.638273581002,8113.6173724809105,-18.863826275190895,2714.0353944827393,52.90926916665802,17600.33806687587,-53.90078678232395
2023-06-15,25574.36,269.9790988999084,0.31217553772889395,7983.689585072317,8253.668683972224,-17.463313160277757,2854.086705974054,55.63952557816282,17600.33806687587,-53.10505597897709
2023-06-16,26330.59,269.9790988999084,0.31217553772889395,8219.766091969037,8489.745190868945,-15.102548091310547,3090.1632128707743,60.24176307024369,17600.33806687587,-51.763737954290846
2023-06-17,26510.43,269.9790988999084,0.31217553772889395,8275.907740674202,8545.88683957411,-14.5411316042589,3146.304861575939,61.33622691137117,17600.33806687587,-51.444757441008406
2023-06-18,26338.0,269.9790988999084,0.31217553772889395,8222.079312703609,8492.058411603517,-15.079415883964831,3092.476433605346,60.286858583270586,17600.33806687587,-51.75059490711879
2023-06-19,26842.09,269.9790988999084,0.31217553772889395,8379.443879517366,8649.422978417275,-13.505770215827251,3249.8410004191037,63.35463147958923,17600.33806687587,-50.856495224397804
2023-06-20,28319.35,269.9790988999084,0.31217553772889395,8840.608314382753,9110.587413282661,-8.894125867173388,3711.00543528449,72.34488756246274,17600.33806687587,-48.23629308331901
2023-06-21,30000.55,269.9790988999084,0.31217553772889395,9365.437828412569,9635.416927312477,-3.6458307268752286,4235.834949314306,82.5762744046753,17600.33806687587,-45.25436448606352
2023-06-22,29892.81,269.9790988999084,0.31217553772889395,9331.804035977659,9601.783134877567,-3.9821686512243284,4202.201156879396,81.92059416533438,17600.33806687587,-45.44546190877842
2023-06-23,30705.39,269.9790988999084,0.31217553772889395,9585.471634425403,9855.450733325311,-1.4454926667468864,4455.86875532714,86.86576447240378,17600.33806687587,-44.00419642010493
2023-06-24,30548.2,269.9790988999084,0.31217553772889395,9536.400761649798,9806.379860549707,-1.936201394502932,4406.797882551536,85.90914319133825,17600.33806687587,-44.28300284182905
2023-06-25,30473.64,269.9790988999084,0.31217553772889395,9513.124953556731,9783.10405245664,-2.1689594754336032,4383.5220744584685,85.45538860951848,17600.33806687587,-44.41524921121484
2023-06-26,30271.91,269.9790988999084,0.31217553772889395,9450.149782330682,9720.12888123059,-2.798711187694098,4320.546903232419,84.22770738915236,17600.33806687587,-44.773055811217425
2023-06-27,30696.99,269.9790988999084,0.31217553772889395,9582.849359908481,9852.82845880839,-1.4717154119161022,4453.246480810219,86.81464405277819,17600.33806687587,-44.01909542094775
2023-06-28,30078.9,269.9790988999084,0.31217553772889395,9389.896781793628,9659.875880693537,-3.401241193064634,4260.293902695365,83.053094032969,17600.33806687587,-45.11539582939271
2023-06-29,30447.17,269.9790988999084,0.31217553772889395,9504.861667073048,9774.840765972956,-2.2515923402704354,4375.258787974785,85.29429843005538,17600.33806687587,-44.462198800775475
2023-06-30,30471.06,269.9790988999084,0.31217553772889395,9512.319540669392,9782.2986395693,-2.1770136043069943,4382.716661571129,85.43968733777635,17600.33806687587,-44.41982533290227
2023-07-01,30590.76,269.9790988999084,0.31217553772889395,9549.68695253554,9819.666051435448,-1.8033394856455196,4420.084073437277,86.16815331744135,17600.33806687587,-44.207514570892116
2023-07-02,30617.66,269.9790988999084,0.31217553772889395,9558.084474500447,9828.063573400355,-1.7193642659964463,4428.481595402184,86.33186037552815,17600.33806687587,-44.15980229438357
2023-07-03,31160.24,269.9790988999084,0.31217553772889395,9727.46467776139,9997.4437766613,-0.025562233387008745,4597.861798663128,89.63387433748848,17600.33806687587,-43.19743326137208
2023-07-04,30774.39,269.9790988999084,0.31217553772889395,9607.011746528697,9876.990845428605,-1.230091545713949,4477.408867430434,87.28568220504278,17600.33806687587,-43.88181177032464
2023-07-05,30503.07,269.9790988999084,0.31217553772889395,9522.312279632093,9792.291378532002,-2.0770862146799844,4392.70940053383,85.63449265113537,17600.33806687587,-44.36304949754767
2023-07-06,29907.98,269.9790988999084,0.31217553772889395,9336.539738885005,9606.518837784914,-3.934811622150865,4206.936859786742,82.01291520887253,17600.33806687587,-45.418555022732534
2023-07-07,30349.69,269.9790988999084,0.31217553772889395,9474.430795655235,9744.409894555143,-2.5559010544485683,4344.827916556972,84.70105813182857,17600.33806687587,-44.63509815817523
2023-07-08,30294.36,269.9790988999084,0.31217553772889395,9457.158123152696,9727.137222052605,-2.728627779473954,4327.555244054433,84.36433279636606,17600.33806687587,-44.73323645777441
2023-07-09,30171.49,269.9790988999084,0.31217553772889395,9418.801114831947,9688.780213731856,-3.112197862681442,4289.198235733685,83.61657494405661,17600.33806687587,-44.951169818912156
2023-07-10,30421.04,269.9790988999084,0.31217553772889395,9496.704520272193,9766.683619172101,-2.3331638082789867,4367.10164117393,85.13527741043428,17600.33806687587,-44.50854533554009
2023-07-11,30626.62,269.9790988999084,0.31217553772889395,9560.881567318498,9830.860666218407,-1.6913933378159347,4431.278688220235,86.38638882312881,17600.33806687587,-44.14391002681789
2023-07-12,30385.22,269.9790988999084,0.31217553772889395,9485.522392510744,9755.501491410652,-2.4449850858934767,4355.919513412481,84.91728533531648,17600.33806687587,-44.57207893199126
2023-07-13,31475.78,269.9790988999084,0.31217553772889395,9825.968546936365,10095.947645836273,0.9594764583627329,4696.365667838102,91.55417638613928,17600.33806687587,-42.63776293685508
2023-07-14,30331.09,269.9790988999084,0.31217553772889395,9468.624330653478,9738.603429553386,-2.613965704466136,4339.021451555215,84.58786291694331,17600.33806687587,-44.668088802898616
2023-07-15,30298.45,269.9790988999084,0.31217553772889395,9458.434921102007,9728.414020001916,-2.7158597999808443,4328.832042003744,84.38922357211234,17600.33806687587,-44.72598206331642
2023-07-16,30248.17,269.9790988999084,0.31217553772889395,9442.738735064997,9712.717833964905,-2.872821660350946,4313.135855966734,84.08323134606755,17600.33806687587,-44.81516322550416
2023-07-17,30147.68,269.9790988999084,0.31217553772889395,9411.368215278622,9681.34731417853,-3.186526858214693,4281.76533618036,83.47167289747496,17600.33806687587,-44.993401391539244
2023-07-18,29863.79,269.9790988999084,0.31217553772889395,9322.744701872765,9592.723800772674,-4.0727619922732625,4193.1418227745025,81.74398528705635,17600.33806687587,-45.49693440930921
2023-07-19,29918.6,269.9790988999084,0.31217553772889395,9339.855043095686,9609.834141995594,-3.901658580044059,4210.252163997423,82.07754602511348,17600.33806687587,-45.39971842880983
2023-07-20,29809.61,269.9790988999084,0.31217553772889395,9305.831031238615,9575.810130138523,-4.241898698614769,4176.228152140352,81.41425858047114,17600.33806687587,-45.59303296474539
2023-07-21,29911.46,269.9790988999084,0.31217553772889395,9337.626109756302,9607.60520865621,-3.923947913437896,4208.023230658039,82.03409366843172,17600.33806687587,-45.412382579526216
2023-07-22,29791.61,269.9790988999084,0.31217553772889395,9300.211871559495,9570.190970459404,-4.298090295405964,4170.608992461232,81.30471482413054,17600.33806687587,-45.62495939512285
2023-07-23,30085.68,269.9790988999084,0.31217553772889395,9392.01333193943,9661.992430839338,-3.380075691606617,4262.410452841167,83.09435551452397,17600.33806687587,-45.10337020728386
2023-07-24,29181.04,269.9790988999084,0.31217553772889395,9109.606853488363,9379.585952388272,-6.204140476117281,3980.0039743901007,77.58892975141477,17600.33806687587,-46.70792165043233
2023-07-25,29226.63,269.9790988999084,0.31217553772889395,9123.838936253424,9393.818035153332,-6.06181964846668,3994.236057155161,77.86637974316855,17600.33806687587,-46.62705909704851
2023-07-26,29352.06,269.9790988999084,0.31217553772889395,9162.99511395076,9432.974212850668,-5.670257871493323,4033.3922348524966,78.62971715193535,17600.33806687587,-46.40458508803486
2023-07-27,29217.05,269.9790988999084,0.31217553772889395,9120.848294601981,9390.82739350189,-6.091726064981104,3991.2454155037185,77.8080781217384,17600.33806687587,-46.64405105277163
2023-07-28,29316.82,269.9790988999084,0.31217553772889395,9151.994048001192,9421.9731469011,-5.780268530988996,4022.391168902929,78.4152548200774,17600.33806687587,-46.467089943951635
2023-07-29,29358.76,269.9790988999084,0.31217553772889395,9165.086690053542,9435.06578895345,-5.649342110465495,4035.4838109552793,78.67049177235101,17600.33806687587,-46.392701361172136
2023-07-30,29283.34,269.9790988999084,0.31217553772889395,9141.542410998029,9411.521509897937,-5.88478490102063,4011.939531899766,78.21150343328387,17600.33806687587,-46.52647310445373
2023-07-31,29231.47,269.9790988999084,0.31217553772889395,9125.349865856031,9395.32896475594,-6.046710352440605,3995.7469867577684,77.8958348420957,17600.33806687587,-46.61847443465813
2023-08-01,29699.74,269.9790988999084,0.31217553772889395,9271.532304908342,9541.51140380825,-4.584885961917498,4141.929425810079,80.74561566329658,17600.33806687587,-45.78790834838829
2023-08-02,29163.69,269.9790988999084,0.31217553772889395,9104.190607908768,9374.169706808676,-6.25830293191324,3974.587728810505,77.48334174183091,17600.33806687587,-46.73869518193505
2023-08-03,29177.75,269.9790988999084,0.31217553772889395,9108.579795969235,9378.558894869144,-6.214411051308562,3978.9769168709727,77.5689075870614,17600.33806687587,-46.713757092429105
