date,open,high,low,close,price,volume,wt1,wt2,return_5d,return_20d,return_60d,year
2024-06-22,64119.34,64500.0,63924.68,64250.18,64250.18,358155105.44,-44.19812000102857,-39.47336308354211,-4.077934100729374,-9.86222917974704,-4.792795911233238,2024
2024-06-23,64250.18,64504.84,63154.88,63181.02,63181.02,416250575.81,-47.24866100542086,-42.54548436877768,-4.521484458465519,-6.251814231552444,-4.421786796097937,2024
2024-06-24,63181.02,63335.53,58443.98,60270.95,60270.95,2938115761.51,-55.232056403278435,-47.09427962802344,1.0524970985192894,0.9089287625298814,6.332818712829336,2024
2024-06-25,60270.95,62385.37,60232.04,61796.56,61796.56,1946492862.08,-57.73101790237881,-51.10246382802668,1.4391092319701926,4.804458371145581,3.8581597422251424,2024
2024-06-26,61796.56,62471.55,60684.69,60824.43,60824.43,1436803387.64,-58.9119872435675,-54.78093063866141,3.315838718094022,7.008992932609481,5.655934630213544,2024
2024-06-27,60824.43,62341.3,60562.27,61630.1,61630.1,1385461549.94,-58.546168200408786,-57.60530743740839,0.672366262589219,4.002167771916643,1.9798280385720624,2024
2024-06-28,61630.1,62168.03,59907.92,60324.3,60324.3,1481619028.88,-59.17119037513223,-58.59009093037184,-0.2770027998667324,6.062449129123748,-1.4630422566030643,2024
2024-06-29,60324.3,61129.31,60294.22,60905.3,60905.3,560710968.57,-58.89325203381658,-58.88064946323128,-6.344587416858638,9.528218398070454,-3.0568768235276766,2024
2024-06-30,60905.3,62949.76,60637.5,62685.88,62685.88,778765578.43,-54.30032722183165,-57.72773445779732,-9.634769424948653,7.143522592328622,-5.289915368500853,2024
2024-07-01,62685.88,63800.98,62462.2,62841.27,62841.27,1623104957.15,-46.65827161529164,-54.75576031151803,-7.297147240977142,8.490773658775508,-5.907296272019957,2024
2024-07-02,62841.27,63219.74,61453.08,62044.48,62044.48,1278702453.96,-43.20076045902212,-50.763152832490505,-9.95717910763375,8.902048981633826,-4.924386504649581,2024
2024-07-03,62044.48,62198.73,59373.07,60157.2,60157.2,1653064013.62,-46.68735962170722,-47.71167972946317,-5.73071884994647,9.612531833263516,-4.727214697492565,2024
2024-07-04,60157.2,60428.43,56728.63,57041.11,57041.11,2342236881.51,-54.93092412131095,-47.86932895433299,1.7637980747569504,14.611251429013205,3.693283668568159,2024
2024-07-05,57041.11,57494.97,53528.09,56646.24,56646.24,3198812323.21,-62.747868549330086,-51.8917281878426,1.9057575577831942,16.148927095602474,1.4751199726583675,2024
2024-07-06,56646.24,58495.08,56035.03,58255.65,58255.65,1072779742.28,-63.43294699669922,-56.94977482226187,-1.5567588723153891,16.598424358839004,-0.480863229575168,2024
2024-07-07,58255.65,58452.39,55734.13,55866.6,55866.6,1053256457.42,-64.73934695043495,-61.462771654443806,3.6642287162633957,21.54766891129942,0.53842546351488,2024
2024-07-08,55866.6,58166.93,54305.08,56709.76,56709.76,2441024283.07,-65.21933224456191,-64.03487368525654,4.44597191030256,20.354503351804,-4.858828533218973,2024
2024-07-09,56709.76,58289.53,56296.1,58047.2,58047.2,1692558128.7,-62.25379876972229,-63.9113562403546,4.774683361126808,15.049097975440674,-6.683147507545584,2024
2024-07-10,58047.2,59463.57,57165.19,57725.78,57725.78,1631984559.89,-57.784534330410494,-62.49925307378242,12.195192511907171,14.645553511793153,-4.930985774466789,2024
2024-07-11,57725.78,59494.11,57072.63,57348.75,57348.75,1729366992.27,-54.15785878129517,-59.85388103149747,13.494383051069114,12.675219599380982,-0.5099326489243494,2024
2024-07-12,57348.75,58543.78,56554.34,57913.68,57913.68,1567843358.24,-51.87700916417519,-56.518300261400796,10.676164940649603,12.75437858550863,-0.46836947677992846,2024
2024-07-13,57913.68,59866.89,57784.15,59231.06,59231.06,819172857.7,-44.115788396333905,-51.9837976680537,8.020065823572974,3.699477942822571,-3.16859093860552,2024
2024-07-14,59231.06,61424.95,59222.6,60818.77,60818.77,1207899406.9,-31.87443925364293,-45.50627389886181,9.684049841849829,-0.22935353674531367,-4.403508982506543,2024
2024-08-06,54031.82,57077.92,53987.77,56057.67,56057.67,2473716223.17,-34.64572327635809,-21.78680251673433,4.758189200514407,12.11716434165031,10.705974757780702,2024
2024-08-07,56057.67,57753.96,54580.16,55130.45,55130.45,2232435439.52,-37.8307112774916,-29.708567680940654,7.673508922927352,7.820142951853293,13.951110502453744,2024
2024-08-08,55130.45,62717.23,54751.57,61708.53,61708.53,2834182014.44,-34.46059973900471,-34.060393532663426,-1.7806290313510886,-4.318738430489266,0.8123836364275716,2024
2024-09-06,56167.4,57004.28,52552.05,53954.33,53954.33,3807917186.59,-34.90486030044266,-24.59456981040838,6.301514632838545,20.812694736455818,28.586695451504983,2024
2024-09-07,53954.33,54852.05,53742.58,54167.82,54167.82,925092003.79,-40.34430756759124,-30.714062050122802,7.334225375878156,21.456392374660815,39.646694291924625,2024
2024-09-08,54167.82,55321.44,53631.93,54879.33,54879.33,1042880564.27,-42.84356003210391,-36.15019039334656,10.329553950458227,20.02455204901372,38.34427278904462,2024
2024-09-09,54879.33,58005.33,54591.28,57056.31,57056.31,2385673385.77,-39.44319522943357,-39.383980782392854,5.18251180281375,14.995133754706536,34.187279198391906,2024
2024-09-10,57056.31,58050.66,56397.36,57642.43,57642.43,1908344975.36,-33.651562329128176,-39.070656289564226,2.5966636035295476,9.840633019808486,33.09017333238729,2024
2025-02-09,96475.59,97340.86,94752.27,96485.6,96485.6,1791686347.07,-32.74034653883575,-27.77994073585466,1.0603758488313186,-10.815106088369664,-17.547323123865112,2025
2025-02-10,96485.6,98363.35,95276.7,97458.59,97458.59,2731410651.57,-32.803192580593524,-30.25211001494639,0.1412086918146649,-3.265828081444644,-14.43955838064146,2025
2025-02-11,97458.59,98499.44,94852.37,95781.05,95781.05,2800036234.45,-34.21748293302561,-32.381520234294065,0.3671289884585649,-10.04593288547161,-10.971825846553163,2025
2025-02-12,95781.05,98127.45,94087.33,97874.61,97874.61,3853980407.7,-34.15159390136525,-33.478153988455034,-2.1295614868861334,-10.849790359317913,-14.450826419640395,2025
2025-02-13,97874.61,98104.11,95225.08,96632.78,96632.78,2236344585.75,-33.96616829823328,-33.78460942830442,-1.0370290495626877,-6.231819057673804,-12.477163546365944,2025
2025-02-14,96632.78,98869.28,96282.72,97508.71,97508.71,1966704817.61,-30.16005240761318,-33.123824385059336,-0.8898897339529976,-7.770382768882911,-14.224924111907544,2025
2025-02-17,96132.69,97046.2,95226.61,95790.31,95790.31,1398128550.67,-31.941777986626494,-29.170000173270736,0.824874666341513,-15.733595600640605,-11.828284092618546,2025
2025-02-18,95790.31,96736.69,93361.47,95630.67,95630.67,2502902525.93,-37.3920337578114,-30.97799551082029,0.6728489929015424,-17.848928591632795,-11.052029646974137,2025
2025-02-19,95630.67,96885.35,95032.61,96640.99,96640.99,1637124692.48,-36.80185880173477,-33.5613772165379,-5.28142354501957,-14.198447263423109,-11.872653622443242,2025
2025-02-24,96274.12,96514.26,91349.77,91536.97,91536.97,2945422583.03,-41.76050526026812,-30.16910805731559,-5.993632955078154,-9.793420079340631,3.4677464198345165,2025
2025-02-25,91536.97,92540.35,85944.14,88609.26,88609.26,6473414678.86,-55.913701130365766,-37.88926987587264,6.394929830132878,-5.173432212389539,6.832694461052946,2025
2025-02-26,88609.26,89320.19,82199.13,84128.38,84128.38,5069737664.07,-66.6059491874354,-48.14874309449043,2.4136563666149247,-1.6779593283503091,11.469447052231363,2025
2025-02-27,84128.38,87008.08,82601.58,84657.34,84657.34,3929681159.63,-71.67995823894725,-58.99002845425413,3.068936491508012,2.6237063437145602,12.258499971768554,2025
2025-02-28,84657.34,85114.25,78203.72,84322.57,84322.57,6502539275.13,-75.39861913881045,-67.39955692388972,7.457350979696176,-0.17108112335760817,11.801810594719765,2025
2025-03-01,84322.57,86537.62,83798.96,86050.58,86050.58,1577375765.18,-73.74661452220869,-71.85778527185045,4.510521602527251,-2.312709571510163,9.454392986078641,2025
2025-03-02,86050.58,95106.04,85047.82,94275.76,94275.76,4350642164.47,-63.90908079945242,-71.1835681748547,-7.965090920508089,-11.072167437313684,2.379773973712873,2025
2025-03-03,94275.76,94415.65,85071.66,86158.95,86158.95,5844734403.0,-59.567014040380236,-68.15533212521295,0.07666063711315729,-0.07808823111238317,12.49564903007756,2025
2025-03-04,86158.95,88941.97,81449.43,87255.42,87255.42,5671376306.72,-59.546253974428076,-64.19224083411736,-7.4910761990487185,0.30377482567844893,9.910811271093522,2025
2025-03-05,87255.42,91001.98,86341.87,90610.8,90610.8,3457722668.91,-53.00849314899858,-59.00771049081484,-13.29773051336045,-3.499693193305886,4.175319056889459,2025
2025-03-06,90610.8,92808.83,87818.33,89931.91,89931.91,3512025157.48,-45.36890384906646,-54.37266625321834,-7.797499241370498,-3.3447082353749713,5.377446114510409,2025
2025-03-07,89931.91,91275.25,84649.25,86766.61,86766.61,6196139350.73,-44.650372139152516,-50.643505777911415,-3.57449714815411,0.521260424949177,11.604994133111802,2025
2025-03-08,86766.61,86860.89,85206.97,86225.0,86225.0,910862167.44,-46.68913679485007,-47.42922648301691,-5.965288489417231,-2.1316207596404846,12.55699623079154,2025
2025-03-09,86225.0,86509.85,80006.76,80719.05,80719.05,1952362587.51,-53.384353545298794,-47.52319158209197,4.059041824699361,2.3620198701545636,27.923953515310206,2025
2025-03-10,80719.05,84037.25,77420.92,78561.62,78561.62,4414695361.63,-59.52220782519926,-51.06151757612516,7.375484365011831,4.8597393994675775,31.084745961195814,2025
2025-03-11,78561.62,83608.26,76581.52,82919.47,82919.47,3744822903.84,-61.24508847422788,-55.210196659894,-0.4185989128970613,-0.4582156639447832,26.404667082411404,2025
2025-03-12,82919.47,84410.29,80596.11,83665.14,83665.14,2750448405.11,-59.106923257945795,-58.31464327566793,0.43026283109068864,1.804598665585222,24.453290821003826,2025
2025-03-13,83665.14,84307.29,79915.4,81081.43,81081.43,2112762232.49,-58.54822553090603,-59.605611272069744,2.016873654053719,1.7379441877135138,26.78913038410893,2025
2025-03-14,81081.43,85315.9,80787.81,83995.47,83995.47,2317052000.16,-54.6994175143196,-58.39991369434983,3.43236367389812,-0.9960894319657965,23.97881695286661,2025
2025-03-15,83995.47,84688.82,83628.73,84355.92,84355.92,512466916.19,-49.15787068824224,-55.37810924785342,-0.21054835274157968,-0.5876410333738202,22.746287397493848,2025
2025-03-16,84355.92,85083.1,81992.19,82572.37,82572.37,1094031604.62,-46.86624713879441,-52.31794021806557,1.8021887951139126,1.1274957955064169,25.692940628929506,2025
2025-03-17,82572.37,84760.98,82442.95,84025.12,84025.12,1667911609.42,-43.04660965697491,-48.44253624958279,-0.22342128163577168,-6.735545275032029,23.17697374309018,2025
2025-03-18,84025.12,84039.3,81137.39,82716.74,82716.74,1721702159.89,-43.36192331108458,-45.60816269877404,4.080105187897876,-4.320383032503461,24.713957537494835,2025
2025-03-19,82716.74,87036.45,82562.03,86878.5,86878.5,2600942940.47,-33.05955775610385,-41.583584465739435,0.7389400139274915,-12.22788146664594,22.571890628866754,2025
2025-04-06,83503.37,83756.1,77079.93,78365.57,78365.57,2374631982.2,-33.23584057636246,-22.235047881337366,6.4064231268910365,20.79751349986989,29.624030042785353,2025
2025-04-07,78365.57,81172.27,74426.93,79143.06,79143.06,5546499783.12,-43.29980982514907,-28.825700442687534,7.74427978903014,18.49104646699282,31.903593315699432,2025
2025-04-08,79143.06,80835.83,76181.24,76255.1,76255.1,3084760820.88,-49.56518788242155,-36.55626710917568,9.803698375584059,24.627808500677318,38.51562715149544,2025
2025-04-09,76255.1,83574.06,74569.86,82587.03,82587.03,4963132858.37,-48.02005323564026,-43.53022287989334,2.4080294448171946,14.151289857499428,28.082194020053763,2025
2025-04-10,82587.03,82710.13,78405.82,79554.96,79554.96,2526317821.03,-46.42633082532498,-46.82784544213397,5.132564958866159,18.391285722474105,38.64895413183538,2025
2025-04-11,79554.96,84266.51,78924.27,83386.0,83386.0,2412186958.4,-38.55634374906163,-45.641978923112106,0.7715923536324887,15.750017988631182,32.27184419446909,2025
2025-06-22,102165.68,103430.09,98264.46,101015.42,101015.42,3086806069.73,-34.69845912864048,-21.89880933611417,6.02852514992267,16.287354940463562,11.361057549431553,2025
2025-06-23,101015.42,106134.09,99685.07,105423.73,105423.73,3606601777.41,-32.77622458755706,-27.422877758622317,1.8237924232049174,12.998904516089516,10.895137176421276,2025
2025-08-25,113486.67,113648.57,109292.22,110150.15,110150.15,3708998747.39,-32.66810000728723,-23.159316339283176,-1.1952956941048143,4.722390300875667,,2025
2025-08-26,110150.15,112407.53,108701.29,111805.93,111805.93,2999152225.36,-38.12175071594163,-28.02363781043359,-3.159233146220408,3.2155092310399036,,2025
2025-08-27,111805.93,112669.11,110381.63,111276.98,111276.98,2440706983.66,-40.4896318649041,-33.75459165968013,-1.8159191595602198,4.9977362793274915,,2025
2025-08-28,111276.98,113487.65,110887.39,112582.21,112582.21,1898278605.83,-39.807739965722355,-37.77180563846383,-1.1869282011785054,3.469429139825908,,2025
2025-08-29,112582.21,112646.73,107512.41,108393.15,108393.15,3185827654.7,-45.0243480834459,-40.8608676575035,3.098313869464997,8.05706818189158,,2025
2025-08-30,108393.15,108937.23,107381.29,108833.53,108833.53,1049906247.96,-49.816460953480956,-43.78454521688833,1.744682911599038,6.310959499338109,,2025
2025-08-31,108833.53,109510.25,108095.95,108273.72,108273.72,990157824.59,-51.90479243980113,-46.638335360612594,2.219624485055105,6.910587352129394,,2025
2025-09-01,108273.72,109913.29,107271.39,109256.28,109256.28,2365084072.12,-52.37254121433593,-49.77953567276599,0.8913721023633636,5.531535578549818,,2025
2025-09-02,109256.28,111796.23,108420.77,111245.94,111245.94,2993969175.78,-48.39016211178947,-50.620989179851875,-0.09231797582904822,1.3500807310361296,,2025
2025-09-03,111245.94,112601.73,110556.54,111751.51,111751.51,2132239039.57,-41.393556285731684,-48.51526301291456,0.30205408410142187,0.2614282348399666,,2025
2025-09-04,111751.51,112225.93,109345.22,110732.33,110732.33,2162838407.83,-38.09072969001536,-45.06174732546812,0.7376436493298666,2.3736157272225666,,2025
2025-09-05,110732.33,113400.39,110217.27,110676.99,110676.99,3163045481.16,-32.42270173056205,-40.074287454524644,2.9917781464783078,-1.459996337088676,,2025
2025-09-06,110676.99,111320.3,110019.89,110230.16,110230.16,734143439.06,-31.53995726679661,-35.86173624327643,4.815088719820415,-0.459239104796727,,2025
