date,price,total_value,position,position_type,peak,dd
2022-09-05,19793.29,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-06,18791.95,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-07,19287.52,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-08,19321.77,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-09,21369.73,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-10,21655.13,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-11,21836.45,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-12,22400.52,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-13,20173.77,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-14,20233.68,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-15,19700.15,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-16,19804.02,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-17,20118.35,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-18,19417.72,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-19,19541.28,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-20,18879.95,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-21,18468.05,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-22,19405.96,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-23,19291.13,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-24,18924.39,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-25,18809.94,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-26,19230.96,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-27,19081.4,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-28,19412.67,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-29,19593.46,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-09-30,19425.63,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-01,19313.96,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-02,19058.15,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-03,19632.35,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-04,20344.58,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-05,20160.74,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-06,19965.12,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-07,19532.81,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-08,19419.32,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-09,19442.41,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-10,19131.36,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-11,19058.29,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-12,19154.85,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-13,19378.91,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-14,19182.01,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-15,19069.72,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-16,19264.26,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-17,19550.49,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-18,19330.29,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-19,19123.89,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-20,19043.54,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-21,19166.4,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-22,19207.57,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-23,19572.6,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-24,19331.06,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-25,20087.18,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-26,20776.76,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-27,20295.28,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-28,20599.89,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-29,20820.19,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-30,20630.65,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-10-31,20492.56,12001.648013747656,0.0,,12122.519564981132,-0.9970827482320066
2022-11-01,20480.27,12001.648013747656,-0.19338338042109438,SHORT,12122.519564981132,-0.9970827482320066
2022-11-02,20150.33,12065.452926283791,-0.19338338042109438,SHORT,12122.519564981132,-0.4707489923315258
2022-11-03,20207.99,12054.30244056871,-0.19338338042109438,SHORT,12122.519564981132,-0.5627305779689881
2022-11-04,21150.6,11872.017332349984,-0.19338338042109438,SHORT,12122.519564981132,-2.0664205265940363
2022-11-05,21301.57,11842.82224340781,-0.19338338042109438,SHORT,12122.519564981132,-2.3072540330749036
2022-11-06,20910.59,11918.43127748485,-0.19338338042109438,SHORT,12122.519564981132,-1.6835467775679378
2022-11-07,20593.73,11979.706735405078,-0.19338338042109438,SHORT,12122.519564981132,-1.1780787715831302
2022-11-08,18544.7,12375.955083389314,-0.19338338042109438,SHORT,12375.955083389314,0.0
2022-11-09,15820.02,12902.86291235506,-0.19338338042109438,SHORT,12902.86291235506,0.0
2022-11-10,17559.67,12566.443514605504,-0.19338338042109438,SHORT,12902.86291235506,-2.6073236616923188
2022-11-11,17007.72,12673.181471428927,-0.19338338042109438,SHORT,12902.86291235506,-1.7800812307027087
2022-11-12,16773.9,12718.398373438988,-0.19338338042109438,SHORT,12902.86291235506,-1.4296403842238719
2022-11-13,16307.47,12808.598183568798,-0.19338338042109438,SHORT,12902.86291235506,-0.7305721949196196
2022-11-14,16592.04,12753.567075002367,-0.19338338042109438,SHORT,12902.86291235506,-1.1570752814070067
2022-11-15,16879.14,12698.046706483472,-0.19338338042109438,SHORT,12902.86291235506,-1.5873702391696918
2022-11-16,16648.05,12742.735671864983,-0.19338338042109438,SHORT,12902.86291235506,-1.241021016636149
2022-11-17,16680.21,12736.516462350639,-0.19338338042109438,SHORT,12902.86291235506,-1.2892212459696601
2022-11-18,16677.95,12736.953508790391,-0.19338338042109438,SHORT,12902.86291235506,-1.285834040798829
2022-11-19,16683.72,12735.837686685361,-0.19338338042109438,SHORT,12902.86291235506,-1.294481905327883
2022-11-20,16253.6,12819.015746272082,-0.19338338042109438,SHORT,12902.86291235506,-0.6498338132593106
2022-11-21,15760.19,12914.433040005655,-0.19338338042109438,SHORT,12914.433040005655,0.0
2022-11-22,16198.25,12829.71951637839,-0.19338338042109438,SHORT,12914.433040005655,-0.6559600670416051
2022-11-23,16590.98,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-24,16588.46,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-25,16508.33,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-26,16451.53,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-27,16420.87,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-28,16207.01,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-29,16431.79,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-11-30,17162.35,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-01,16978.64,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-02,17094.49,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-03,16888.31,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-04,17111.76,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-05,16966.84,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-06,17086.52,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-07,16837.85,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-08,17226.02,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-09,17126.85,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-10,17129.19,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-11,17094.83,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-12,17208.66,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-13,17775.32,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-14,17801.37,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-15,17359.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-16,16658.44,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-17,16780.55,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-18,16742.74,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-19,16442.79,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-20,16901.12,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-21,16821.13,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-22,16816.01,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-23,16780.97,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-24,16837.16,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-25,16829.1,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-26,16916.07,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-27,16700.54,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-28,16540.47,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-29,16631.24,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-30,16599.47,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2022-12-31,16531.31,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-01,16613.87,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-02,16670.08,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-03,16670.16,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-04,16846.82,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-05,16825.87,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-06,16946.16,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-07,16942.73,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-08,17115.81,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-09,17179.03,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-10,17442.44,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-11,17938.0,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-12,18849.0,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-13,19932.05,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-14,20954.52,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-15,20878.94,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-16,21188.92,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-17,21136.12,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-18,20678.47,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-19,21082.28,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-20,22676.2,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-21,22789.92,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-22,22714.99,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-23,22917.47,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-24,22637.8,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-25,23066.28,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-26,23009.15,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-27,23077.75,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-28,23031.02,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-29,23747.26,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-30,22833.34,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-01-31,23129.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-01,23730.52,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-02,23470.8,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-03,23437.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-04,23332.1,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-05,22940.79,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-06,22761.44,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-07,23252.78,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-08,22961.13,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-09,21807.55,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-10,21634.86,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-11,21862.19,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-12,21790.14,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-13,21787.77,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-14,22208.56,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-15,24332.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-16,23533.22,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-17,24578.28,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-18,24638.27,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-19,24287.53,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-20,24838.09,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-21,24450.5,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-22,24186.92,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-23,23941.1,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-24,23189.78,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-25,23168.68,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-26,23557.29,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-27,23492.86,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-02-28,23137.23,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-01,23642.8,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-02,23467.23,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-03,22360.92,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-04,22353.23,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-05,22434.09,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-06,22410.79,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-07,22201.44,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-08,21704.74,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-09,20370.48,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-10,20206.71,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-11,20613.6,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-12,22183.71,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-13,24207.1,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-14,24757.56,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-15,24372.11,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-16,25049.83,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-17,27441.41,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-18,26973.46,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-19,28040.29,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-20,27807.05,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-21,28188.11,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-22,27316.18,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-23,28345.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-24,27493.01,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-25,27492.83,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-26,27995.16,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-27,27146.01,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-28,27266.08,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-29,28355.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-30,28040.71,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-03-31,28474.62,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-01,28468.49,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-02,28187.85,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-03,27809.04,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-04,28177.23,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-05,28180.06,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-06,28043.49,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-07,27927.8,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-08,27953.93,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-09,28340.68,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-10,29655.75,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-11,30226.45,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-12,29905.56,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-13,30407.76,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-14,30491.71,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-15,30321.55,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-16,30322.37,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-17,29446.34,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-18,30395.53,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-19,28821.91,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-20,28248.11,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-21,27261.17,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-22,27820.73,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-23,27596.85,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-24,27520.93,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-25,28308.07,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-26,28432.89,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-27,29483.94,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-28,29339.99,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-29,29251.2,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-04-30,29236.81,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-01,28086.77,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-02,28694.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-03,29041.65,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-04,28865.72,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-05,29548.51,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-06,28943.98,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-07,28572.81,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-08,27783.42,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-09,27680.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-10,27628.73,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-11,26991.62,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-12,26807.09,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-13,26788.88,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-14,26931.44,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-15,27176.27,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-16,27036.57,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-17,27406.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-18,26823.31,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-19,26888.42,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-20,27118.54,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-21,26755.17,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-22,26855.4,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-23,27224.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-24,26326.17,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-25,26480.21,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-26,26719.7,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-27,26872.59,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-28,28077.57,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-29,27746.07,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-30,27703.56,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-05-31,27220.17,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-01,26825.73,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-02,27251.14,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-03,27078.3,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-04,27125.24,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-05,25740.46,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-06,27269.02,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-07,26348.91,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-08,26509.09,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-09,26483.81,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-10,25856.18,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-11,25937.58,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-12,25905.64,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-13,25928.94,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-14,25125.73,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-15,25574.36,12753.772061385615,0.0,,12914.433040005655,-1.2440420583881107
2023-06-16,26330.59,12753.772061385615,0.4601523725186687,LONG,12914.433040005655,-1.2440420583881107
2023-06-17,26510.43,12836.525864059373,0.4601523725186687,LONG,12914.433040005655,-0.6032566486267376
2023-06-18,26338.0,12757.181790465978,0.4601523725186687,LONG,12914.433040005655,-1.2176395901589492
2023-06-19,26842.09,12989.139999928913,0.4601523725186687,LONG,12989.139999928913,0.0
2023-06-20,28319.35,13668.904693755841,0.4601523725186687,LONG,13668.904693755841,0.0
2023-06-21,30000.55,14442.512862434229,0.4601523725186687,LONG,14442.512862434229,0.0
2023-06-22,29892.81,14392.936045819068,0.4601523725186687,LONG,14442.512862434229,-0.34327001877985586
2023-06-23,30705.39,14766.846660680287,0.4601523725186687,LONG,14766.846660680287,0.0
2023-06-24,30548.2,14694.515309244078,0.4601523725186687,LONG,14766.846660680287,-0.4898225944798748
2023-06-25,30473.64,14660.206348349086,0.4601523725186687,LONG,14766.846660680287,-0.7221603554342615
2023-06-26,30271.91,14567.379810240895,0.4601523725186687,LONG,14766.846660680287,-1.3507748473512151
2023-06-27,30696.99,14762.981380751131,0.4601523725186687,LONG,14766.846660680287,-0.02617539152382406
2023-06-28,30078.9,14478.565800821067,0.4601523725186687,LONG,14766.846660680287,-1.9522167899719993
2023-06-29,30447.17,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-06-30,30471.06,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-01,30590.76,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-02,30617.66,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-03,31160.24,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-04,30774.39,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-05,30503.07,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-06,29907.98,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-07,30349.69,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-08,30294.36,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-09,30171.49,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-10,30421.04,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-11,30626.62,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-12,30385.22,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-13,31475.78,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-14,30331.09,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-15,30298.45,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-16,30248.17,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-17,30147.68,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-18,29863.79,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-19,29918.6,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
