date,price,total_value,position,position_levels,peak,dd
2020-10-14,11429.3,10000.0,0,0,10000.0,0.0
2020-10-15,11508.31,10000.0,0,0,10000.0,0.0
2020-10-16,11326.25,10000.0,0,0,10000.0,0.0
2020-10-17,11367.65,10000.0,0,0,10000.0,0.0
2020-10-18,11513.33,10000.0,0,0,10000.0,0.0
2020-10-19,11756.88,10000.0,0,0,10000.0,0.0
2020-10-20,11921.78,10000.0,0,0,10000.0,0.0
2020-10-21,12813.11,10000.0,0,0,10000.0,0.0
2020-10-22,12990.25,10000.0,0,0,10000.0,0.0
2020-10-23,12937.2,10000.0,0,0,10000.0,0.0
2020-10-24,13126.13,10000.0,0,0,10000.0,0.0
2020-10-25,13041.21,10000.0,0,0,10000.0,0.0
2020-10-26,13069.43,10000.0,0,0,10000.0,0.0
2020-10-27,13646.02,10000.0,0,0,10000.0,0.0
2020-10-28,13285.97,10000.0,0,0,10000.0,0.0
2020-10-29,13462.18,10000.0,0,0,10000.0,0.0
2020-10-30,13565.95,10000.0,0,0,10000.0,0.0
2020-10-31,13803.41,10000.0,0,0,10000.0,0.0
2020-11-01,13761.72,10000.0,0,0,10000.0,0.0
2020-11-02,13571.24,10000.0,0,0,10000.0,0.0
2020-11-03,14023.78,10000.0,0,0,10000.0,0.0
2020-11-04,14157.73,10000.0,0,0,10000.0,0.0
2020-11-05,15599.92,10000.0,0,0,10000.0,0.0
2020-11-06,15590.62,10000.0,0,0,10000.0,0.0
2020-11-07,14838.16,10000.0,0,0,10000.0,0.0
2020-11-08,15488.25,10000.0,0,0,10000.0,0.0
2020-11-09,15335.03,10000.0,0,0,10000.0,0.0
2020-11-10,15313.73,10000.0,0,0,10000.0,0.0
2020-11-11,15707.08,10000.0,0,0,10000.0,0.0
2020-11-12,16306.53,10000.0,0,0,10000.0,0.0
2020-11-13,16332.85,10000.0,0,0,10000.0,0.0
2020-11-14,16075.95,10000.0,0,0,10000.0,0.0
2020-11-15,15964.7,10000.0,0,0,10000.0,0.0
2020-11-16,16721.46,10000.0,0,0,10000.0,0.0
2020-11-17,17681.54,10000.0,0,0,10000.0,0.0
2020-11-18,17786.27,10000.0,0,0,10000.0,0.0
2020-11-19,17824.64,10000.0,0,0,10000.0,0.0
2020-11-20,18672.78,10000.0,0,0,10000.0,0.0
2020-11-21,18704.06,10000.0,0,0,10000.0,0.0
2020-11-22,18430.59,10000.0,0,0,10000.0,0.0
2020-11-23,18385.74,10000.0,0,0,10000.0,0.0
2020-11-24,19157.16,10000.0,0,0,10000.0,0.0
2020-11-25,18725.76,10000.0,0,0,10000.0,0.0
2020-11-26,17175.86,10000.0,0,0,10000.0,0.0
2020-11-27,17155.0,10000.0,0,0,10000.0,0.0
2020-11-28,17739.9,10000.0,0,0,10000.0,0.0
2020-11-29,18199.23,10000.0,0,0,10000.0,0.0
2020-11-30,19686.87,10000.0,0,0,10000.0,0.0
2020-12-01,18792.03,10000.0,0,0,10000.0,0.0
2020-12-02,19226.19,10000.0,0,0,10000.0,0.0
2020-12-03,19448.44,10000.0,0,0,10000.0,0.0
2020-12-04,18665.0,10000.0,0,0,10000.0,0.0
2020-12-05,19156.84,10000.0,0,0,10000.0,0.0
2020-12-06,19378.94,10000.0,0,0,10000.0,0.0
2020-12-07,19181.41,10000.0,0,0,10000.0,0.0
2020-12-08,18323.52,10000.0,0,0,10000.0,0.0
2020-12-09,18549.92,10000.0,0,0,10000.0,0.0
2020-12-10,18250.47,10000.0,0,0,10000.0,0.0
2020-12-11,18034.86,10000.0,0,0,10000.0,0.0
2020-12-12,18814.98,10000.0,0,0,10000.0,0.0
2020-12-13,19169.05,10000.0,0,0,10000.0,0.0
2020-12-14,19274.69,10000.0,0,0,10000.0,0.0
2020-12-15,19441.96,10000.0,0,0,10000.0,0.0
2020-12-16,21352.13,10000.0,0,0,10000.0,0.0
2020-12-17,22822.17,10000.0,0,0,10000.0,0.0
2020-12-18,23135.57,10000.0,0,0,10000.0,0.0
2020-12-19,23844.72,10000.0,0,0,10000.0,0.0
2020-12-20,23467.06,10000.0,0,0,10000.0,0.0
2020-12-21,22727.13,10000.0,0,0,10000.0,0.0
2020-12-22,23823.32,10000.0,0,0,10000.0,0.0
